ATAC_ATXR7	unbound
0.00595605684976553	0.00363313266023867
0.00601585967296285	0.0038639683401112
0.0060407825204585	0.00400364515261641
0.00611535395184281	0.00407331150552549
0.00624649976558639	0.00416959435515925
0.00636955981925988	0.00452338786196182
0.00646232893966926	0.00469654943706631
0.00656991113900062	0.00484119744542666
0.00662213590966113	0.00485733020518071
0.00668442316803772	0.0049391730653447
0.00682886636891747	0.00505741833433135
0.00685657532397515	0.0050833791647887
0.00684705103998347	0.00498871739488667
0.00692335600759789	0.00495901890776921
0.00696802420220068	0.00488274369225743
0.00689592520597841	0.00497284380478133
0.00689808326459294	0.00487389372068753
0.00697016391740637	0.00468174688653261
0.00697988014144787	0.00441453205248242
0.00701221646489376	0.00409306622229608
0.00694252754960308	0.00378713705980564
0.00695804641958355	0.00366349845269821
0.00695366693384172	0.00352224935725407
0.0069340267441159	0.00345346859919936
0.00703901456359889	0.00344403685412298
0.00699238430998296	0.00328629059553708
0.00707540130675418	0.00315702849774815
0.00714916547629788	0.00311367502377018
0.00719115656772014	0.003051874594607
0.00722541512746822	0.00308928698657808
0.00737535007199875	0.00310405918616549
0.00742101155943993	0.00311708717076013
0.00740219973534971	0.0031575057114126
0.00748830814763765	0.00330336269902646
0.00753579171547981	0.00332297586482006
0.00751039845608792	0.00337780300084803
0.00741794893938516	0.00342834807433397
0.00744727176609389	0.00347706793234244
0.00758111145122276	0.00345713042020653
0.00767849254675531	0.00349811272234796
0.00765832501449199	0.00355774510133493
0.00771748130793094	0.00358990325699575
0.00784754813298973	0.00356382875474646
0.00803847809126652	0.0037186528595689
0.00811571863449579	0.00369982026246209
0.00820568672332291	0.00368095901225348
0.00833454176576057	0.00366186222425896
0.00844868014218063	0.00365178300932487
0.00859361081527159	0.00350749439153048
0.00867881463576879	0.00342300095753386
0.00886941312470501	0.00340147890533684
0.00903402809977259	0.00341028246726423
0.00911276457246379	0.00342022103868323
0.00922949609369924	0.00346108381759772
0.0093079554536745	0.00348651038170142
0.00947219514753096	0.00351593296040342
0.00960536654702833	0.00351042608694963
0.00972766379903818	0.00352685153579508
0.00977777914215471	0.00353040616735254
0.00990174289104309	0.00353000756771076
0.0100658520254307	0.00355281295167789
0.0101635259797607	0.00356378808080525
0.0102828654983887	0.003594613045733
0.010378916175672	0.00360478447166362
0.0105114025455973	0.00365842221773868
0.0106643584835971	0.00369465407148711
0.0107232479297885	0.00368472543427556
0.0109057065717196	0.00361459390794678
0.0108795926827482	0.003598425513918
0.0109517963703681	0.00355396354505635
0.0109164852349132	0.00351653372963809
0.0108418333619292	0.00347994447648368
0.0107821252327862	0.00345894843896643
0.0106688919586369	0.00343216304966216
0.0106355152177511	0.00341310105071118
0.0105799025603222	0.00342141212606853
0.0104964604537218	0.00341537338474313
0.0104807877113677	0.00338728729290368
0.0104000490250996	0.00335560215433394
0.0102962295065475	0.00331339530824745
0.0101710534472301	0.00328150433203934
0.0100607552971158	0.00326750335970199
0.00996605120187155	0.00326488704718503
0.00993689614283691	0.00328205471272033
0.00985489273053607	0.00328244987532596
0.00981898149721385	0.00331781968234698
0.00976779608569256	0.00332016069316491
0.00971868342725585	0.00330746416332443
0.00971602875484626	0.00328842366494693
0.00966656420320068	0.00330436879341968
0.00958197074696646	0.00330884891957176
0.00944684809102796	0.00335474598665927
0.00942558759771668	0.00342710890353556
0.00931720032121066	0.00339935249739155
0.00923564490273984	0.00338456567751832
0.00934016979787003	0.00337383348819118
0.00931134159681657	0.00338485901700586
0.00926635039068384	0.00340243271783591
0.00926216337799661	0.00336065269374706
0.00925214273256781	0.00333551200787878
0.00918306655410464	0.0033181514813724
