K36me3_ATX5	unbound
0.0285434659710302	0.00759847795015407
0.0284489952453897	0.00752996828751445
0.0284133469114438	0.00745707634665911
0.0281703910227485	0.00739054946324784
0.0279937167200118	0.00732311626086321
0.0278266997111206	0.00725563955111167
0.0275562935395889	0.00717366679199649
0.0273745796232115	0.00709600071410977
0.0271038284918463	0.00702342947571485
0.0267156515901236	0.00693110387400087
0.0262954000392993	0.00683674001503468
0.0259539613236023	0.00674473841468828
0.0255309762518642	0.00664571903867207
0.0251798683618933	0.0065699166788538
0.0248609400911075	0.00649257418108755
0.0243907046084696	0.00641683214439202
0.0237804777880603	0.00635352083672026
0.0231464340153111	0.00629661615921416
0.0226322038073525	0.00619177228430216
0.0219400963298209	0.00607784178681385
0.0213100048063587	0.00595677601208279
0.0207476826608902	0.00582827899309756
0.0201237329730586	0.0057068554067605
0.0194599816002164	0.00558329661444064
0.0188399667807907	0.00546294465640522
0.018129268770189	0.00530643643719919
0.0174883739700451	0.00518523098256927
0.0168409944973323	0.00506774571938861
0.016132593189415	0.004910954389357
0.0156086659891486	0.00475330789566219
0.0150157032689841	0.00457948763539869
0.0145738523093785	0.00438899855073289
0.0141045836839049	0.0042053426012333
0.0136876795903429	0.00408190803795899
0.0134409584166346	0.00394033293417492
0.0131349358054148	0.00385349143716144
0.0129833385768067	0.00379788238483462
0.0128358005044251	0.00377734535804939
0.0127830092992527	0.00376297132844149
0.0127894450594835	0.00377624645392244
0.012928309719669	0.00382189269189034
0.0129850828998285	0.00387543381045209
0.0132499126492635	0.00395454055640522
0.0135106064525848	0.00406245307286296
0.0139413731200057	0.00420712847219377
0.0144768949027045	0.00436794660161286
0.0151288283475105	0.00455913848979878
0.0160660211727279	0.00478275251953687
0.0171346305249395	0.00502862213451933
0.0177185950973293	0.00530363869832346
0.0185175239999094	0.00562036690138047
0.0191641139243427	0.00595851940589393
0.0200029747279226	0.00631811603422127
0.0209685244008983	0.00672112463861207
0.0224690192673824	0.00714036945962725
0.0240031866474463	0.00756255756428784
0.0256123417047284	0.00799863573286796
0.0272510511016616	0.00843689251292063
0.0286478575337028	0.00886741763819503
0.0289639865366923	0.00928821656000816
0.0294143898143672	0.00970150922671031
0.0299221211085991	0.0100927231046913
0.0303287429016185	0.0104648772593934
0.0307860927418891	0.0108087878500592
0.0316934904593161	0.0111474267425298
0.0323339665870376	0.0114647168888869
0.0331122904788614	0.0117751917710348
0.0338007887812182	0.012059115121448
0.0343821681685636	0.0123185508413229
0.0345989255438101	0.0125436791377292
0.0348208569732919	0.0127556264769793
0.0351809640467873	0.0129439095806458
0.0355075243086639	0.0131173025589069
0.0359132423679521	0.013270420977977
0.0363040276935945	0.013407170551858
0.0365098379162992	0.0135208501757537
0.036816957219182	0.0136240924923576
0.0370665472015844	0.0137044211639047
0.0373137842518075	0.013785655940112
0.0374893356062952	0.0138451326925503
0.0376615937782927	0.0138922651222676
0.0377504273316265	0.0139221952171524
0.0377831510796137	0.0139434662785887
0.037698385961132	0.0139591103557403
0.0377877725763286	0.0139761248434646
0.0378892981483766	0.0139908037474645
0.0378149480072714	0.0140091987786459
0.0377947853000031	0.0140249042425269
0.037695370980772	0.0140262882164765
0.037543128344932	0.0140264610160044
0.0375538373121229	0.0140340162027671
0.0374583088343407	0.0140239159797269
0.0374056454899072	0.0140198402836779
0.0373910685880553	0.0140122406390285
0.0373350801617474	0.0140054322768375
0.0373105489393258	0.0139856811208753
0.0373023358381968	0.0139734849216276
0.037253125754718	0.013966409627548
0.0372642112697031	0.0139569381405833
0.0371565959102996	0.0139387794130254
0.0370814664622733	0.0139338155279626
