H2Bub_ATX1	unbound
1.14326743611408	0.3831154457873
1.1136312147463	0.372458867986181
1.0828223949179	0.361427880764773
1.0488812915303	0.350650525731303
1.01704444017477	0.340124789931898
0.983360344668953	0.330390145004393
0.950126012956248	0.320077782315475
0.917084437154879	0.310170023354933
0.883946483397841	0.301214391576093
0.850487269788579	0.292260772751126
0.817493882965044	0.282707293672148
0.786893882040586	0.273343032257187
0.754286007039721	0.264262597338251
0.724344588812325	0.255292874882303
0.696009469846056	0.247367875486193
0.665875295707326	0.239378461566163
0.637090412947941	0.231664822326668
0.606586789979151	0.224172608013149
0.579552773414394	0.217225904199084
0.553803796258539	0.209659210592283
0.527348047427787	0.203251978416053
0.502868046688221	0.197100391381633
0.477777652229428	0.19070724988251
0.45328158849725	0.18455566284809
0.433668674518897	0.178951599266996
0.411276862818796	0.173844735292413
0.392001271685279	0.16916059163106
0.373625208137994	0.165102476624061
0.354976073716317	0.161656299594307
0.337628041696152	0.158157785763868
0.321709616018389	0.155192704709646
0.306738906904692	0.152531579690176
0.294852292372356	0.150798426405936
0.284170402285866	0.14965909451409
0.274693236645221	0.149159881953705
0.26706331515487	0.149218257616008
0.261569771681818	0.150267006583591
0.259722527531523	0.152457100396892
0.261907094526655	0.155536919821847
0.264043472543953	0.160072104896634
0.270918433381574	0.165591624415083
0.282612292002574	0.172673196138607
0.297775757027607	0.181318833021079
0.318223946621745	0.191214514258385
0.340856703211016	0.203900149563004
0.369336389110786	0.218496078092644
0.40306867359444	0.234817108091033
0.445217966206396	0.255103657218286
0.493358755062353	0.278395546477211
0.548246000815041	0.304664594513592
0.609992144412739	0.333965151081988
0.672830571508003	0.364845876440312
0.741515927913766	0.399688095019754
0.814024276561011	0.435987692202901
0.888717192203387	0.473668175742596
0.966638769360627	0.513331418846723
1.04798176394407	0.553862245069906
1.12999940421718	0.595196239888224
1.21307720200263	0.637729955214564
1.29684570847037	0.679472579669004
1.38331279769681	0.722644401372932
1.46749894197244	0.765655186767059
1.54781390502876	0.807536705038703
1.62812886808508	0.849216927923095
1.71102997295181	0.89024495375279
1.79156981790469	0.930002805688925
1.87806903311634	0.971433422293124
1.96239974432548	1.01186762673043
2.04175092782512	1.05350759053737
2.12845896194072	1.0946282122452
2.2178495158224	1.13532007477818
2.29834117179744	1.17598576891082
2.38500101693521	1.2174546316386
2.47002243682663	1.25816863666418
2.5556863764225	1.2990195225531
2.63172858344422	1.33820972149718
2.71037299526897	1.37638941759726
2.79160354890413	1.41526962164498
2.87206307889395	1.45342717525246
2.9462901677506	1.49068091257118
3.02000324084369	1.52768303065584
3.08597395149815	1.56346328573987
3.15199285113044	1.59794518557614
3.21786718382923	1.63115087265722
3.28040041406488	1.66546771027593
3.34418655772421	1.69886865388265
3.40835821320621	1.731249029876
3.46682750631121	1.76202709458683
3.5265657758325	1.79033929080382
3.58472987207789	1.81805363972067
3.6410788501582	1.84599947833286
3.70163633230266	1.8744324517822
3.75796924739037	1.90149661659822
3.80675255595077	1.92887681517224
3.86244295133402	1.95655291796551
3.92063917356463	1.98390090927756
3.97824106506862	2.0103853433783
4.03775445269336	2.03646718670454
4.10030374592162	2.06394199411056
4.16010626741335	2.08834905981486
4.20760453656486	2.11316274220141
