H2Bub_ATX1	unbound
0.03792548994631	0.00737474543561098
0.0371073906896083	0.00720021873498365
0.0361505803348174	0.00702115218540698
0.0352129173969706	0.00684240103485026
0.0342978297515847	0.00666965116506472
0.0333380339004234	0.00650915764642262
0.0322687314642055	0.00633814229559208
0.0311466631407594	0.0061655598747892
0.0301631296085628	0.00602710898311592
0.0291639931906334	0.00588075395418976
0.028118764131024	0.00572356887110507
0.0271762635355783	0.00556334945436129
0.0261309973961052	0.0054204959973595
0.0253543407037517	0.00531039132343568
0.0244867779753166	0.00521014758005314
0.0235543153660278	0.00511592157847943
0.0227581668645031	0.00502862858797059
0.0218471993816559	0.00495534769048824
0.0209920540564872	0.00488763674690536
0.0201829193302291	0.00478206039341736
0.0192942356158437	0.00470793787605787
0.0184922343055905	0.00460596397265705
0.0177514218832431	0.0045095355960483
0.0169590515815216	0.00440939552709047
0.0163094031175501	0.00432342695288234
0.0155482043557227	0.00424159857689704
0.0148917932818511	0.00418481757744703
0.0141923160066657	0.00413665110058399
0.0134981937257248	0.00404110203901808
0.0128047671058136	0.00392975512005759
0.0121032535004226	0.00382253250920285
0.0114465169259739	0.00372582956733358
0.0110066972492767	0.00361845926670643
0.010559334290936	0.00352328771797539
0.01020637350101	0.00345487910299805
0.0098625920140953	0.00340271069910284
0.0095500758300556	0.00336640450641494
0.00936301326996021	0.00335414942045162
0.00926229413448263	0.00335393259624415
0.00919148977442663	0.00337047658624687
0.00922940333576667	0.00339585122871386
0.00931684226340451	0.00343344141800035
0.00948543339097772	0.00346745924974603
0.00985529566338355	0.00352018283797941
0.0102471910172931	0.0036081108226469
0.0106788270919801	0.003711667643705
0.0111175471950181	0.00382196516611468
0.0116641272841954	0.00396354811264198
0.0122573735766695	0.00412995193904784
0.0129789967500624	0.0043051915707615
0.01385617577289	0.00450752692083863
0.0147202878791161	0.00473081439523459
0.0155698709680801	0.00499563652443367
0.0166069653452099	0.00527441428236135
0.0176806097820619	0.00556167810578019
0.0188413609148716	0.00589357917469907
0.0201511170784817	0.006239398592559
0.0213643844753684	0.00660572896945712
0.0227243299186377	0.00698463047223747
0.0239846249035905	0.00737025561893535
0.0253098214673785	0.00775454352715707
0.0266429883104914	0.00814692988737549
0.0278891641002931	0.00853465024223222
0.029180409500844	0.00892478363701771
0.0304706536414641	0.00931380849532239
0.0317432316337471	0.00970440163210522
0.0331187724638281	0.0100969427871133
0.0345399723466836	0.0104883199646771
0.0357732656138987	0.010902190375718
0.0372316646908781	0.0113069039843031
0.0386092650991086	0.0117064354804839
0.0397514260165108	0.0121075130286606
0.0411716827685479	0.0125130575699364
0.042460894970394	0.0129213853235854
0.0438986704673212	0.013331678796998
0.0451164608938638	0.0137415157073289
0.046474131137288	0.0141138146912027
0.0479738171671307	0.0145147772282712
0.0493279820359915	0.0149144294167728
0.0505363762523034	0.0152954358673649
0.0518147862854918	0.0156652568101753
0.0531274818881994	0.01603532036958
0.0541711604958043	0.0163787480426828
0.0553493417086411	0.0167232232081119
0.0563272171337178	0.0170833442958469
0.0575172059539067	0.0174283525567767
0.0587298562260612	0.0177656161449254
0.0596431635826727	0.0180947036483282
0.0605439038227094	0.0183901694538069
0.0616212088438629	0.0186628831718915
0.0627187599617238	0.0189355288821783
0.063606600152799	0.0192423784357815
0.0643389830087501	0.0195310263610343
0.0651231470673293	0.0198231649827855
0.0661783942477844	0.0201229940405651
0.0671927390881518	0.0204012537310998
0.0680421946275205	0.020686368674404
0.0690396392591079	0.0209654185152086
0.0699772498196217	0.021242653358918
0.0709480708262031	0.021495427467603
0.0716592522176953	0.0217415603093712
