H4K16ac_ATX1	unbound
0.0340676348630387	0.00845781957356406
0.0343477338214027	0.00845482380773567
0.0345428811993002	0.00842629543238204
0.0348703863828616	0.00840559175082423
0.0348584524887089	0.00837874917426766
0.0348684790076147	0.0083290932364431
0.034935265538671	0.00828582209697495
0.0349917367190617	0.008211854282332
0.0349369448355816	0.00817061739019296
0.0348135408135356	0.00811889883676698
0.034678895600476	0.00805937633498177
0.0344770864207386	0.00800010735967129
0.0342471210592258	0.00791533298879394
0.0340429344097537	0.00784688105150157
0.0338931659390377	0.0077847352017317
0.0335984476267141	0.00771016799057285
0.0330147100631257	0.00763826956910105
0.0326057230245348	0.00757053528701758
0.0319663926030666	0.00752827744728997
0.0315342203486089	0.00740080546970365
0.0310431789757672	0.00728829773361617
0.0306038362145274	0.00718163522135819
0.0299803192604533	0.00709619079477587
0.0294149565839093	0.00698542946133396
0.0287404123963656	0.00686143633600388
0.0281676524214677	0.0067456025489159
0.0275991223706363	0.00664544856747019
0.0269895855280343	0.0065499118480403
0.0263497872665038	0.00645141855047413
0.0254999509682566	0.00634704527096661
0.0248443704133195	0.00625346361860133
0.0242200024230802	0.00617773952813937
0.0235615347049992	0.00612874801289475
0.0230282786925883	0.00609215321143507
0.0224323793520862	0.00609505148500507
0.0219327997779612	0.00610942940237352
0.0215226414460863	0.00615312967287736
0.0212878747176396	0.00621519579643992
0.0211563174648533	0.00632415181908774
0.0212355377983399	0.0064711675505897
0.0214049039372095	0.00665754126671536
0.0219398026074216	0.00688393376481311
0.0225087006855662	0.0071526560102016
0.0231426136327418	0.00743436459230673
0.0239141138055587	0.00773810922894746
0.0247178557386281	0.00806197113686896
0.0254386180578641	0.00839490272354399
0.0261617795250649	0.00870998700087855
0.0267385048660634	0.00901196787205723
0.0273099347216695	0.00931009217962667
0.0280530616699782	0.00962740213861027
0.0285415755350209	0.00994589816599547
0.0288629603205598	0.0102545428798234
0.0294560510897757	0.0105749106572702
0.0300477144677744	0.010917027915089
0.0306924795818155	0.0112677514001279
0.0311388840414531	0.0115873184515357
0.0315740207493518	0.0118929988039004
0.0321647432584172	0.0121984648576374
0.0326948801952097	0.012502629225305
0.0331217248856981	0.0127963707723352
0.0336097792001245	0.0130527473411886
0.033985676405245	0.0133009332438523
0.0344345424815316	0.0135313464131299
0.0349396786477362	0.0137773447638676
0.0353055088456702	0.0140043250758567
0.0357517155109069	0.0142183776480396
0.0361829216105418	0.0144131100381346
0.0365907024207195	0.0145897557498459
0.0368298926030714	0.0147427724251726
0.0369605552893108	0.0148652338904853
0.0370995228402499	0.0149950190485397
0.0371293066103416	0.0151151929611864
0.0371928608684767	0.0151984665399992
0.037254758751893	0.0152577265942907
0.0372837438848636	0.0153025533998239
0.0373384503248638	0.015330184715817
0.0373652308877718	0.0153439801377962
0.0372316209067925	0.0153711809751653
0.0371615821856291	0.0153712934450349
0.0369966959853064	0.015330415538539
0.0368785760276423	0.0152908275497804
0.0367633941485926	0.0152346036336561
0.0364944393391717	0.0151588302749948
0.0363653872537921	0.015039134121555
0.0360436953513233	0.0149155802433011
0.0357444495714328	0.0147681736620531
0.0355464146632281	0.014611060673606
0.0351823266179366	0.0144517038510762
0.0346958933673397	0.0143050388507423
0.0342174113170394	0.0141518930221131
0.0337438988761159	0.0140015373414827
0.0332354618853012	0.0138424015756642
0.0327991147066435	0.0136638431018887
0.0323736461464465	0.0134844175605369
0.031816206499126	0.0133177708310303
0.0312947116906114	0.0131151360944684
0.0307945721161391	0.012915370239873
0.0302056561232548	0.0127075543387794
0.0296894277214737	0.012525390706201
0.029170337731278	0.0123286165103125
