H1_ATX1	unbound
0.00890602575985603	0.00455488712304049
0.00883435558677613	0.00453816276653959
0.00881309592339799	0.00452284478206195
0.00872079488309194	0.004728574561843
0.00866109314099942	0.00549915606799101
0.00860123468012778	0.00651730323811151
0.00856189074133165	0.00749437299090917
0.0084771287049436	0.0086127150847841
0.00832690525281072	0.0096511486136692
0.0082370421226551	0.0107857945282242
0.00818568083116346	0.0118431258266066
0.00806261985368494	0.0132310181576869
0.00802348909732689	0.0145400283327823
0.00797416950603109	0.0166948994963604
0.00787760925027241	0.0199082182658866
0.00787066407939225	0.0226229032611733
0.00781283470856155	0.0255198983974468
0.00770338979387464	0.0285708442656049
0.00768345862345362	0.0307850272472621
0.00760003621527725	0.0323806141645093
0.00746153107792699	0.0330571577159597
0.00738585990589732	0.0336241303762848
0.00731752093971188	0.0338875457064185
0.00729399448035995	0.0341766903418911
0.0072485359426659	0.0344945318628636
0.00720280603469575	0.0347001070078474
0.00719225277348093	0.0348521484900528
0.00712859636979373	0.0350265821377815
0.00707397368690232	0.0345904422561707
0.00700047077501767	0.0328078811798785
0.00690221494140192	0.0310209362517707
0.00682910462264407	0.0280968643625209
0.00676327963261746	0.0250329285518532
0.00671886045588578	0.0218591097969994
0.00668313597665891	0.0186871931866367
0.00667390403393949	0.016581157278565
0.00664019322404413	0.0149081345224327
0.00662758579979583	0.0134884549619184
0.00662881524278133	0.0123119416992483
0.00667580625068883	0.0110283611785735
0.00664488078559367	0.00972551500572832
0.00667084313486538	0.00839157980433281
0.0066383339219114	0.00711974704823665
0.00664430116438636	0.00585016001273684
0.00667765498643883	0.00520525444201088
0.00665369891100725	0.0054120950114511
0.00666512642960025	0.00651692474203374
0.00668973543897823	0.00787787334599081
0.00669925860765994	0.00892163712569229
0.00676287784908983	0.00894527249498261
0.00683008024985969	0.00897217356576249
0.00678388111302823	0.00898160585277253
0.00685893228939309	0.00896956167151278
0.00684268212788102	0.00893035589829193
0.00685569219591224	0.00988185522410378
0.00688571438145756	0.0112401112167139
0.00688297447682182	0.012737789740651
0.00693148076856715	0.0140661143703066
0.00697733636775908	0.0151288027098212
0.00706639691954868	0.013959888987058
0.00712876261638247	0.0126113855725979
0.00720242633713963	0.010979769032806
0.0072359067384366	0.00940023698824503
0.00723087779413548	0.00835418741832938
0.00727195746292669	0.00834676793345782
0.00729512139971991	0.00834693763842171
0.00736069556585143	0.00834212453450752
0.00737987266292595	0.00833894808200447
0.00744618447856214	0.00835254546662242
0.00746863940972072	0.00745076271185366
0.00753049600369747	0.00636382499039251
0.00764838105854341	0.00545474294823043
0.00769807976162488	0.00496588310684717
0.00772834165110932	0.00485198741867095
0.00775737436056797	0.00485584960831973
0.00776460368389223	0.00485195802170638
0.00778134952261288	0.00483708867954833
0.00778368941880218	0.00481345392302732
0.0078199115694111	0.00481708055758262
0.00774473424466621	0.00482755676687353
0.0076707939709774	0.00482806542368009
0.00763621438988184	0.0048281772403667
0.00762847157727171	0.00481486126142966
0.00763920604594303	0.00477778549608381
0.00762303721545414	0.0047699084462444
0.00762858504995151	0.00475501157684598
0.00762798876997019	0.00472857455268983
0.00763984139526031	0.00471973428733979
0.00761632021740964	0.00470472066920015
0.00758402375198304	0.00469370535627596
0.00757740363397746	0.00470797990519991
0.00754896638394934	0.00468899344193895
0.00758701805972583	0.00468705558219589
0.00758907844559283	0.00467494685793973
0.00761600932529638	0.00466759677977131
0.00766424878175181	0.00465213221031242
0.00773829942338233	0.00465402225773029
0.00774745957410567	0.00465048180787279
0.00778196723910141	0.00465395466059844
0.00775337648117651	0.00465399030885572
0.00777638217666761	0.00466406224537347
