ATAC_ATX3	unbound
0.619264683289219	0.637635802220679
0.624055301589042	0.638824730355646
0.627802801388097	0.640401034665737
0.633211563984671	0.642357406166513
0.63836920546069	0.64534678080095
0.646907323559568	0.643080995625704
0.65279901138798	0.64626771283992
0.662805222191642	0.649317995677993
0.669855930576463	0.653298955867618
0.678432682693888	0.657077700821172
0.689037720785028	0.661407055935593
0.69937232074634	0.664837405964351
0.710846624254787	0.669203306000953
0.721915270568491	0.674436538857326
0.738663117608598	0.679694134995154
0.758598271178829	0.686065133095441
0.779866298388931	0.694516755431921
0.805422701657744	0.703455643397486
0.829182623064125	0.713405607543402
0.856844580343748	0.727022245548184
0.883869076317346	0.737094026101371
0.916997747221364	0.748866363700066
0.948040181123847	0.761883664981073
0.98141997314842	0.775819461972905
1.01758141450837	0.789197339819434
1.05401329399816	0.803527821970825
1.09425062431482	0.817480673259675
1.13669009368865	0.831214255015437
1.17984429240561	0.845890695763478
1.22342346532658	0.860908222451879
1.26663561507135	0.877504489778515
1.30604231398925	0.89194460669645
1.34017546937549	0.903980067734851
1.38047075071997	0.921014874127664
1.4131551304107	0.927025295662428
1.45746834968406	0.940890439138042
1.48833693050308	0.950971965003812
1.51829761188625	0.960020487735921
1.53717032994644	0.964642202227793
1.54962980092783	0.965955383098177
1.55600441398808	0.965404772937311
1.55330003268979	0.963923485424892
1.54329382188613	0.959350497495929
1.52449837186303	0.951746717354057
1.49542627290645	0.941938060240575
1.46158287265931	0.928474910908956
1.42304543915872	0.910916293964876
1.38761804415116	0.898744398550332
1.33662113966917	0.873966941311358
1.29582361608358	0.858440222040563
1.23601815537288	0.836228218338722
1.18223960155552	0.814885983784797
1.12820992661759	0.7912925820245
1.08059349875847	0.76917559512033
1.03322819201989	0.750086964100924
0.987562782097386	0.729258794785684
0.944427900389706	0.708998289928328
0.899032928597028	0.688450298349812
0.859375108558574	0.668837856779139
0.819929775622128	0.648835602705199
0.783439945104524	0.629094035742818
0.750465810274694	0.612619584823453
0.714825928165124	0.591291968238401
0.687859383219346	0.576240332955964
0.655503392686267	0.558282158196035
0.629406113157796	0.543025871349383
0.605897312871971	0.528975566934716
0.584513383606228	0.516238443390433
0.562878333219931	0.50562092533267
0.546342973281832	0.494613594771639
0.534211891458087	0.486057210324906
0.52146266533759	0.47829019619729
0.511205333413372	0.473042345372044
0.503053555499964	0.468016200408032
0.49553923889258	0.463881751545246
0.489319161906519	0.459873991746021
0.484953517810713	0.456268226090792
0.481012847918923	0.454338654199615
0.477960760453713	0.452823258093161
0.473807603459915	0.451532004176086
0.468823815067357	0.449941081897123
0.464033196767534	0.447275738906028
0.459764137718095	0.446259790069385
0.458373313050405	0.445251150217179
0.454278107084427	0.444461779898062
0.45029880317409	0.443657791610071
0.45024085214627	0.44304627324557
0.448869344487852	0.441801309563257
0.449236367664049	0.441362770497081
0.449332952710416	0.440524673615055
0.450511290276098	0.440334640019711
0.448425053274562	0.440529546271345
0.448154615144734	0.440125115799205
0.445720671976275	0.439464870871795
0.444561651419866	0.438948369304964
0.443460581891278	0.438531757192097
0.441741368065938	0.438787571647366
0.44064029853735	0.437861766952105
0.439172205832566	0.437664424372325
0.436738262664107	0.437501190386582
0.431677206234455	0.437296538822366
