ATAC_ATX5	unbound
0.0123939002100362	0.00654549570711399
0.0124101339269771	0.00651988824585861
0.0124773121525457	0.00645491440895617
0.0125270778078311	0.00640096022033481
0.0126063412291252	0.00641530735350001
0.0125529072702843	0.00447946432757557
0.0124206302138014	0.00442799002571767
0.0126271876244285	0.00438739348689748
0.0126320778597267	0.00449827578573264
0.0127224151834447	0.00456960873561052
0.0127795680867362	0.00454043446154276
0.012917875383727	0.00452846108702119
0.0129981130671114	0.00451241551041556
0.0130946674510443	0.0045553282338765
0.0132351778753037	0.00463671503178713
0.0134603862211765	0.00472390107808343
0.0135703609152172	0.00501676923273679
0.0137047725537404	0.00516113233396592
0.0139095089784927	0.00529226810135993
0.0139383585290166	0.00716871404606446
0.0141373963407252	0.00724856340828566
0.0143527091826678	0.00730810574909771
0.0145069540475998	0.00728556496163745
0.0146636236904756	0.00722939235208141
0.0148933999136194	0.00725706108218222
0.0151187997106314	0.00728834067788415
0.0152670320580363	0.00732789306073742
0.015376286530459	0.00739651903280544
0.0155876530206189	0.00749523182548385
0.0158457419182929	0.00746715773649564
0.0160257084255658	0.00750755562467389
0.0162608976842405	0.00738413428002843
0.0163455169991014	0.00738395166719577
0.0165009645134027	0.00739397258517301
0.0165758810680334	0.00569460229160741
0.0166692556641094	0.00573375031192912
0.016639484421446	0.00576296457957372
0.0165716870862679	0.00582178144950471
0.0164599210138081	0.00579248316700965
0.0162019396448584	0.00575069928508394
0.0160357110378997	0.00572097266090529
0.0157396595222481	0.0056733760947809
0.0154774267471778	0.00558803426580113
0.0152404536099172	0.00552281222146271
0.0149738719849343	0.00542300159026731
0.0148451098328867	0.0051774881430878
0.014605531307105	0.00504087511938138
0.0148266333676801	0.00498178678941489
0.0146688016874976	0.0048364027931192
0.0143684521932485	0.00467572807074181
0.0139709658912912	0.00444982949945814
0.0135409719419415	0.00423799696250799
0.0132352868325985	0.00402073611086472
0.0129472519623169	0.00389394644126711
0.0133013060826188	0.00382724012026866
0.0132896644491168	0.00383548646741898
0.0153747849394032	0.00381245331188055
0.017073651317292	0.00374714883384829
0.0194488736151107	0.00361818640563752
0.0175567488367343	0.00350705470086796
0.016291888831144	0.00340722775735107
0.015262594116561	0.00329448497524523
0.0139846079197459	0.003199014927549
0.013320107854692	0.00314204826097246
0.0131275123312084	0.00313054358547901
0.0129885775695696	0.00311693807286519
0.0129091813440753	0.00310325412495283
0.0127952389417789	0.00304916661890557
0.012618901004265	0.00296681328681167
0.0115348195031797	0.00283883312955882
0.0110388917379547	0.00267279743567447
0.0083982043557622	0.00261737916974775
0.00692831937043551	0.00255841139797204
0.00608454038196731	0.00249945025372003
0.00603915327031201	0.00250889616627485
0.00589355894005411	0.00255475858056701
0.00578265029287757	0.00265985990837742
0.0057259093772977	0.00281602009015328
0.00569793972504466	0.00300015979850407
0.00573008164459982	0.00303540866555641
0.00571873600471275	0.00295424332891136
0.00562167252572668	0.00288537057765405
0.00563583080854114	0.00288218869644435
0.00559142095797712	0.00281571116171698
0.00557757113322749	0.00275967955048695
0.00556426355791851	0.00281587276884954
0.00560090074351464	0.00290279558460893
0.00566064044391323	0.00297403348682998
0.00568165147381246	0.00300881784500727
0.00568199065335453	0.00295417556865704
0.00574831620480985	0.00284801733104559
0.00581148218374692	0.0027924226655557
0.00589178197555372	0.00269766557035159
0.00594392274775667	0.00258085771182847
0.00600671698172091	0.00239030007544954
0.00603373804313091	0.00234674762339622
0.00618323505094606	0.00232020790031778
0.00628678200093496	0.00225126309681358
0.00653275153122214	0.00227030695527621
0.00649071298599516	0.00232798376298002
0.00654344315855262	0.0023015540029129
