H1_ATX5	unbound
0.00828129346521416	0.00457007115825797
0.00822302003961431	0.00455278457190759
0.00816233498465889	0.00453782814226994
0.00813015994115911	0.00474078664037602
0.00810270110237967	0.00550848933726598
0.00804734936274633	0.00652489383217704
0.00802261115085283	0.00750073220834588
0.00800051467026466	0.00861732011424566
0.00792095390207562	0.00965428088604609
0.00786018561399671	0.0107883728935522
0.00781614590399389	0.0118454107817623
0.00775447984054723	0.0132326760144863
0.00768496160851454	0.0145419645288038
0.00764796196072266	0.0166968780086557
0.00754974940298268	0.0199104949176557
0.00750999855626336	0.0226256431379327
0.00742815646036014	0.0255229767997828
0.00737625361444751	0.0285740135907455
0.0072901387781677	0.0307886137275512
0.00725939382887539	0.0323841285340252
0.00717056286463106	0.0330605341181323
0.00710009546644489	0.0336274848677581
0.00704261605158132	0.0338908399083571
0.00698646874140753	0.0341800697006429
0.00694859756980046	0.0344978945806867
0.00690771143001109	0.0347035226681581
0.00689779884774753	0.0348555611575361
0.00684898042159055	0.0350299756264358
0.00684140727504236	0.0345935808457104
0.00678498597036479	0.032810653850004
0.00672121802893775	0.0310232976680685
0.00670927410790926	0.0280985139365971
0.00665258474926663	0.0250339466971883
0.00666923042318501	0.0218592483466562
0.00662098294547251	0.0186867525894105
0.00662250658599377	0.01658004864025
0.00660969793150822	0.0149064273021092
0.00659909135652235	0.0134862114602117
0.00663025995617988	0.0123089782727062
0.00667757487159482	0.0110246584365437
0.00665699114697403	0.00972063722792199
0.00667779875262147	0.00838557838015161
0.0066772241496017	0.00711199452784341
0.0066545639845202	0.00584079864705997
0.0119398116528062	0.00504693267985128
0.0224608245073486	0.00468959903968484
0.0363533141167725	0.00472805661903228
0.0505650481476778	0.00474917818054928
0.0604033814969948	0.00478950031728837
0.060453976055495	0.00482441327671097
0.0604768945068971	0.00487124800045952
0.0604911273595431	0.00488488397523718
0.0604502883965074	0.00487252093231175
0.0604506361193982	0.00479979619539694
0.069413380047904	0.00475938062102585
0.081574290803222	0.00474265586553276
0.0946143552798461	0.00472144463983221
0.105890842765651	0.00472848925180342
0.114821225056813	0.00473341067463469
0.105000177362649	0.00472964805243746
0.0934571345159376	0.0047506291096878
0.0792299803184328	0.0047655175476992
0.0649207828875132	0.00478932729033789
0.0550907271277634	0.00478565960564253
0.0550877384750084	0.00477405825608262
0.0550877145510957	0.00477513568246801
0.055068045039306	0.00477142939008118
0.0550686001613617	0.00476578023009671
0.0550242548205185	0.0047989652632139
0.0461013500446642	0.00479120415231939
0.0340810131131781	0.00480413673820374
0.0214953168438635	0.00482998136181982
0.0115714091851276	0.00483516154778698
0.00743440802119392	0.00484521748400142
0.00743872865286377	0.00484883122404587
0.00744276530831979	0.00484463471086775
0.00745891245991669	0.00483009261173349
0.00748600479685558	0.0048066335705303
0.00753803935793834	0.00481005044309446
0.00761429662952456	0.00481729547197729
0.00765527305157343	0.00481536882287382
0.00770942690625967	0.00481415371093523
0.00768904381455682	0.00480111708235537
0.0077082676112794	0.00476354608716528
0.00771626071894438	0.00475465881487827
0.00774030066961909	0.00473978947249759
0.00774900899245389	0.00471304927106396
0.00773670237	0.00470378455471836
0.00776362341207532	0.00468790636991786
0.00780013708422547	0.00467494152656101
0.00781685291224829	0.00468840974700452
0.00783608386133576	0.00466845197060092
0.00783928546475511	0.00466663326881556
0.0078550917157427	0.00465386609441648
0.00783373236699584	0.00464750346502206
0.00785697171771577	0.0046319840970884
0.00792494493871108	0.0046338216425954
0.00796415639185572	0.00462959096773139
0.00798802623121547	0.00463330539426362
0.00801242314335453	0.00463196741322411
0.00804503337662722	0.00464149808677003
