CMA603_ATXR7	unbound
0.30479648693187	0.0378421116346083
0.304174169175325	0.0381997508499001
0.302170282134965	0.0384091492923788
0.300671864454935	0.038750502470999
0.299737787225307	0.0390177865139089
0.297878063330835	0.0392757218163226
0.296815901376004	0.0394768545830925
0.295903126660196	0.0396738865384583
0.29494308367661	0.0399160848078828
0.294236816799079	0.0399888925774917
0.293126369410292	0.0400896017460001
0.291400295781104	0.040231436257278
0.289942233522048	0.0403307308796546
0.288980740314262	0.0403624200640046
0.288667164293981	0.0405540139159598
0.287754396121899	0.0405223990433411
0.285972116943858	0.0404856977415575
0.284050108320604	0.0403578608835007
0.283180094589163	0.040207342137694
0.281221273953785	0.0400246555953661
0.279529943606521	0.0398530447193964
0.277001877715863	0.0396956691413377
0.27438454316898	0.0394761219382223
0.271981851585674	0.0392033400740251
0.269197986560125	0.0389925431913168
0.266288037933324	0.0387538187408159
0.263957075077402	0.0383591264145992
0.260387043858574	0.038045396891542
0.257096462741603	0.0377051475732954
0.253233412296754	0.0371258058011413
0.249989462318787	0.036605183945208
0.245947315475722	0.0360029962918601
0.24337505230477	0.0356685880458502
0.239988905658573	0.0351970025661124
0.236833127626853	0.0348208934426653
0.234004064651128	0.034265597802872
0.231181863532668	0.033738999810341
0.228009322725772	0.0332237525132621
0.224713518192748	0.0326735517827195
0.222706265784254	0.0320926038056215
0.220138735116149	0.0316230026897269
0.217906527656113	0.0311958811237717
0.216341073386514	0.0307406212304519
0.214219433098876	0.0303856940398851
0.212002993332523	0.030146674127178
0.209722260246169	0.0298468038302032
0.208175431457712	0.0296244761825169
0.206519109298465	0.0292725345065967
0.205429591143256	0.0290519008046916
0.203839217157501	0.0287246821516036
0.201858885890624	0.0285854483447078
0.199916761178287	0.0284088508255645
0.199130826170423	0.0282096646344429
0.197762129507153	0.0279769669018223
0.195856542112138	0.0277660749139328
0.194492514170565	0.0275448709632722
0.19275716196655	0.0273292265961635
0.190940681733954	0.0270901319235354
0.188660434561982	0.0267087742072144
0.1865975179559	0.0263467976197434
0.184632615049367	0.0260110179326479
0.182672930588529	0.0256529402940009
0.180047940151271	0.0252745587190718
0.17727267454956	0.0247952249129765
0.174930152255963	0.0243839496069775
0.172345048184098	0.0239307651924403
0.170372638543785	0.0235271279281341
0.167665770982659	0.0230987742739821
0.165453897387506	0.0227080324936363
0.163532201078503	0.022392522462349
0.160923224666234	0.0219770932031965
0.158489139896104	0.0215731827115268
0.156957552201486	0.0212094555056993
0.155545132533979	0.0209645784696672
0.154222434186079	0.0206710879917869
0.15267373491675	0.0204132347777025
0.151959425025753	0.0201784398285873
0.151311672862052	0.0199553923538146
0.151213323362371	0.0198136591521086
0.151656887720222	0.019658860802156
0.152264428481385	0.019542950077392
0.152471444711531	0.0194246457222829
0.152702493230955	0.0192912867805548
0.153500011389635	0.019193866773853
0.153517835867389	0.0190755276616111
0.154281357915108	0.0189876902343876
0.155322243572833	0.0189824691427324
0.156175717352461	0.018969098361924
0.157363466715566	0.0189734098736673
0.158556849044137	0.018926241549149
0.159898670756555	0.0189149640472981
0.160393653227371	0.0188697606235816
0.161730016775197	0.0188595070747729
0.163114014551038	0.0188253463379729
0.16458195991544	0.0188323053584085
0.165762217097687	0.0187734044999704
0.16725244911147	0.0187480654938754
0.169414546686732	0.0187983006536537
0.170550575394303	0.0187774528525364
0.172309591098673	0.0187652394914409
0.173521625934705	0.0188249526541624
