CMA603_ATXR7	unbound
5.56612648235954	1.61707207117708
5.57350822736656	1.62440488933756
5.57837016444995	1.63152755717234
5.58838478568486	1.63847679998107
5.60660493528642	1.64589939109621
5.60886630137172	1.6535545757757
5.6244858799752	1.65998762409511
5.64023467949783	1.66462317302683
5.65797025065254	1.67193354794864
5.67959860199696	1.67704652577562
5.70095235888815	1.68282667987929
5.71519896522555	1.68919647907156
5.72715190024786	1.69413603187248
5.75393293574378	1.70029568073905
5.78139238106529	1.70676749465253
5.81235694381901	1.71343517683072
5.84143165063002	1.71942344096567
5.86853573842384	1.72468944087445
5.9020039564863	1.7302390417082
5.92889806028648	1.73604367934497
5.96307699340432	1.74072411475402
5.99649675362208	1.74634512589261
6.03193559070173	1.7520497891026
6.06982962524541	1.75663025008486
6.10428315281646	1.76204723178104
6.13246946580824	1.7671928543188
6.17469240114379	1.77253026453244
6.21114885296182	1.77868583281016
6.24592543283077	1.78306226435001
6.28233342680411	1.78623084159075
6.32352259478638	1.79045833163764
6.36506712029633	1.79519181470171
6.41119898843647	1.8023144825365
6.4612236367663	1.80865775790125
6.51045680696628	1.81572533778658
6.56626409142853	1.82329891068911
6.61913159997988	1.83167839988918
6.66665259300099	1.83964778991
6.71556271090307	1.84834556504024
6.77933323450856	1.85742691552223
6.84268379012677	1.86832004745288
6.903724521815	1.88035370396665
6.97117784161654	1.8913060044356
7.04052101736081	1.90525957800252
7.10015647155317	1.92066992178829
7.16429850530124	1.93512540778354
7.22577535759163	1.94987877676473
7.29311560908891	1.96449748631392
7.35402711985798	1.98159311329406
7.41354950574608	1.99630567638676
7.46236270795879	2.01022456494846
7.50453718544965	2.02243572707713
7.54651783156177	2.03561602905728
7.57769237830913	2.0465989339426
7.59247202093806	2.0562801309853
7.60508721317106	2.06462085459131
7.60196975849632	2.07035000133439
7.58838540936962	2.07466114345266
7.55732393092653	2.07367772154021
7.52254735105758	2.07091924347873
7.46772537610393	2.06623472748083
7.40671694964549	2.05950787676434
7.31883057200176	2.04852701217344
7.22375628072975	2.0326882065586
7.11679366489502	2.01656580001879
6.99485757505262	2.00013530902093
6.87666889186586	1.98210114660568
6.75297216699991	1.96096369637126
6.61394661059859	1.93871428567566
6.47923380237424	1.91630981260383
6.33642853408749	1.89122643295306
6.19221798830487	1.86485970810949
6.05219096978006	1.837723792268
5.91061330022533	1.81298318208049
5.76885795190676	1.78713265172624
5.62750641896056	1.76066391216145
5.48998305574448	1.73372590487911
5.36504257953161	1.70790597894122
5.24044130823153	1.68230028391786
5.11495164311223	1.65655788916808
5.00249713821319	1.63219881403789
4.88249936215819	1.60723581175815
4.76290540147557	1.58305424224286
4.66245228944353	1.56063548711006
4.5535190545916	1.53843708377507
4.45295287425529	1.51644679047135
4.3555687590533	1.49614790124526
4.2637249907603	1.47707114837925
4.17365801010574	1.45742311307448
4.09536628570965	1.43847693905162
4.01356944388134	1.4212140079287
3.93388859460427	1.40447951306164
3.86247788415345	1.38862642538583
3.79607448432008	1.37314059070636
3.73737588179163	1.35987663665482
3.67801502205248	1.3455680518581
3.62979946659089	1.33270603580812
3.58720502111276	1.32114368730634
3.53706730447866	1.30841633068836
3.49534510020486	1.29657242155604
3.45611039862489	1.28697079599588
