H2Bub_ATX3	unbound
0.0413709908743336	0.00693573494002477
0.0404083004593593	0.00677813255807042
0.0393098345226885	0.00661776018562384
0.0382996895025405	0.0064475067157461
0.03734486224314	0.0062795504872202
0.0363634165834831	0.00612189125212916
0.0351637613383225	0.00596907327973086
0.0339602607441005	0.00581111661353152
0.0329946719441482	0.00567593126057079
0.0319591267681028	0.00553911663705085
0.0309007810959261	0.00538949102332234
0.0299136128762783	0.00524044985523884
0.0288336457325751	0.00510837574211714
0.0279922204072592	0.0050103654036245
0.0270382635504654	0.0049262871291833
0.0260461248972182	0.0048455264631737
0.0252419889442765	0.00476744756519274
0.0242378539612621	0.00471222584640733
0.0233137741576994	0.00465984492946295
0.0223335323003398	0.00457537158571554
0.0214230960795411	0.00451234182476775
0.0205197161635919	0.0044244842977912
0.0197167102444392	0.00433851721341124
0.0188684822741305	0.00424888023397117
0.0180303841919814	0.00418266928655528
0.0171253339228654	0.00411715389784615
0.0162302628605899	0.00408206532572992
0.0153598406760746	0.0040506503859895
0.0144826806970492	0.00397063278426373
0.0136903149807492	0.00386837335456774
0.0129097692670637	0.0037688440071875
0.0120833668418666	0.00368416064558019
0.0114962360429493	0.00358622534807773
0.0109194397671981	0.00349920296778452
0.0103500883576945	0.00344298470699082
0.00999124771408462	0.00339257215004544
0.00961176795855537	0.00336007833754887
0.00939643295281846	0.00334981250736634
0.00930037990085518	0.00335018854223761
0.00942697324163899	0.00335793913898495
0.00966866577230426	0.00337410176647026
0.00996628981085127	0.00340185691531899
0.0103342061828387	0.00342544848533574
0.0106685796417007	0.00347841686895365
0.0110367477095266	0.00356583847092784
0.0113909125877017	0.00367120151823806
0.0118014352319134	0.00378047151237212
0.0123903857585287	0.00391619358177346
0.0129079128465463	0.00408280987276913
0.0136256742803243	0.00425299577383467
0.0144303681612432	0.00445295354612227
0.015280899951471	0.00466938233499698
0.016169272906415	0.00492354125109175
0.0170153121911238	0.00520257582174352
0.0179301304627156	0.00548859779773088
0.0189456203616449	0.00581693760668504
0.0199834027127114	0.00616720518727368
0.0211868659963086	0.00652260370106232
0.0224364155869591	0.00689652289950261
0.0237767355819467	0.00726548955414776
0.0250332706952594	0.00764310946974277
0.0263321249598474	0.00802513506477957
0.0275383042039414	0.00840217488491797
0.0287795979314511	0.00878327359102024
0.0300108732518344	0.00916289061341721
0.0311010027446502	0.00955537748932355
0.0321775083422729	0.00995275927196611
0.0334722551795349	0.0103376397537781
0.0346473197448319	0.0107403338991164
0.035939824564953	0.0111409281508067
0.0372320058302477	0.011530340994648
0.0384589034330596	0.0119092551486277
0.0397158406882806	0.0123075168305951
0.0411073074491893	0.0126915826238836
0.0424480173546656	0.0130916148990967
0.0437872811781875	0.0134759002756843
0.0449627225749778	0.0138465330879831
0.0463238167223618	0.0142413099091372
0.0476189025914955	0.0146279603090876
0.0488575792130872	0.0149896047457889
0.0502472976255921	0.0153318794855537
0.0516172181257736	0.0156804470339436
0.0526381745058735	0.0160114826459783
0.0538698859038767	0.0163371948019847
0.0550550656800677	0.0166706203833309
0.0563170517329756	0.0169986782652709
0.0575132151048709	0.017322288071727
0.05848240168054	0.0176375832233537
0.0592454084873967	0.0179353939340951
0.060270182579787	0.0182014710938851
0.0612325677272101	0.0184724943426371
0.0621912143964631	0.0187626407995021
0.0630198276880778	0.0190342763770999
0.0639768649246949	0.0193059084291517
0.0649588987558233	0.0196036632243092
0.0658666408676668	0.0198803984646556
0.0668131727006169	0.0201519994225412
0.0678032275442587	0.0204205617418455
0.0687490095311691	0.0206853567097808
0.0696713213932756	0.0209336180385946
0.0702859145125433	0.021179008437127
