H4K16ac_ATX2	unbound
2.34418318194207	1.28646016895355
2.34621971768037	1.28204452555708
2.35065832121256	1.27692736197736
2.36120653195963	1.27164629181276
2.36415689783691	1.26577515794262
2.36209425266607	1.26130706443899
2.36339972429318	1.25637019810263
2.35950941884438	1.25169230417036
2.35538412850271	1.24625716181598
2.3516765890817	1.24115638889474
2.34773406476782	1.23583925928147
2.33992734443769	1.23103351821301
2.32914414879773	1.22391341616614
2.32313897931301	1.21789148823792
2.31585444763372	1.21229243929867
2.30191201065615	1.20591319501542
2.28556750588469	1.20106483823489
2.27115509912136	1.19535105468623
2.24828323621434	1.19223355144195
2.2310249013039	1.18721145368145
2.21663860397312	1.18241882513977
2.20034631806674	1.1785244046832
2.18629944335901	1.17480372520659
2.16833615376993	1.17236807335538
2.15068617737136	1.16936202658882
2.13173072934567	1.16854577179615
2.11434184727253	1.16853921553275
2.09940725185835	1.16985374634343
2.08194004148758	1.17239757654066
2.06559553671612	1.17695090146842
2.05541285802464	1.18345799288787
2.05486455994125	1.19089279557769
2.0503215186789	1.20318251131144
2.0545251373182	1.21740632474669
2.06295848402935	1.2351672422835
2.07846748695946	1.25677668643311
2.09804956136615	1.2838245510688
2.13160018218296	1.31737295086054
2.17162594227025	1.35259975408137
2.22303541494597	1.39341904997806
2.27616811016948	1.43681823552065
2.33992734443769	1.48534441903805
2.41439144604822	1.53810267057687
2.49368579267908	1.59621411117763
2.57264071668688	1.65531882568271
2.66611248518819	1.71691819840956
2.75679054440747	1.78450016148426
2.86039277273517	1.85363268085186
2.96368168787237	1.91975587532119
3.07172251973226	1.98905230127366
3.17717851777046	2.05897157224865
3.28749087026153	2.12796968821665
3.39344294751803	2.19472556210359
3.50352031511622	2.26512016217471
3.60905464145205	2.33678995547613
3.7236228314475	2.40774511606751
3.82892217289045	2.47437642094995
3.92302056777277	2.53775581918852
4.01878996633779	2.5977620199104
4.10965079158487	2.65456876409558
4.18980674948962	2.70959876090073
4.26831781314421	2.75730868962547
4.33586291513105	2.80131105140038
4.39176321020403	2.84807032193286
4.44844678825329	2.89187599580593
4.50296328340153	2.93372790318732
4.56437266874094	2.9727606173089
4.61267511894413	3.00938062650115
4.65580790150395	3.04123423220531
4.69343159379735	3.06790511169579
4.72228251675655	3.09317950708315
4.74630319469543	3.11622149478456
4.76679909924111	3.13558541872141
4.77134214050346	3.1478259624797
4.77405752148786	3.15829631512137
4.77447527240854	3.16389864219232
4.7588879411808	3.1675242558497
4.74463219101273	3.16811759768694
4.73309182182905	3.1639281453776
4.70230880086172	3.15547056559817
4.67356231563269	3.14348899424397
4.62857576336236	3.13037318932246
4.58471191669136	3.1131990573595
4.53656612308343	3.0928680845719
4.48372063161789	3.06975069984145
4.42228513684594	3.04039503049076
4.35693322719265	3.009187216731
4.29066748740039	2.97719265136386
4.22218244584203	2.94660112636322
4.15437624952977	2.91506549943372
4.08158315160194	2.88281196166247
4.01602236648831	2.85028306082864
3.9453441325964	2.81612165040948
3.87571027600619	2.78066537796982
3.81359593598814	2.74582211615759
3.73918405324269	2.70960859529582
3.66216122724301	2.67020873042413
3.58333685039792	2.63281508215128
3.51164034863686	2.59430686910129
3.43333816044261	2.55746722508531
3.35756858720496	2.52127992927712
