H1_ATX3	unbound
1.01048571305854	0.998680080656339
1.00282500356021	0.993799556046913
0.993096018043473	0.988892799892856
0.985111779335556	0.985463754086353
0.975024600765351	0.982399035288615
0.968091831988578	0.979736533508555
0.958940577203238	0.976633924701906
0.946299828800255	0.972919246520531
0.935392272591466	0.970172220874437
0.926391227796289	0.967127904389191
0.916616023821039	0.964124392528926
0.906702164470253	0.960701175954563
0.897146498172935	0.957806962196928
0.887105538061242	0.955785675952295
0.877827182514994	0.954858828041995
0.8702242460898	0.953672579301454
0.859859756768524	0.952977443368729
0.851910181904491	0.953752731243383
0.842782036348407	0.953105686475815
0.835860822186262	0.952092857391446
0.827460617351738	0.950263935807442
0.819303059424402	0.948614263111751
0.811087728423926	0.946874237317885
0.803068825872125	0.945580147782749
0.794888158715533	0.944911243394656
0.786233752359195	0.943923188546883
0.77925476512391	0.943930475087058
0.772633970942092	0.943593836930959
0.766209605208949	0.943582178466678
0.759796794090434	0.94188149998976
0.752713815323498	0.941524459521169
0.746647642643821	0.940311979235997
0.740177058452167	0.939303522075733
0.733533155041093	0.939165077812402
0.727986940019674	0.938685623468867
0.72337664878312	0.940001572624528
0.718558374483263	0.942525630141257
0.716432325391719	0.946607549947469
0.714930225490085	0.950988217900868
0.712734848710774	0.956377343014531
0.711845143384421	0.962894424547333
0.713058377920356	0.969718998075533
0.713173924066636	0.977044885567794
0.714930225490085	0.984631631198332
0.717576232239887	0.995154852519522
0.721470137369508	1.00661512290726
0.7264270670449	1.02067085890544
0.732909205851183	1.03528182926498
0.740304159213074	1.04829704732613
0.747260037219103	1.0609931149276
0.753765285254642	1.07350556171665
0.761275784762812	1.0854321706756
0.768231662768841	1.0964916813537
0.775765271506268	1.10689540341601
0.781900771873712	1.11802195026372
0.789515262913534	1.12934814831223
0.796840888587658	1.14069183405716
0.803403909696336	1.15174843011918
0.810833526902111	1.16175722170399
0.816252641162622	1.16911662728106
0.824918602133588	1.17623703434038
0.832267337036968	1.1818986760566
0.836704309054102	1.18609426588954
0.84146481028082	1.19117881362388
0.848397579057593	1.19670784030891
0.855168583229574	1.20316517221227
0.860125512904967	1.20920571401761
0.86869903695891	1.2151529881087
0.875654914964939	1.22126930993186
0.882645456814851	1.22529876664881
0.888884948713947	1.2291970656426
0.896372338992862	1.23242500294026
0.904749434598129	1.23526821091667
0.912398589481835	1.23903535218731
0.92152673503792	1.24225017371266
0.927165386976362	1.24531052058629
0.934005718836111	1.24823825242873
0.942764116724101	1.25099402192304
0.950667473129622	1.25371773064057
0.957380704228464	1.25643123820186
0.9655382621558	1.25846418291077
0.974897500004444	1.26044466453042
0.979357581250834	1.26227795803853
0.986313459256863	1.26405295922524
0.995811352481042	1.26705792839354
1.00325252430145	1.2690223796248
1.00785126092337	1.26996088599938
1.01675986880152	1.271773777195
1.02308024300302	1.27244122427506
1.03211595164208	1.27486035561326
1.03834388892654	1.27646485175987
1.04598148919562	1.2778711540137
1.05331866948437	1.27999590912882
1.06109492512899	1.28156105795848
1.069448911505	1.28349490572101
1.07634701643789	1.28487643373825
1.0839152890192	1.28631188215279
1.09348250993115	1.2882573883796
1.10206758859972	1.2905103866018
1.11002871807838	1.29134250948983
1.11878711596637	1.29284353676594
