WT nuclear genes	atxr3 nuclear genes	WT ATXR3-marked	atxr3 ATXR3-marked	WT ATXR3-bound	r3 ATXR3-bound
0.760551144200214	0.740338073105113	0.837555577261642	0.765927636357416	1.76130784802592	1.69425553963327
0.736379706592491	0.710701791191793	0.807299584432448	0.741646622908164	1.71593343285021	1.60596159158544
0.689281911074866	0.667402441583317	0.811321856242264	0.72810294507788	1.65643036024644	1.50312323849989
0.644531412811437	0.623744102294519	0.733982208694556	0.679421614702828	1.54975613604296	1.39512779065847
0.59545837873479	0.579000453731964	0.675550283709516	0.622841014825212	1.45254122314988	1.30375678853508
0.527140991341971	0.516255885130472	0.575039301374248	0.558712514163425	1.22439640354509	1.11988320414209
0.457774651390614	0.452840053537675	0.511543370830565	0.495087800653554	0.990959493734268	0.935108226194081
0.388238091642372	0.388739708167195	0.439552980275623	0.421170851000808	0.820001857081948	0.793287632491201
0.340340464225713	0.340600820539747	0.35384554817803	0.341746896361564	0.648841556015973	0.653774917653996
0.286476935019776	0.28872738926688	0.29351371477822	0.279681204645765	0.542587143946263	0.543779356367248
0.225292470380045	0.228907688052323	0.233495603890221	0.217885491239382	0.362043646253805	0.378822450978127
0.184239733497898	0.18741740348401	0.196147870163389	0.174788889850293	0.288848636899023	0.302701564141414
0.14792706036018	0.152381686710451	0.155938333015801	0.14053850729202	0.220590386270683	0.239306051422566
0.119084059129227	0.127605471566056	0.128836332269748	0.11988590428111	0.171792303639961	0.196998582608885
0.0795779954801583	0.0923441899936062	0.105307804982719	0.100759754917119	0.135196100574054	0.161014987416727
0.0681516808319137	0.0805011817115056	0.107748175941951	0.100759595049149	0.121994942696234	0.143884946426298
0.0655319381862648	0.0788119208047273	0.128245596807207	0.115570839705895	0.12816958925454	0.149729057933812
0.0711149984328923	0.0849785340046202	0.164246322339657	0.155059490079877	0.150785796162783	0.182594233678481
0.100848548054224	0.126249489487528	0.315930665871078	0.41797810250462	0.278321630744404	0.431085723284776
