WT nuclear genes	atxr3 nuclear genes	WT ATXR3-marked	atxr3 ATXR3-marked	WT ATXR3-bound	r3 ATXR3-bound
0.142984600737052	0.126870893996853	1.27285174957217	1.12815697308979	1.2044875540342	1.05737374011081
0.144361868226678	0.125706918805247	1.28493164069317	1.11770844239281	1.2177604414592	1.04770561221832
0.143468664841092	0.123407306436875	1.27697827497188	1.09730567711777	1.19350535974752	1.01254121882442
0.140910794974763	0.119964346232712	1.25192576698759	1.0655416185913	1.15446666039192	0.986866372590755
0.133596052582211	0.111211623228086	1.18335591960531	0.983571066115155	1.07423475193677	0.906139638964769
0.127810797684582	0.101197670172508	1.12916921326026	0.88910693563045	1.0125601891165	0.822129522253844
0.109594072275563	0.0879802426997412	0.954697115080695	0.760304017162922	0.873408288715382	0.709210156295978
0.104161049633333	0.081867008258464	0.900002310707354	0.698847613196068	0.838268586415097	0.66134728428324
0.108447555303223	0.0857634915247363	0.939856631361877	0.733345109555296	0.896003054849152	0.704677231760137
0.110306897586223	0.0894873691373153	0.955957074216154	0.765316249347386	0.924845430856957	0.743340321764885
0.110630045823251	0.0933770473108971	0.959517759830384	0.800561118027311	0.939556948370967	0.785655362410021
0.115293768088887	0.0971086987367458	1.00355199835829	0.835018271027423	0.986562175075434	0.819948962100419
0.117399837340379	0.098452336227741	1.02313069759812	0.848202445998751	0.998942947170722	0.822576853919915
0.117725402465061	0.0976179379709345	1.02086437769749	0.834716900704877	0.976272725991075	0.805859659169777
0.127353750856932	0.104473949476121	1.1067053288606	0.895069353810604	1.00914395889461	0.849656937241953
0.133167221443873	0.109451735596166	1.16179069044004	0.942358892580619	1.04021616998494	0.887897802898819
0.139542177063886	0.116714586310897	1.22060077590649	1.01228035893144	1.09300868719789	0.950618071094212
0.149801102044749	0.129745233958725	1.31739606628721	1.13498151720337	1.17954382484745	1.06488978883304
0.156952578422545	0.135268172127794	1.38452031108056	1.18606549171597	1.18756413141859	1.09783459148248
0.144213656333359	0.122622887120011	1.25807541218041	1.06157231692264	1.05931381482093	0.975619561483138
0.143171967814548	0.120253022384536	1.2462509478255	1.03695127201299	1.02817819239205	0.939338590096227
0.134764301779091	0.116483045787931	1.16418086972858	0.99862791456476	1.03807069561746	0.936226895489552
0.14539295751298	0.124923872163089	1.26274204076655	1.07632822909613	1.07531389589505	0.994697452986923
0.160441350964667	0.135523082608319	1.40387523329553	1.17415421056699	1.07868691218793	1.01914320186359
0.173994488112484	0.154162244755228	1.52843044704607	1.34828231710548	1.10439596983951	1.0900027300411
0.210327890315132	0.172558407770035	1.86979979573937	1.51986642075419	1.14326833628283	1.17939802779841
0.213610689169748	0.179001055812092	1.90148641932741	1.57838877089083	1.16579675083539	1.22657177341347
0.213466834752135	0.184376698027946	1.90065964641405	1.6291953819565	1.1853205398385	1.28211379304539
0.230598826822437	0.202945777563765	2.06024035611409	1.8029639181659	1.29608307441783	1.44224431438157
0.231561673017754	0.215667478081353	2.06445232184962	1.91658081558577	1.45215591461193	1.61347371033097
0.218370409042418	0.20758145530606	1.94330093015373	1.84075742761638	1.46375757912671	1.62968723354123
0.209500996290424	0.200220791152636	1.86065005393709	1.77062022091402	1.43202085934017	1.60023235650226
0.174515654306909	0.184257609716767	1.53323994711797	1.62046027831023	1.36494912641285	1.53454817658483
0.152463627848682	0.162131839767435	1.32719483448992	1.41259740710671	1.21751617018516	1.35766760347367
0.131870024635472	0.139912667969467	1.13809043877664	1.20499134984207	1.05522670933527	1.16075120232136
0.108419933828401	0.119622276602988	0.919614222379947	1.01350484713054	0.865020858542839	0.975147230593567
0.0939743089265378	0.101950418427437	0.783462354430349	0.84481916906084	0.734224387799698	0.801756660284766
0.0778539697267148	0.0876888182495798	0.629545729988251	0.708801109829545	0.574803079629789	0.644979568979843
0.0588477889604034	0.0699703026589374	0.439970310061236	0.531733588062311	0.385619528828075	0.474650166706013
0.0513753673443849	0.0616791617822909	0.387386563451155	0.465422334175313	0.324392911142671	0.401123784934513
0.0452368838110651	0.0509986714241158	0.347920611659037	0.381655651882997	0.299752565210518	0.341489267726707
0.0418010343081022	0.0443598947016248	0.342224986873598	0.353564860126817	0.296792553704002	0.307682585730899
0.0338598600142411	0.0336847652031717	0.281555289598695	0.27448499734147	0.255629752740364	0.244783157688402
0.0303776476583096	0.0278967205476903	0.258250630876712	0.235339770290195	0.243867713807351	0.221444008313741
0.0304893782206857	0.0288362774576405	0.256778291167201	0.242245960618747	0.241072298641501	0.214535238595216
0.0274799613363198	0.0307237552836335	0.221618545680534	0.252886961803463	0.186686207601845	0.170503915051013
0.0313399766652356	0.0440102157375065	0.256250299715243	0.375322287869763	0.125989247070216	0.122948582901152
0.0425355057374193	0.0624431847006341	0.355682364273966	0.543163378612348	0.0669631351369649	0.0787352312097696
0.0568609954984607	0.0844151496545921	0.484166906462642	0.744165688138859	0.0715597157637337	0.088021548398596
0.0661343678559129	0.0974275086882836	0.564386975385044	0.859502292424733	0.0771977969298533	0.0958934515324992
0.0757295662947204	0.111448437964157	0.650354886345835	0.986738051958159	0.0883265911686051	0.105573734941623
0.0756797526164086	0.10710549458287	0.631895522581303	0.934201259856092	0.0923705958277888	0.107306328480572
0.0804870903485565	0.105125313422429	0.660578544823292	0.904643523339422	0.098474657037653	0.107599349068612
0.0810799576532982	0.0993977275874887	0.659378910744251	0.842329858888889	0.107883470520635	0.119688298374687
0.0934191506325983	0.10996417086469	0.771594800474945	0.935249085827707	0.116974730455209	0.124938906726018
0.122183908165588	0.130802908589797	0.974168204211632	1.10410688735945	0.13368266793833	0.127949906710808
0.133377787136669	0.138031655339914	1.08508592950237	1.17131631888556	0.145633825087251	0.135551562272308
0.132356701972442	0.136356731911782	1.07484906886632	1.15678325367107	0.159210095717733	0.14071793976103
0.114858362172172	0.115762467408643	0.87571076799606	0.942882736049837	0.194629300004565	0.159011563613744
0.107554672004939	0.106457445790885	0.775194464976201	0.833886654635167	0.203603720782909	0.151278820792318
0.109703018499305	0.103079910787357	0.776439787193631	0.782691408367946	0.190739156994453	0.14477487234597
0.0925352491695243	0.0855691238337945	0.600089345704409	0.587298715650817	0.209587422333752	0.151224232484197
0.0895275989137683	0.0827079820871049	0.540535358703345	0.527580672792291	0.215164362538847	0.146297341293631
0.096949467799027	0.0916479381713604	0.610819827365401	0.619090773075971	0.242999152974722	0.158429154018143
0.100328515636174	0.0943231948223963	0.671587508973014	0.657156804466705	0.233861558530168	0.150559586520781
