ATX3-TAG_ATX3	unbound
0.0224260678804063	0.00756763113941938
0.0225090443709158	0.00754634658735178
0.0226958447334737	0.00751681400019841
0.0228025335859764	0.00753284507224366
0.022909025244756	0.00753993237057704
0.0228894523974975	0.00752298387111818
0.0227027212355647	0.00750850716442056
0.0228868950379528	0.00748918197476229
0.0228369118810059	0.00747795677889873
0.0229046145163781	0.00748662455590841
0.0227638125094773	0.00746428489609935
0.0228750064912264	0.00744455573595599
0.0229417150947863	0.00741946838939788
0.0229322158443285	0.00742614336011826
0.0228330524426322	0.00742087687610643
0.0228313598228139	0.00740466694361869
0.0226985958427903	0.00739919065314596
0.0226816643413441	0.00737082640067002
0.0222356835298846	0.00731810854668591
0.022197171585674	0.00731273939759765
0.0222658906088822	0.00728527698832211
0.0219962319115392	0.00727654913899906
0.0220074439905222	0.00722298558981714
0.0218257169775647	0.00720661751020477
0.0217158529282779	0.00722658832567092
0.0214274346130143	0.00718293019614712
0.0209281839514762	0.00714474789737815
0.020785817368783	0.00710560553916979
0.0205379010523294	0.00707788498857018
0.0203362520524235	0.00706306368212545
0.0199033442105146	0.00704847959772724
0.0197080160961082	0.00704807411740455
0.019408847436755	0.00700494250849128
0.0189665326638564	0.00695637229283612
0.0186767623569644	0.00693851857501815
0.0183696836702721	0.00689994901079547
0.0178778060935629	0.00693263155348762
0.0173258508892583	0.00692189535173941
0.0170836367012277	0.00694555099811041
0.0167879515141839	0.00694303822032884
0.0165308127246412	0.00691789479046073
0.0163397255447635	0.00694323611489834
0.016135335807613	0.00696640341395016
0.0160080119660339	0.00701090024091698
0.0158520330245246	0.00704894163016491
0.0158743845166047	0.00706887228843683
0.0157435575328877	0.00714180830955268
0.0159352885303862	0.00723699382942668
0.016098193463327	0.00729045191183166
0.016047582784379	0.00735821463447185
0.0160698110014558	0.00742285794758567
0.0157854453735669	0.00748787992120055
0.015643366459377	0.00757757538719646
0.015480494909193	0.00764063020131292
0.0153897043144965	0.00769190685100691
0.0152508104981667	0.00773426957012865
0.0153827882665258	0.00776649252189847
0.0154341264614701	0.00780472741882131
0.01525516648985	0.00783720040877893
0.0151558551402759	0.00783830291453523
0.0151172224864107	0.00787703934646827
0.0152000194847728	0.00787814147675694
0.0152912407712252	0.00787642331094236
0.0152992643319808	0.00789122113665251
0.0154502844095759	0.00788574129882101
0.0155790473873164	0.00789679699949793
0.0157312772324743	0.00790253020622135
0.0159005436109629	0.00789704628284779
0.0159536035445947	0.00787938289131105
0.0156608982113036	0.00786609431575283
0.0157809865301432	0.00787102569150422
0.0158992223707775	0.00786133013591572
0.0159301957018459	0.00783247065180348
0.0160641161433328	0.007812148335197
0.0161429448569639	0.00780887750856044
0.0162701553862339	0.00781579943127919
0.0162036052986525	0.00779476847766664
0.0164743477560215	0.00778631084237691
0.0167516117203305	0.00778714543066084
0.0166745018094894	0.00777134210179495
0.016678046560685	0.00780093335264098
0.0167928044433926	0.0077624882719475
0.0170221985926834	0.00774181947773466
0.0172283298421909	0.00773704358556579
0.0172257858269351	0.0076970082308628
0.0171555572244136	0.0076840203045859
0.0170468089287427	0.00766240837992255
0.0169582452993127	0.00764043954304119
0.0170469497329378	0.0076022163008939
0.0168947184796457	0.00757537873165853
0.0173234656287301	0.00752776047617408
0.017469902913829	0.00751289846613432
0.0173512286042051	0.00749306069340486
0.0174261055919224	0.00742871453163131
0.0174776669433652	0.00743457614123469
0.0174848495128217	0.00744287977542066
0.0176288660075767	0.0074036882606138
0.0176038518278417	0.00740170402910579
0.0176185353850319	0.00738323465327948
0.017549996031365	0.00738436705879766
0.0173495107413202	0.00735684088898464
