ATAC_ATX2	unbound
0.629887331848336	0.636292793566988
0.633281434846565	0.637658881937071
0.640108430591572	0.638849643457518
0.648196093164493	0.640471416816654
0.656109201868934	0.643115930132002
0.660628207575147	0.641360226540505
0.66764915206291	0.644406530552936
0.679441235622469	0.647236111098456
0.687955585429453	0.651034859507243
0.696935412219051	0.654765425252282
0.707486223824972	0.659104764780782
0.716369076243192	0.662720881054531
0.729732144619074	0.666853237496654
0.740321745973546	0.672149569412752
0.757428025084616	0.677367978284566
0.774883411932647	0.684057184617219
0.796295353132899	0.692497224351101
0.820694104971591	0.701589869580852
0.842998210388519	0.711729605718153
0.865515659422479	0.725999263202444
0.892455139791274	0.736090297437068
0.918541245691942	0.748757662323293
0.943657607878831	0.762528125305147
0.970829826738933	0.777253145579465
1.00031003563783	0.79148140644648
1.03275766030089	0.806323311287222
1.06623321330056	0.821138430081492
1.10215252045895	0.835705169172111
1.14005010479346	0.851056008895825
1.17560090934061	0.867095980542416
1.21217964222437	0.884538566986097
1.24633401582369	0.899650767386695
1.26910359822323	0.91312414876222
1.30385921292509	0.930866251907364
1.33091506253954	0.937596854857292
1.36219899474606	0.953113281050107
1.38605469010504	0.964085819723181
1.40913459049299	0.97400883239357
1.42129517666379	0.979480491159304
1.43211751650957	0.981004860713087
1.43756747618101	0.980573848874397
1.43809113778645	0.978686650145673
1.42715242869501	0.974227990955616
1.41084133942924	0.966306626485241
1.38611287472787	0.955942861595627
1.35607021447498	0.941992201573869
1.3198211944539	0.924135648957435
1.28727659541946	0.911590038827902
1.23919670209027	0.886433071000223
1.20089182539598	0.870580601678938
1.15166763448453	0.847021056259056
1.10736974163909	0.824472075319716
1.0600850381552	0.800016414890582
1.01984067403335	0.776960934163404
0.977016791632846	0.757287800577128
0.931497021708036	0.736428775660672
0.887218523736864	0.716300279284367
0.845907441529858	0.695226965996134
0.805469128665253	0.675702373213021
0.770752303711946	0.655096598190484
0.738731366282947	0.634785469679142
0.707486223824972	0.618085587251282
0.676105317247067	0.596215997854283
0.652385386008021	0.580750708659278
0.624010684942833	0.562285382259385
0.601512630783148	0.546571713360729
0.578607284263676	0.532440856299067
0.558436615017063	0.519547027565395
0.536714355828402	0.50893488297213
0.519802025460087	0.497972084679591
0.506807459695442	0.489522304565174
0.495655406986978	0.481552238192122
0.487451375168403	0.476044052999381
0.479848584452372	0.470947398884258
0.472071239867861	0.466844263583741
0.46828923938412	0.46252927500658
0.465418797991333	0.458735396788061
0.463634469557979	0.456534070787071
0.459988233194168	0.455092494467839
0.456148048087601	0.45376049742963
0.452559996346617	0.451992618362463
0.447963411143302	0.449301838239572
0.444123226036735	0.448230396380684
0.44476325688783	0.446966582006222
0.442280712980554	0.445973063191616
0.440224856307342	0.444925972284066
0.439565430581972	0.444390251354621
0.438886609982326	0.443058254316412
0.438925399730877	0.442661333809596
0.439255112593562	0.44179443994195
0.438304763754058	0.441872362986233
0.436481645572153	0.442033079265066
0.436481645572153	0.441594762140975
0.43473610688735	0.440847187934887
0.433339675939507	0.440360168908119
0.430372260175342	0.440177536773082
0.429344331838736	0.440345558337316
0.428258218879303	0.439417787091324
0.426376916074571	0.439271681383294
0.424359849149909	0.439054957916382
0.422963418202067	0.438387741849711
