ATAC_ATX2	unbound
0.00911587396890755	0.00663797182126526
0.00915110821541063	0.00661267572246314
0.00930687576164102	0.00654751039590946
0.00946572033292757	0.00649293561207804
0.0095744816739531	0.00650725260211386
0.00961584308722591	0.00460706443340803
0.00960621522963108	0.00455166410028578
0.00980243407102596	0.00451602795347983
0.00992027210182906	0.00462032929935806
0.0099891377427211	0.00469256588915531
0.010189708682949	0.00465956978198922
0.0102838384946895	0.00465219311999768
0.0104412255898582	0.00463544034218754
0.0104785408922166	0.004680368387178
0.0105799765788096	0.00476364413982142
0.0107037528226358	0.00485500825662076
0.0109973462464978	0.00513611883966958
0.0112575821543156	0.00527441725729188
0.011469765236422	0.0054045190352703
0.0116050569028803	0.00724991090950352
0.0118754712103704	0.0073283059756326
0.0121110411450197	0.00738896270885449
0.0123174851885108	0.00736648604607274
0.0124382767537231	0.0073129361788639
0.012687845260476	0.00734042813363307
0.0128402868532638	0.00737459702231053
0.0130755058135666	0.00741217346029168
0.0132878848795746	0.00747646273334017
0.0135621872657422	0.00757282791317636
0.0138984680516321	0.0075433207766669
0.0141439246145577	0.00758168189760547
0.0143594710171017	0.00746062613296422
0.0144106301034439	0.00746284315538702
0.0145409437908247	0.00747297757041465
0.014720758801052	0.00579047542039525
0.014888553312868	0.00582472096808402
0.0149909403764532	0.00584671492055882
0.0149501802950339	0.00590081567088304
0.0148871808677622	0.0058692836891373
0.0146927510826679	0.00582315364878075
0.0145562138590411	0.00579054903068823
0.0144246635267998	0.00573356751183909
0.0142480758327854	0.00564487080449105
0.0140644845117295	0.00557717778967826
0.0136199186512099	0.00548699962136807
0.0132950914445507	0.00525430491273034
0.0129338198067674	0.00512333655762201
0.012658750063494	0.00508943620731331
0.0122864469898489	0.0049567154840763
0.0117929235488669	0.0048078764140416
0.0113172336272828	0.00458947334079035
0.0107976280888721	0.00438285910472279
0.0103516981446167	0.0041765518787921
0.0100595182995736	0.00404963686332226
0.00965153313991946	0.00402050869266948
0.009246773073911	0.00404299696939399
0.00877775479700519	0.00415335769415426
0.00841710612812038	0.00421000223540399
0.0080779805796403	0.0042690837744792
0.00773268980875588	0.00404881518163479
0.00742683002578427	0.00388301970092565
0.007153389312053	0.0037238877743383
0.00688372042051886	0.00356286563807642
0.00668118339066275	0.00347452947849481
0.00647219823181724	0.00345634306303342
0.00618274720237833	0.00344271400520289
0.00593695895719728	0.00343142106175982
0.00578299831361157	0.00337845919429553
0.0055724954417105	0.00329840827117682
0.00541273870358725	0.00312164656862165
0.00530235774024749	0.00294362632661501
0.00511357008601142	0.0027550606686762
0.00500014364282114	0.00263494980340943
0.00483739754117462	0.00254819303975564
0.00474433145796634	0.00255791212783932
0.00466413730505223	0.00259967855818067
0.0046532879559013	0.00269904697729947
0.00461782880981684	0.00285216221409514
0.00459517594738067	0.00303385106057115
0.00449758032683654	0.00307197548851142
0.00449626620686096	0.00299129046494339
0.0044312463380887	0.00292145800219443
0.00447994141310219	0.00291738106787147
0.00448317250184395	0.00285013700428099
0.00451464108873197	0.00279343455915384
0.00451723074990761	0.0028485497695529
0.00458462107583092	0.00293363231568148
0.00457029698324166	0.00300635158460772
0.00456748005140777	0.00304107896692171
0.00458935979330442	0.00298655654805754
0.00450519235189396	0.00288572850752118
0.00447839266212056	0.00283356726329338
0.00447057170309399	0.00274305294096064
0.00446568766201378	0.00263017479511696
0.00448370406681148	0.00244530728278246
0.00439854095880602	0.00240635024264542
0.00440641122606464	0.00238645604503235
0.0043766692151388	0.00232473266067859
0.00440011118030014	0.00235332367701278
0.0043642341867828	0.00240798477681072
0.00434178546952014	0.00238513899671463
