ATAC_ATXR3	unbound
0.886345754394463	0.604093530612249
0.891795714065904	0.605201498898145
0.897788730217061	0.606496969509347
0.89858392006236	0.609034338638806
0.907234033989273	0.611586318339068
0.916019912036116	0.609294893818127
0.923176620643808	0.612324152164621
0.933261955267115	0.615368021081918
0.942765443662154	0.61904257963888
0.947866295596634	0.623260164410687
0.96103541522976	0.627270766096118
0.973331765520484	0.630458305626312
0.987780946855799	0.63445429674094
1.00380111300744	0.639068802019563
1.0197243047877	0.644435751694542
1.03919675856039	0.650871708133276
1.05979411504106	0.659414021862779
1.08085694850435	0.66892550345555
1.1078352186217	0.678478381665596
1.13450317075064	0.692226928791245
1.16024016891434	0.702468938924168
1.192377475589	0.714376554128635
1.22577544909156	0.72710723148834
1.26194688961554	0.740702367620557
1.29776922240255	0.754134352378807
1.33238907298448	0.76870352656456
1.36376997956239	0.783781635633284
1.39336655770694	0.799142215737534
1.42695847995226	0.81503364658096
1.46361479233312	0.830934817804922
1.50044565858247	0.848345748011863
1.54018575597315	0.862756641013916
1.5664464157423	0.875791705265351
1.59701273760063	0.894059788959403
1.61918107889763	0.901404035883058
1.65191962667483	0.916737829940836
1.67317640888087	0.928036671361844
1.69272644215067	0.938402871346592
1.70451852571023	0.943920796919869
1.70905692629071	0.946234137297015
1.70469307957871	0.947035283596047
1.70073652522649	0.94571059184324
1.69074816497456	0.941132612991624
1.67352551661783	0.93332569799254
1.65434398595928	0.922265495894648
1.62688084398504	0.90799096822009
1.58143865355733	0.891288650697096
1.5531027422407	0.87821462492352
1.50688475684196	0.852823887962991
1.47158608566039	0.836593978895962
1.42114001766958	0.813187844469511
1.36832777501715	0.791707870293927
1.31565129648465	0.767929166311999
1.26495309512826	0.74618620186196
1.22018972530019	0.726756577789067
1.17651246843156	0.705666218834897
1.13198183709481	0.685569378695332
1.0896428265512	0.664625125449192
1.04513159008872	0.645611902644186
0.99833175846172	0.62652319189003
0.953316255268075	0.607843577118359
0.91894853805173	0.591535745007047
0.876531948011014	0.571051724741202
0.842978815514244	0.556821028779053
0.802404738529709	0.539887377218344
0.766272087754285	0.525885580198776
0.73849862779164	0.512365932015707
0.711811280788428	0.500290295247005
0.686830682721469	0.490087246636224
0.663071961733871	0.47998403692593
0.644588646549234	0.472223388734389
0.627734500803746	0.464969240330686
0.614041719565179	0.46015018706082
0.604402467050211	0.455309217934751
0.595286876140684	0.451374104198468
0.588905962504015	0.447385418369242
0.581341961536535	0.444180833173111
0.576997509698802	0.442300939729788
0.571120862793299	0.441139399350948
0.569142585617188	0.43957363317989
0.566272144224401	0.437715655592771
0.563576256700094	0.434786236146764
0.559386963856567	0.433758626000285
0.559406358730842	0.432572734670106
0.558436615017063	0.43138927843506
0.556594101960882	0.430315401481038
0.555430409504346	0.429842993025073
0.554324901670638	0.428564568079808
0.552695732231488	0.428377065754503
0.551725988517709	0.427673323260824
0.550950193546685	0.427729330448902
0.552210860374598	0.427502866601455
0.551784173140535	0.427118121570309
0.552656942482937	0.426041809521152
0.552269044997425	0.425428165547425
0.554169742676433	0.424634324533794
0.553801240065197	0.424719552863478
0.553626686196717	0.423677332146196
0.551842357763362	0.423519050962496
0.551493250026402	0.423092909314075
0.551027773043787	0.422308808680979
