K36me3_ATX3	unbound
0.0369812116963251	0.00650461809323011
0.0369036717344879	0.00643006122292753
0.0369002380638716	0.00634426147459009
0.0368201548249705	0.00625961601426345
0.0366646753174174	0.00618750009631699
0.0365776484970334	0.00610761265311062
0.0363335646642967	0.00602341160053749
0.036147048887311	0.00594512091719839
0.035932517964987	0.00587278683014009
0.0355540964168794	0.00578416432643994
0.0350790069287845	0.00570115528059867
0.0346165658352486	0.00562728840727703
0.0341360247586543	0.00554218042680785
0.0336941590659373	0.00548341116898786
0.0332105409518289	0.00543161224552941
0.0325638062001855	0.00539109523509809
0.0318704480629044	0.00536218341187119
0.0310793719366569	0.00534855219029664
0.0303181585962018	0.0052825988567503
0.0294786064042821	0.00520337924767745
0.0285300291454836	0.00512952928006519
0.0276379895033784	0.00504460432609526
0.0267302793473388	0.00496570174616515
0.0257417737428231	0.00488901669679678
0.024700442414206	0.00482543040828128
0.0235808731573357	0.00471908616312493
0.0224924167429792	0.00465451268548213
0.0214011649405539	0.00459114597512732
0.0202353986665657	0.00448465141764278
0.0192066443137722	0.00437508149052041
0.018157898665314	0.00424483128222853
0.0172096394305319	0.00409436855127765
0.0162470061204277	0.00394996419196394
0.0155038502669186	0.0038549065274227
0.0147705020989918	0.00374955155982884
0.0141605196996038	0.0036886178339074
0.0136121518300875	0.00366203565797787
0.0131830081092915	0.00366438857146348
0.0128771580609486	0.00366636383681563
0.012716192182675	0.00368793065324896
0.0126692948488658	0.00374175293765499
0.0126252215198911	0.00379719027411916
0.0128213332946099	0.00387182225917412
0.012993333132996	0.00397515139868357
0.0133512709629727	0.00411230470736585
0.0137029155732473	0.00426779619423453
0.0141162361836348	0.00445009267980369
0.0146573772543404	0.00466790105145389
0.0152050630212564	0.00490875997321294
0.0157775694782564	0.00514825538005901
0.0163915477602791	0.00543391908630171
0.0169229859864302	0.00573038168634518
0.0175412962260338	0.00604425092112097
0.0182187344177148	0.00640752470857793
0.0188348964356605	0.00681248809304696
0.0195441774748718	0.00721578028473801
0.0202083226244023	0.007632382220021
0.020804360641496	0.0080650482930845
0.0213765359362417	0.00848170788408495
0.0219592204609273	0.00882874135441671
0.022451944917607	0.00918648503853949
0.022941754711663	0.00953131522899524
0.0233675249767399	0.00985854762256005
0.023720875281652	0.010172420539715
0.0242274102193511	0.0104917019811084
0.02464230137084	0.0107822029361853
0.0251781613038535	0.0110762484894182
0.0256818087058239	0.0113462419683283
0.026055574487133	0.0115965704860653
0.0264005025421867	0.0118013594687469
0.0266295729687187	0.0120051064015947
0.0268206352530659	0.0121981235052442
0.0270897943927952	0.0123661235015609
0.0273007679507754	0.0125260913095141
0.027519157350738	0.0126749050522904
0.0276409981016972	0.0127908754145409
0.0277269464178819	0.0129081724475425
0.0278259653066888	0.013003018338273
0.0279423258585702	0.013095003606886
0.0279300402637962	0.0131730137672152
0.0279630933817191	0.0132462215514572
0.0280152127523756	0.0132924082831464
0.0279784495648621	0.0133350996924594
0.0280379417230133	0.0133548607370091
0.0279799829000322	0.0133895290577752
0.027901679122892	0.0134168674221378
0.0279774943967516	0.013436371644073
0.027940778321883	0.0134699699286023
0.0279564931731294	0.0134767366647477
0.0279152062316329	0.0134811919645164
0.0279725367503268	0.013497466082769
0.027896450939407	0.013498158338429
0.0278151683891481	0.0135039832246881
0.027798188965636	0.0135089133648257
0.0277370820727284	0.0135162910637223
0.0276519494180949	0.0135034506558527
0.027584966993142	0.013503312536217
0.0275138685043505	0.0135029117101431
0.0274465795072958	0.0135054588268339
0.0274733378042691	0.0134879705401508
0.0275445269630438	0.0134873434449922
