K36me3_ATX3	unbound
1.91733289984184	0.674416364436065
1.90374469826842	0.666823043044534
1.89348293865063	0.658837884896286
1.88220127937663	0.651998552415408
1.86856600551139	0.644907890297646
1.85552698067594	0.63699991211663
1.83771796360224	0.630168495529826
1.82019138027949	0.623677462388252
1.79842829069251	0.616701580734578
1.77636707659065	0.60968414063701
1.75251711539944	0.602591499545729
1.72720791316167	0.595956001337284
1.70120831731046	0.589736087567782
1.67790753285721	0.58348253124846
1.65139014179593	0.576756000258151
1.62047933683101	0.570423284998079
1.58657159595325	0.564573439276587
1.55202053375388	0.558951175509754
1.51930529093568	0.5542966297936
1.48221232497777	0.548753524967518
1.44518212207564	0.543000648948446
1.41016033695802	0.53789885521705
1.37441677669909	0.533438248905736
1.33801420435462	0.529792979684157
1.298159663943	0.526521736457625
1.25954469388276	0.522852719553821
1.221070940698	0.52069365944484
1.18418195467133	0.5188235294696
1.14719882406102	0.517343257277558
1.11484446881347	0.517141401978643
1.08294514572023	0.517875601154107
1.05736920049545	0.519533980962839
1.03537074944935	0.523094154323111
1.01760880466748	0.526213016588697
1.00229461906049	0.531295020584905
0.992786016111892	0.539040722937381
0.989412501864452	0.547122850788049
0.988423983736132	0.557787539080715
0.996693016333347	0.569730644266508
1.01389009361332	0.583090694491743
1.03924636814292	0.600097992912075
1.06854102442186	0.618162063191433
1.11249085422224	0.639665589446417
1.16445866439676	0.664424527139782
1.22606060363142	0.69261302594118
1.29571190476811	0.72418556945968
1.38122656824974	0.759053103886936
1.48210248963018	0.799063990489482
1.59688042786287	0.842654840187488
1.7182798684789	0.889354657283486
1.85485227782645	0.940556639134692
2.00090190859471	0.994677606926088
2.16242263260938	1.05145435717968
2.32802295524885	1.11260068096272
2.50586207376276	1.17729926221195
2.68599204381215	1.24241540687365
2.87247677325787	1.30728220087198
3.04893510454492	1.37338585331954
3.21746960004147	1.43782518903782
3.38631791081686	1.50075061001423
3.54733653038539	1.56141010631166
3.69883085624138	1.62077337495428
3.84034585623053	1.67545043430445
3.96543262637283	1.72807331914214
4.09458330437601	1.77910906721776
4.2108361744192	1.82451463563249
4.32068721277423	1.86888322192337
4.42126500963978	1.91111847476102
4.51045131188375	1.95027444480345
4.58397823171401	1.98408520737168
4.64744737185771	2.01651860437085
4.70228659183355	2.047105619077
4.7562628197926	2.07404142764102
4.80239366578086	2.09865194232047
4.8381058445119	2.1208342564924
4.86955013545083	2.13958503058277
4.89441999629824	2.15642609522752
4.91056579239413	2.17088645472919
4.92981835975046	2.18350834783193
4.93698903887176	2.19419876278034
4.93482371344782	2.20491292541097
4.93140312690856	2.21213617875449
4.92029406603792	2.21839765096789
4.9116484551061	2.22175794800277
4.90508971577852	2.22626209173149
4.9021398521575	2.22977081178028
4.89602045422029	2.23192591394222
4.87844679860571	2.23454211693404
4.86653750877405	2.23566815286622
4.85291792567276	2.23600853631145
4.84353484883569	2.23708509790566
4.82655744225089	2.23663982886394
4.81403621262551	2.23662201810227
4.79666653694218	2.23592541942366
4.77799452785169	2.23533370634155
4.7667913223974	2.23288175815179
4.75401904054895	2.23309746626533
4.74179593543846	2.23086716310968
4.72863138449147	2.22863092303346
4.71446262465222	2.22508064454078
4.69880324223852	2.22285034138513
