ATXR7-TAG_ATXR7	unbound
0.0173989366226091	0.00674429464819098
0.0174440747123557	0.0067416171490753
0.0174203298035674	0.00670644799304214
0.0174402059492332	0.00672986121061
0.0174471103383198	0.00671750809493675
0.01745153818362	0.00672875845860754
0.0174058745764776	0.0067312275844464
0.0173221280500374	0.00672464052685978
0.0174201734495937	0.00672720798086138
0.0174594153528305	0.00669947861507765
0.0174899963471327	0.0066897700250066
0.0173880567161801	0.00668816802172073
0.0173612613153666	0.00668559299182238
0.0173789137501688	0.00667108032479467
0.0173587954455661	0.00666658276863037
0.0173740794096011	0.00666767839016767
0.0173417853445543	0.00665691449582663
0.0172974776424194	0.00667763102510957
0.0172783580751491	0.0067051439307528
0.0171274534210272	0.00670871471088814
0.0170271468370614	0.00669899281456542
0.0170394634893471	0.00667593033990099
0.0171300283736507	0.0066877921130963
0.0171757015072092	0.00669740723953664
0.0170647519083065	0.00670933965967435
0.0171658513433008	0.00673434185752483
0.0172178716662979	0.00675808262711656
0.0170629920588456	0.00675757189946549
0.0169814445170465	0.0067585758377481
0.0169830135646127	0.00676845522677227
0.0169660259258557	0.00678993437838742
0.0169115511299255	0.00677666475266663
0.0167848311837631	0.00680587889510121
0.016828390478627	0.006831206226623
0.0167045802482254	0.00685865159805057
0.016804292221344	0.00689965672801575
0.0166277479894669	0.00694773008722998
0.0164104424352236	0.00698136217827015
0.0164935932179576	0.00702213611050996
0.0164805290565319	0.00705180529660457
0.0163180613773466	0.00704852559967998
0.0162059359289906	0.00708794315904415
0.0162422028051044	0.00712133867923792
0.0162878266182212	0.00716211028306441
0.0162552313886818	0.00719681545240399
0.0162113012357103	0.00724284546362285
0.0159799918732898	0.00721047474213042
0.0157013142457647	0.0072278928282628
0.0157030807499226	0.00722833342559269
0.0155034184542013	0.00727429193589457
0.0156729241394776	0.00729616327785615
0.0156311509035694	0.00730653106649374
0.0156709437766266	0.00730960191769358
0.0154470363546152	0.00731535655347466
0.0153195714054649	0.00733564157883012
0.0152952839695592	0.00734469267995705
0.0153503976120819	0.00733304870856998
0.0153689247323069	0.00734462140675258
0.0155724365587082	0.00734391865145625
0.0154935883313345	0.00735950174342827
0.0154486709618585	0.00738196322465453
0.0154058881181564	0.00737168588392059
0.0154982394322177	0.00735349839285675
0.0155175466632489	0.00735524939387049
0.0154722732852798	0.00735878068965498
0.0155094804094273	0.00734170533027477
0.0156187080196048	0.00729033423996246
0.0155972177976317	0.00731190566450897
0.0159392938059407	0.00728606334153993
0.0159097993286379	0.00723766434059166
0.0159572502234954	0.00722416807765737
0.0159373414733755	0.00720637354902347
0.0158491570695054	0.00715185309535636
0.0159556463005684	0.00713888986398475
0.0159657417850178	0.00713649985964928
0.0159597582165605	0.00713151871179528
0.0160398459103761	0.00712398636313355
0.0162009801968925	0.00715538405946957
0.0163289740638192	0.00714861726274406
0.0166465864803519	0.00715145876390658
0.0167562530529807	0.00715762369430264
0.0167445532960104	0.00715889461349252
0.0168992586987555	0.00718584804386821
0.0169874463572049	0.00718710343895489
0.0173013425953546	0.00721911190882658
0.0172734158308913	0.00722639561089685
0.0173832918352724	0.00720623477882302
0.01770149598262	0.00720419749053119
0.0177090234333993	0.00720658072183906
0.0177355254505465	0.00717621407441776
0.0176868021810435	0.00718498701162979
0.017717085953802	0.00720871751120171
0.0177360137346947	0.00723658301695395
0.0179367137554862	0.00720209881906253
0.0178794882078989	0.0071925148352986
0.0178849983153422	0.00718487971708823
0.0179364916003432	0.00717737794788836
0.0177673938320744	0.00720513169345756
0.0178551469463579	0.00720576157949792
0.0178293082194208	0.00722404851051249
0.0177877294228421	0.00722527421374373
