ATXR7-TAG_ATXR7	unbound
1.1042876258578	0.366090927897243
1.11666228984317	0.366604904429418
1.13701803188734	0.37267320705139
1.15302383915014	0.374647879972544
1.16099364649203	0.380130878710681
1.17293669470549	0.385113992258871
1.18842043431874	0.389021784413688
1.19849664451408	0.394012806666033
1.21009263358929	0.399554050015813
1.2283286332338	0.404891058140129
1.24653632601328	0.409869640909921
1.26140227366744	0.410154082642401
1.28392542447124	0.412013010015669
1.29961345814078	0.415785743036314
1.31989512489664	0.418211695304359
1.33478990610332	0.419726138727387
1.36382681759259	0.42517052212149
1.38782188208282	0.427956253326345
1.41636221303163	0.435186292219562
1.44698026863636	0.436340791252102
1.47548861081876	0.440042467676765
1.50020414471544	0.446613675149788
1.52995384663569	0.452713760902452
1.55323535384877	0.456490835782771
1.58862664382963	0.463113615494848
1.62319605021221	0.473540095557062
1.65640356437349	0.477943977901749
1.68214019571133	0.484265947363052
1.72006904241198	0.490948761957354
1.74478927008812	0.497509091404405
1.78326643173405	0.503117368519902
1.81310907557494	0.509240577579133
1.84006748159359	0.510615204360789
1.86745765763593	0.517832867451903
1.90004959447023	0.521135276313661
1.93268483388634	0.528221026233181
1.96377217976278	0.536600041324387
1.99114960035193	0.546032214566193
2.01703370834628	0.552039606368257
2.047919328847	0.555980543892382
2.07310913146639	0.563628990017342
2.09184303618343	0.573452355980226
2.11543673512696	0.582971822934963
2.13520975874551	0.589564380664404
2.14983221982942	0.59254352995721
2.17055754114428	0.595463827549145
2.18237294909014	0.601039794363398
2.18199359645661	0.605523355838695
2.19465393233404	0.607469108427664
2.20209800932032	0.606908749072064
2.21138628676106	0.610734784351384
2.21976096127843	0.613595576284939
2.22582233634124	0.619093669022476
2.22334924197573	0.619521781468072
2.22596331967644	0.615589587959397
2.22735886287603	0.617122480322579
2.22047423288305	0.617345964958045
2.21481906443479	0.61261543988726
2.20823896479249	0.608041895118804
2.19351161763341	0.60572531609079
2.18380003103881	0.60456933421754
2.16321310967054	0.599961648029774
2.14609166542672	0.597908168200476
2.13382050766569	0.590823461880456
2.10431711075119	0.58338290803128
2.09150817280332	0.580260413349941
2.07060257666114	0.576851829979866
2.04095063751491	0.572866704918969
2.0219775133194	0.566713348346902
1.9875360093419	0.561738155526965
1.96297050716469	0.55391168372907
1.92218326574926	0.545461696587458
1.89203441311726	0.539810657019912
1.86334799891084	0.531473759620045
1.83096653109265	0.528322992027316
1.80055833942861	0.520595965089995
1.75961373504925	0.512288764792161
1.72696129249252	0.50433534461595
1.69150378831202	0.498400581031756
1.65483376701062	0.494654054970547
1.61443175548009	0.487762414967803
1.57230915376979	0.479592706558202
1.54027079624459	0.472370612865758
1.50715941725204	0.467330335433404
1.48089370352185	0.460257310104939
1.44173242419997	0.45383041410855
1.40798644951673	0.447337911795499
1.3745222777896	0.444718410610632
1.34796163414952	0.436063054471898
1.32782388096928	0.431128530612027
1.30348145652076	0.423799743959275
1.27624100917186	0.420917306034902
1.25056122669145	0.417113256415184
1.22213588423835	0.413102700488691
1.18555156675357	0.40553700995254
1.16457229780216	0.407200699393874
1.14140396319487	0.404720646653454
1.12933899903966	0.399911061852499
1.11131381814192	0.401209983760809
1.09993357871064	0.394948254316531
1.08032910724858	0.391865051600625
