ATX5-TAG_ATX5	unbound
0.371859969139525	-0.0176255521977215
0.376764960592801	-0.0231604548893889
0.369704132092025	-0.0279947383357332
0.379600298434974	-0.0321246084333251
0.387097001094925	-0.0367160108788235
0.402582204411858	-0.0414184186758536
0.409901554889698	-0.042876132783372
0.410479843260645	-0.0434073511071047
0.414216526782517	-0.0468223289847425
0.431788211441767	-0.0485596279309941
0.448687287979349	-0.0529642718430227
0.448838213607404	-0.0544419585804672
0.473120330960825	-0.0540094127300832
0.494629287380132	-0.0528414128204297
0.510558993704262	-0.0562297523719891
0.52745173676244	-0.0548017263275816
0.541809628019547	-0.052984034250912
0.558263761547167	-0.0554060883791764
0.57293140313928	-0.0630905249961982
0.596919967734146	-0.0613175682068017
0.621809745044202	-0.0587032758950097
0.648901829687225	-0.0612286241938616
0.669266551749154	-0.0606669850455101
0.689863276643282	-0.0645022128133286
0.714713458683085	-0.0608368955690884
0.74774944799922	-0.0580136994713629
0.758920502431144	-0.0566349327744662
0.781779179459824	-0.0568348261028914
0.804625461663258	-0.0534024028039411
0.828670199851329	-0.0504684502148662
0.850140661704516	-0.0488471087090328
0.875071785730549	-0.0428772160433641
0.897398734158831	-0.0367157744456153
0.919636917021096	-0.0293812351430382
0.945622302329891	-0.0226910987281714
0.965320368956317	-0.0127996930817022
0.995610403177292	-0.00269329360353781
1.01450989211167	0.00356156602858778
1.03546387210873	0.0178757723487118
1.06176001975024	0.0311222568395972
1.07700817213068	0.0439418459672304
1.09571578080323	0.0577938138211384
1.12290918995055	0.0786175523416478
1.14489462176726	0.0902100012488752
1.16864302413536	0.108903529048281
1.18449310630876	0.123645169362587
1.20556725407796	0.141745964066983
1.23117906116934	0.157566764007906
1.26303972202173	0.179808847217371
1.28741051817967	0.194408081107508
1.31112508167793	0.21085927302354
1.32539933814799	0.223682853658761
1.35152144543508	0.239684167285771
1.36801430394754	0.252836569715108
1.39313488397105	0.260971261772846
1.40318392772286	0.270730198512196
1.41553210032178	0.277374828789203
1.42161500462779	0.286236380808614
1.42901082100512	0.290452973559131
1.42457394178418	0.291510860293783
1.42332595019307	0.300056097269332
1.42411682606548	0.299827225413249
1.42514460987003	0.302120957203462
1.41788373523603	0.304834806725084
1.41056710404582	0.30494023808277
1.40397185681731	0.302302958293661
1.40156539875057	0.300780103169213
1.3881200283765	0.299401309283511
1.36866533490664	0.297379364568802
1.34400035356123	0.296840791133568
1.32681369853895	0.294570349510939
1.30905476200562	0.292159523753688
1.29324053477172	0.287837561008835
1.2678059595952	0.287022064600989
1.24345684211003	0.285035641057515
1.22500892281771	0.278681877478042
1.20233451373023	0.273603125142297
1.17672148324162	0.271290455971359
1.1488404948925	0.26895101641526
1.11552319552877	0.264878114856509
1.08873958406374	0.262665544360001
1.06279466484138	0.257554349292626
1.0367316706566	0.256740723813112
1.00608044869964	0.254604704038624
0.977892753881094	0.24843472791063
0.951420355222828	0.246101903803233
0.921624503158854	0.239695175736259
0.895220049215077	0.234494609317631
0.87461512207562	0.227971490579099
0.848411605217726	0.217860787221055
0.817263548529874	0.215338436578886
0.779650541477596	0.211315247299689
0.758045006892876	0.202433647686053
0.73214153019244	0.194228013921426
0.707805723037137	0.192461874095774
0.682099734349203	0.185614977086317
0.673684210635412	0.177525677861263
0.66088759077529	0.172292294972367
0.645238276185943	0.166792442950397
0.630861734039922	0.163939465825855
0.619256245615817	0.155328257913675
