H1_ATXR3	unbound
0.811375638991104	1.02368503017714
0.806839573636358	1.01841078839702
0.802094686858633	1.01287582049743
0.796758139382462	1.00911204232571
0.79031947884056	1.00558568514547
0.785841419436643	1.00261282475519
0.77956517555706	0.999146186965442
0.772036003139593	0.994785214888763
0.764831664046762	0.991569107225
0.757325694009626	0.988334064144738
0.750527396572591	0.984953364014487
0.741942515850056	0.981360004591251
0.734784581517887	0.978161375773487
0.72704658767744	0.975846885249157
0.722162486617727	0.974364096480266
0.715097361806884	0.973107076138859
0.704505475185701	0.972435597138408
0.698287237256946	0.972989093928368
0.692614255265973	0.971903948905947
0.686593237570032	0.970775106768531
0.680653428205251	0.968633948133688
0.672718214131988	0.966953065776812
0.665687892891642	0.965060980697451
0.659214428779243	0.963569452505561
0.654086702726053	0.962513438893139
0.647067982675872	0.961316137942227
0.64278714350477	0.960981126727252
0.637404191267936	0.960485892757288
0.632798518772198	0.960242645483806
0.626580280843442	0.958515152870933
0.622670679757639	0.957756279640489
0.620280834583528	0.956079766995112
0.615234316861497	0.9548897488967
0.611266709824865	0.954411993772735
0.60662623375863	0.953816256438279
0.603992763591041	0.954881009473701
0.601730531508751	0.957080430928539
0.601046061288982	0.960978213586252
0.599943948223251	0.965305684541433
0.599456698236296	0.970476509816052
0.600756031534842	0.976715001267093
0.602066966023553	0.983524468354092
0.603377900512265	0.990696621495564
0.604874454043626	0.998313028639503
0.606452215906146	1.00896638527572
0.609828162244332	1.02048785792987
0.614004590703944	1.03463698376583
0.620408447675349	1.04925366873225
0.62564058444003	1.06253759169127
0.63137157238183	1.07538454350033
0.637914643635222	1.08788920124191
0.645293000580537	1.09983016620003
0.652508940863533	1.11085494831372
0.65985249423835	1.12128107995195
0.665803904793297	1.13242821398763
0.674261172424012	1.1436467199778
0.681082672241378	1.15505166699196
0.688855469652322	1.16595409718366
0.69777678488966	1.17577429549394
0.707069338212296	1.18264639511243
0.714192468973968	1.18996129216289
0.722359706850542	1.19552102176098
0.727707855516878	1.19960233230168
0.732789176809406	1.20464643594281
0.740097926613727	1.21012896730441
0.74695423000159	1.21657574833693
0.75297524769753	1.222482141714
0.758590223737675	1.22880220111303
0.765110092610736	1.23497369032108
0.770690265080384	1.23918172249527
0.775875997084402	1.24321350963897
0.780122032685008	1.24685056617721
0.785261359928364	1.25010308810347
0.789078151492842	1.25435336082215
0.792152466886723	1.25833125485736
0.79663052629064	1.26153862309812
0.800435716664954	1.26484940784438
0.805238609393507	1.26810484291164
0.810273525925373	1.27119131580091
0.813939502017699	1.27428944125419
0.817303847165719	1.27692729042949
0.820993025638377	1.27962340242479
0.82479821601269	1.28154024920265
0.826457186206369	1.28398291793097
0.831956150344858	1.28749325283571
0.834984060978076	1.29001457637103
0.837083876398048	1.29126868357144
0.840401816785406	1.29378709396575
0.842664048867696	1.29496691607066
0.846376429720684	1.29805775867144
0.848685066563637	1.30015667676178
0.852571465269109	1.30203710927714
0.856805899679549	1.30455406310096
0.859682994840615	1.3067374622803
0.863383774503437	1.30925878581561
0.866550899418643	1.31111154349147
0.870843339779911	1.31296138802634
0.874590524203396	1.31564147774614
0.880008280010726	1.31829534919695
0.883453833489906	1.31969802658834
0.885379631057393	1.32206058393917
