H1_ATXR3	unbound
0.0151568716124186	0.00426365960038569
0.0152473079150635	0.00423836769656716
0.0152936685318089	0.00421858722723386
0.0154086780989234	0.00442880861314899
0.0154138545565813	0.00524139499002703
0.0154271164619188	0.00629960427946314
0.0153839982605878	0.00730649938282667
0.0151477762928446	0.00845515804984231
0.0150087581057956	0.00951215985044035
0.014951258753578	0.0106618190180001
0.0148818617326017	0.0117312939453874
0.0149408579541933	0.0131289425460162
0.0148333422148672	0.0144488659740323
0.0147475721956222	0.0166169312034324
0.0147457861375696	0.0198434143372834
0.0147202118787002	0.0225669538580198
0.0144556660701204	0.025473171618966
0.0144419544101784	0.0285297401508201
0.0143783971944002	0.0307480277409526
0.0143918416684679	0.0323455225784372
0.0143909115190162	0.0330224643606659
0.0142826152241046	0.0335905153709658
0.0143529059816311	0.0338534528183389
0.0143152140972874	0.034143007014934
0.014228897261675	0.0344616058260674
0.0141566045965478	0.034667629923492
0.0141113116887635	0.0348200284845425
0.0140221353164597	0.0349949406123287
0.014017957992323	0.0345579620358835
0.0139724614575375	0.032772769339511
0.0139881723385673	0.0309824824461394
0.0140247841151691	0.0280525293186699
0.0138960024702149	0.0249824814209188
0.0138767447669079	0.0217996926189655
0.0136602796616326	0.0186183453871858
0.0136734704298117	0.0165021716165412
0.0135383951451227	0.0148209859150078
0.0134174653725683	0.0133929901432512
0.0133662665595677	0.0122071686531993
0.0133390054470868	0.0109110906999806
0.0132491755663003	0.00959290190408636
0.013186010420054	0.00823793226971043
0.0130980563887535	0.00693867055202368
0.0130363716831475	0.00562852360641495
0.0130105169987361	0.00495398193759608
0.0128607621754884	0.00517414714943541
0.0128593653800274	0.00631964618651469
0.0127859858647214	0.00771694440869508
0.0125882000272983	0.0087837934244013
0.0125758099597494	0.00880750283205813
0.0124448288190193	0.00883757371230046
0.012457769052788	0.00884554090135698
0.0124133418785168	0.00883454993447199
0.0123482134623778	0.00879564382010562
0.0122351771102529	0.0097621170307289
0.0122876348943022	0.0111346801764817
0.0122414573722205	0.0126457922986496
0.0122429954069949	0.0139832960473956
0.0121881310621561	0.0150533198626523
0.0120661158884006	0.0138803160485389
0.0122096709906932	0.0125209772306975
0.012328245704034	0.0108739698438834
0.0124774980476062	0.00927300756753282
0.0124683866458609	0.00821027864609883
0.0124458764675918	0.00820419953044232
0.0123643608968709	0.00820692038119735
0.0123690794626171	0.0082027421255528
0.0123792786738457	0.00819915812839266
0.0123904839576503	0.00821352851408075
0.0123485448189593	0.00729589289949221
0.0123486658324322	0.00618206417346951
0.012301741477224	0.00524461856412662
0.0122105333348267	0.00473921163019724
0.0121316508017121	0.00462273555414236
0.0122253098898635	0.00462184643685487
0.0123723416861761	0.00461178161413139
0.0123347449508134	0.00459791794934872
0.0123172818429593	0.00457383856501632
0.0124428385692746	0.00457370789480183
0.0125902066311009	0.00457623945027149
0.0127400535516989	0.00456774783703614
0.0128451869028489	0.0045622194454035
0.0128698030398142	0.00454713425933273
0.0128861640533664	0.00450607458222256
0.0129969112875434	0.00449206866442555
0.0129895733561725	0.00447623389228104
0.0130161007697422	0.00444674937299767
0.013074569247701	0.00443408311444275
0.0132530805068431	0.00440882395659631
0.0133527084074426	0.00439119322236213
0.0134408141940536	0.0044010248296705
0.01345010212797	0.00437989178215772
0.013472862788249	0.0043775569261631
0.0135164627113555	0.00436216886700997
0.0134932435297564	0.00435587340841621
0.0133204821103301	0.00434872023948144
0.0133576192931741	0.00435149603454734
0.0135271777095493	0.00433937726634387
0.0137124124060509	0.00433570368466502
0.0138122938802895	0.00433046075274686
0.0138443164030773	0.00433956934030472
