WT_4 nuclear genes	atxr3_2 nuclear genes	WT_4 ATXR3-marked	atxr3_2 ATXR3-marked	WT_4 ATXR3-bound	atxr3_2 ATXR3-bound
0.544713655742285	0.616289056242585	1.22460616863236	1.36852021461049	0.934865225435362	1.02466268580136
0.539962879249695	0.624438402980666	1.28562642540781	1.43205891021074	0.918793015180507	1.01571940295987
0.549465529158563	0.644432306947801	1.34366886156835	1.50537763443141	0.908475919514728	1.02614723476399
0.574779237105803	0.676168396835769	1.42089167091513	1.58772061689153	0.887089753280414	1.02555341517894
0.626827169176204	0.740457578398467	1.60487486378886	1.78183664033748	0.962136848575227	1.13037156920653
0.70077957037164	0.833083925548299	1.78986068986625	1.98581366780181	1.11077722101953	1.31164849344239
0.791526970153557	0.949079476818049	2.01376873691017	2.23722428393853	1.27886867761506	1.51010119931248
0.932478373286399	1.11599195751415	2.39754664827952	2.63060276723417	1.54731369156607	1.81733985371025
1.12728872949848	1.35139478076801	2.7903181794858	3.09877552644667	1.82254653230594	2.18985367613122
1.40417749758646	1.66712462909266	3.50318036096422	3.86967930957043	2.3005418858243	2.76887275788619
1.87349629748363	2.19163190147824	4.71187474065431	5.12341239893766	3.26059325733589	3.8259166056056
2.65331031649706	3.05147411205227	6.9827286573179	7.40452534857118	5.11696863393371	5.66179982544898
6.53237362041938	7.17404937862433	20.1108569045715	20.2526848059509	17.1126928619646	17.5422043072612
12.2440859775328	12.9740021545432	41.7597731962392	41.0616885904283	36.6143999636455	36.0529643468031
14.9136954831093	15.548078498442	52.7383360654773	50.5750832199031	46.5527509367385	44.4599741194007
17.5969540101353	18.1099903747736	63.3790115450782	59.8999491283912	56.0581548661541	52.8011598907223
19.9905193788636	20.4184889679809	73.0755474421097	68.5724952254365	65.1898774005613	61.1011201872151
21.9786101971056	22.2900451622327	81.8177670295546	75.8233472632102	72.4435175495113	67.184513923516
23.662710553701	23.8502370538516	89.6445022913912	82.3584847502039	78.7520856670125	72.3093928768834
24.9151802144704	25.0291617730945	95.3421459452313	87.1769977840182	83.0358861613592	76.1304779504107
25.7916277257754	25.8296679984806	99.6437632316073	90.6807762620011	86.3700125378524	78.9346289900086
26.5371782364714	26.4685801295004	103.443081335608	93.6859352311382	89.5919342325227	81.5644310005296
27.0988042616348	26.9730866075424	106.467714894792	96.3279465322185	91.3396442225066	83.0750180522299
27.6812411230063	27.4082936159558	110.751214599177	99.4128482738144	93.9428710461873	84.9308842008368
28.0994235344178	27.6993588693757	114.462681981872	102.114034596271	96.2497295211947	86.673384792298
28.1860761180725	27.6444730830768	116.834160166856	103.62786066389	97.7736517801191	87.6053936282988
27.8360675138683	27.1742117763138	117.262023860191	103.69405355309	98.0424276630274	87.7194699694933
24.4559059447839	23.5047939333159	107.442083868452	93.705576263777	87.8523756504846	77.5280053520242
19.2439245968166	18.1211124268081	89.4741047784272	75.7579101443911	71.0511908985688	61.147501095714
16.8704515792808	15.809020994418	80.632965399108	67.939456555975	62.8050942729646	54.1143469167259
14.4946508896791	13.5165897749038	71.9592958437981	60.1794851994198	54.6664398214658	46.8615334748683
12.3424109261512	11.3880865187152	64.117370688926	52.8602359421682	47.0076456212442	39.5818182063547
10.4433936021433	9.60184893514958	55.9459501843312	46.1126370054571	40.1046563826143	33.8235856792003
8.82862540416962	8.09624851231839	48.649898650866	39.9425276152062	34.2642878922316	29.0934168045617
7.61096990740895	6.93304566360339	43.3414671803591	35.3689201738924	30.099860907114	25.331623716875
6.75785615679442	6.1336645382683	39.509252680946	32.2453391838703	27.160380985918	22.8533716622716
5.97164158806169	5.42766277980217	35.8199334657202	29.2655165170287	23.9358724975822	20.1933118447125
5.30872343570396	4.7901543169123	32.6888202603065	26.4585133439692	22.0410160586275	18.4961124897773
4.56784362607127	4.15716397233719	28.1591440254233	23.0882003163592	19.1690935626949	16.294931255198
3.92246528348415	3.60025716523921	23.9259263762018	19.8303801110502	16.4038011079727	14.0084559347662
3.42039234226425	3.17512585596953	20.6057366012397	17.2798980014655	13.9312374433945	12.0414195620249
3.03368067146058	2.82711656235174	18.0018179606485	15.0449050396041	11.9866203185415	10.2839115301416
2.55112748726808	2.39153452058801	14.7286617092706	12.2343749381001	10.2335161619219	8.66148845659042
2.05438888594277	1.97342056762897	11.0507424335705	9.3718046475063	7.58459934314987	6.58594505058114
1.75007483180821	1.70021910749356	8.89586309957556	7.6476404850501	5.9310566636548	5.25216328169601
1.46005479025156	1.43302999303713	7.13293313755993	6.16677140440163	4.55536369756118	4.1584015896344
1.30628254305374	1.29862237138015	6.12222873659885	5.38378429244877	3.38469919528635	3.36850457705551
1.31039161918887	1.26022525608132	6.46439737001583	5.480990759068	3.75396900419857	3.52386037667735
1.2777877564114	1.21906706847902	6.27488966818988	5.32394347335542	3.57713458606703	3.3146109510791
1.20074861195802	1.14478191927226	5.78713869359979	4.9453654933538	3.41965098876634	3.16999788758679
1.12898896121483	1.07471466483209	5.39606161250772	4.58537586581751	3.11432912558429	2.8383226575376
1.10216149857819	1.04383199729247	5.40668952446664	4.59178191952289	3.22116971976753	2.87548136793536
1.13636248224535	1.05790313047533	5.91769156304986	4.90456289004778	3.70052865444288	3.0904440577231
1.10999901832872	1.03936604897133	5.84939218921576	4.92074897237359	3.68541897206355	3.06474786477007
1.07090027039479	0.995182986079013	5.6875471374791	4.71095071352249	3.68219049314773	3.03664940167753
1.03652048816649	0.96686550728192	5.47441739737465	4.5399576648277	3.75932306550618	3.126154208224
1.01619558915213	0.94978918559908	5.52251371215477	4.6062225321593	3.73422715641828	3.14102668964955
1.00444314875924	0.930957786583953	5.49172284647002	4.55122224241075	3.69115403398855	3.08201361906869
1.00099442068427	0.922609603266442	5.5587889814636	4.59893474634279	3.73402662977755	3.11131771586422
0.98460199309127	0.905155295214787	5.52789785245849	4.57104322037837	3.67861109261062	3.05480588535372
0.968304997859127	0.891668859696191	5.37101583508	4.49172331944213	3.7771599101995	3.12334706109468
0.866294385649153	0.812993556309956	4.46303120583507	3.84506278859021	3.4778337935754	2.8909566662124
0.787649344916589	0.754747234950795	3.52189952287676	3.17909412395776	2.77736415849437	2.39358777740166
