WT_4 nuclear genes	atxr3_2 nuclear genes	WT_4 ATXR3-marked	atxr3_2 ATXR3-marked	WT_4 ATXR3-bound	atxr3_2 ATXR3-bound
0.0630188298425148	0.0566464676192601	0.235590007519862	0.234207629058788	0.239773418129117	0.232488304384591
0.0588888969946917	0.0528307934977876	0.202184063436971	0.220766575635685	0.201693412648092	0.214293547449408
0.0567239441565248	0.0505501134724174	0.19931145438828	0.215633427126389	0.193784628708457	0.205719872188654
0.0562409042453192	0.0503283033934333	0.200021132501097	0.213781980975563	0.189916266668995	0.199667642944094
0.055399213795468	0.0497634480723031	0.198552125595754	0.207320077056361	0.179127485769912	0.184369109027915
0.0531328303046808	0.046913914059218	0.190130580112999	0.18739796688567	0.162042693038631	0.153858479411787
0.0508604763648409	0.0461925060183856	0.199934615867718	0.199848141344007	0.166161689103276	0.164210342519738
0.0494170946841305	0.0459509131800068	0.207863001291085	0.205563032788163	0.169860888429687	0.168680085597797
0.0393190972561038	0.0401920473353156	0.210820927850911	0.209991441769215	0.169432936709775	0.170163934082034
0.0367789337065618	0.0394913631718852	0.218985619348466	0.21760641580388	0.17189756012599	0.175454252395348
0.0371136404985067	0.0411116363729824	0.199224976620528	0.212285051195511	0.139775196878491	0.165509038362317
0.0413292623883269	0.0451843423099779	0.227622661442921	0.237042241626914	0.155170873217688	0.185963208309328
0.0493582052362378	0.0525921681216132	0.268243115107633	0.271903782246104	0.189645308409613	0.215467488760806
0.0721357655561642	0.0705222243165624	0.461160006519346	0.386124227991379	0.40977036877531	0.330065389258001
0.19794101393532	0.168957681358784	1.52122925945196	1.18064662284889	1.50245739447193	1.17370506119307
0.360314739913407	0.313810508089404	2.46715781487973	2.03164320166929	2.66440449398565	2.18252998672142
0.423369809968807	0.359587103774792	2.98499526502606	2.37019852740994	3.17939608924899	2.51434021074995
0.483334103197799	0.403256633116087	3.45726898896217	2.68475692647878	3.6577227965447	2.83299697131754
0.522744099514085	0.436439296789633	3.73375418715785	2.90831777334477	3.94094774969429	3.0617054712218
0.579313280636712	0.473185743505719	4.27260557563128	3.23423370930709	4.42010417000793	3.33151018944242
0.619276003087809	0.504155606282131	4.63198252733481	3.50441855789199	4.7051236441667	3.49688901336542
0.643342913794741	0.522955851994766	4.83878661155072	3.64382504622379	4.86090861427832	3.5932979936174
0.65523544078117	0.532227070890427	4.92739002051387	3.702450834045	4.93837922189693	3.64751317352973
0.669715996481693	0.541576607966765	5.05130163985341	3.77822476240549	5.05614118583551	3.71908424660527
0.679191214437911	0.549019566747762	5.12508170678028	3.83843538481712	5.09982485636403	3.74921881761996
0.700249788879083	0.560607823268206	5.32683173280706	3.94679529386595	5.22592533484555	3.80431805206145
0.722881028496305	0.574946983811621	5.55154285189052	4.09355681719248	5.33409015004854	3.8815589157316
0.738946707376125	0.584463416700889	5.71488917829408	4.1975000053492	5.41222406986189	3.94002020890506
0.741592109365502	0.586131816910589	5.75145969537418	4.23135782037056	5.44340750809724	3.97808153100364
0.702918783244935	0.548711143087224	5.56586746156352	4.07319947001823	5.06257803432083	3.66256018713805
0.683090505036635	0.508920661789562	5.74883015833868	4.06964629447728	5.02163848576489	3.50143564842932
0.678753253474594	0.500737984454943	5.79462389247339	4.08904023939774	5.06274976048901	3.52380713526969
0.660670714949835	0.482243377417138	5.72989664103179	4.02414560709188	4.96552200025922	3.42561107241867
0.684225815388849	0.486405152193601	6.02356768666433	4.15053941110036	5.29000258804434	3.55633162118489
0.652484053101755	0.461859791573603	5.77421147253594	3.97331011917881	5.04255385601877	3.40493925608317
0.63257293188687	0.440570355049923	5.62775708568739	3.81534586994993	4.9408762482433	3.33061623817539
0.621910916978184	0.427469609001233	5.55924177209656	3.74901043985087	4.88965544527625	3.26085004201086
0.615419155962181	0.422313052178069	5.51512371622667	3.72041781849959	4.86633924413546	3.24788106033318
0.599686724591433	0.41103917942083	5.39118828319866	3.63500604685886	4.7349964721629	3.15827588628176
0.593488930593833	0.404313168677034	5.34846130297023	3.58779183346843	4.71779939579487	3.1371916124244
0.57055765538906	0.389292976670451	5.15174760699787	3.46631082186664	4.58918197583913	3.07193893758314
0.537749632656842	0.364777059923737	4.85928754971832	3.2512241024753	4.43243809161947	2.93800230597546
0.522197260195864	0.35361407878887	4.72248977954068	3.15516197724698	4.30777118847319	2.8487253803284
0.513899926974871	0.345564899170814	4.65307002592448	3.08961449737286	4.2421007136618	2.78402083144021
0.463378868537081	0.312397189191827	4.19356580468241	2.78783611572116	4.04967306306532	2.65313048491132
0.293083286605572	0.202723128273136	2.61979485734446	1.7578631713432	2.44712253958863	1.57358295956458
0.20681221857812	0.150198298699437	1.8192478137323	1.26404826421601	1.64378432226968	1.09845103461074
0.167447451233939	0.120341688195739	1.4677761555944	1.00328125501872	1.33032229294426	0.909287251063448
0.134521621660567	0.104958942574739	1.15546074770428	0.852704034923015	0.694679440263479	0.622986488261979
0.166576642728227	0.12343903427253	1.46295781737976	1.04623253690704	0.958115095542824	0.772812092838304
0.179684483319046	0.131072719267243	1.57847431887285	1.11706447582659	1.11522109048421	0.854329389529014
0.1782964163486	0.12995665755008	1.56598114948101	1.1090792208759	1.13641720865624	0.865028982046267
0.182587991852497	0.12750452748173	1.60883087434777	1.08759409301984	1.20124200159948	0.838411447057586
0.189724224434852	0.13236158355284	1.67825465087046	1.13796433211767	1.30346417429231	0.905625311581977
0.19753788896623	0.137601427920729	1.7528352955178	1.18978438460878	1.38663515243945	0.940680903874476
0.198818333609827	0.139696255996035	1.76632089581601	1.21194841166564	1.41041086875155	0.955553608507218
0.198040063120812	0.138512151340746	1.76152110993773	1.20148929271291	1.41526064574679	0.958689511386626
0.197295393997651	0.138262978382987	1.75681618920689	1.19994690383493	1.42449457314814	0.96835607463043
0.196762760016964	0.13781893239044	1.75932511116024	1.20597343461812	1.41954558697287	0.964606678392924
0.196487015580397	0.137328037070589	1.75824015594164	1.20455029213705	1.41777139316639	0.961986427886426
0.196664193353674	0.137538923118429	1.76056051346606	1.20767119897778	1.42043417658937	0.964848485810514
0.196033338547777	0.137123731530474	1.75542307019378	1.2049859042859	1.41629651154152	0.961376748184978
0.182377391296622	0.130023672031523	1.62637014374985	1.13719601616984	1.40715468251709	0.955881228318994
0.151106353972009	0.10895393461083	1.33092666458264	0.934803242909627	1.27372283062671	0.851654690048611
0.113924893105377	0.0866547968859494	0.894757130799704	0.669698708260658	0.846594269361958	0.575589128499552
