gid	gname	tid	strand	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
AT5G20250	DIN10	AT5G20250.2	+	0	0	0	0	0	0	0	0	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0596967809466023	0.0895451714199035	0.0596967809466023	0.119393561893205	0.119393561893205	0.119393561893205	0.119393561893205	0.119393561893205	0.119393561893205	0.149241952366506	0.149241952366506	0.149241952366506	0.179090342839807	0.179090342839807	0.179090342839807	0.149241952366506	0.119393561893205	0.119393561893205	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0298483904733012	0.0298483904733012	0.0298483904733012	0	0	0.0298483904733012	5.37271028519421	28.5052129020026	31.6989906826458	32.803381130158	37.8179107296726	39.3103302533376	39.549117377124	39.7879045009104	39.8177528913837	39.8774496723303	39.9968432342235	40.0565400151701	40.0565400151701	55.2195223756071	58.4431485467237	53.130135042476	29.9976324256677	26.8337030354977	25.7591609784589	20.7446313789443	19.2522118552792	19.0432731219661	18.8044859981797	18.7746376077064	18.7149408267598	18.5955472648666	18.53585048392	18.5656988743933	3.40271651395633	0.149241952366506	0.119393561893205	0.119393561893205	0.0895451714199035	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0	0	0	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0596967809466023
AT3G13750	BGAL1	AT3G13750.1	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0596967809466023	0.0298483904733012	0.0298483904733012	0.26863551425971	47.1007601668692	292.275439514565	293.141042838291	296.304972228461	296.66315291414	297.11087877124	297.498907847393	300.27480816141	342.749067804917	349.494804051883	350.629042889869	352.240855975427	352.987065737259	361.165524726944	365.314451002733	318.81065864533	73.7255244690538	72.8599211453281	72.1734081644422	72.1734081644422	72.054014602549	74.0538567642602	71.6958339168694	29.4902097876215	22.8041703216021	25.6397674165657	25.0427996070997	24.4458317976336	16.2972211984224	11.9095077988472	11.6110238941141	11.5214787226942	11.5214787226942	9.04406231341025	8.68588162773064	8.35754933252432	5.96967809466023	5.55180062803401	5.31301350424761	5.253316723301	1.28348079035195	0.298483904733012	0.149241952366506	0.119393561893205	0.149241952366506	0.119393561893205	0.119393561893205	0.119393561893205	0.119393561893205	0.119393561893205	0.149241952366506
AT3G22380	TIC	AT3G22380.2	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238787123786409	0.26863551425971	0.26863551425971	0.835754933252432	0.835754933252432	0.984996885618938	1.04469366656554	1.04469366656554	1.49241952366506	1.58196469508496	1.58196469508496	1.58196469508496	1.58196469508496	1.99984216171118	2.5669615807039	3.40271651395633	5.67119418992722	46.4142471859833	49.2498442809469	181.388668906251	295.260278561895	324.51170122573	329.078504968145	331.675314939322	332.421524701155	349.315713709043	360.538708527005	365.344299393206	365.642783297939	367.284444773971	367.015809259711	364.896573536107	324.24306571147	320.900045978461	188.88061491505	74.8896116975126	45.5784922527309	41.0415369007891	37.9970010725124	37.1612461392599	20.2670571313715	9.04406231341025	4.23847144720876	3.52211007584954	1.31332918082525	0.50742263804612	0.328332295206313	0.238787123786409	0.179090342839807	0.0895451714199035	0.0596967809466023	0.0596967809466023	0.0895451714199035
AT4G27440	PORB	AT4G27440.1	+	0	0	0	0	0	0	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0895451714199035	0.0895451714199035	0.0895451714199035	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0	0	0	0	0	0.0298483904733012	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.149241952366506	0.238787123786409	0.537271028519421	0.716361371359228	0.955148495145637	3.37286812348303	6.26816199939324	556.045666127127	627.293774186897	630.427855186594	633.890268481497	634.278297557649	641.292669318875	641.710546785501	641.889637128341	641.859788737868	641.889637128341	642.188121033074	642.367211375914	642.277666204494	640.128582090416	637.26313660498	87.813964772452	16.655401884102	13.879501570085	10.7155721799151	10.4767850561287	3.67135202821604	3.34301973300973	3.16392939016992	3.10423260922332	2.98483904733011	2.38787123786409	2.02969055218448	1.88044859981797	1.58196469508496	1.55211630461166	1.34317757129855	1.31332918082525	1.04469366656554	0.805906542779131	0.746209761832529	0.596967809466023	0.716361371359228	0.835754933252432	0.984996885618938	1.04469366656554	1.10439044751214	1.25363239987865	1.28348079035195	1.37302596177185	1.43272274271846	1.34317757129855
AT1G15690	AVP1	AT1G15690.2	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.149241952366506	0.149241952366506	1.52226791413836	2.6565067521238	42.4444112530342	149.241952366506	158.733740537016	166.494322060074	181.627456030038	183.000481991809	183.567601410802	183.686994972695	183.716843363169	183.746691753642	183.746691753642	183.776540144115	183.836236925062	182.522907744237	181.388668906251	141.600764405341	34.8629200728157	25.3412835118327	17.5807019887744	2.44756801881069	1.07454205703884	0.50742263804612	0.388029076152915	0.358180685679614	0.328332295206313	0.358180685679614	0.238787123786409	0.149241952366506	0.0895451714199035	0.0895451714199035	0.0895451714199035	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0596967809466023	0.0895451714199035	0.119393561893205	0.119393561893205	0.119393561893205	0.0895451714199035	0.0895451714199035	0.0895451714199035	0.119393561893205	0.119393561893205	0.119393561893205	0.119393561893205	0.119393561893205	0.119393561893205	0.119393561893205	0.0895451714199035
AT5G13630	GUN5	AT5G13630.1	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0596967809466023	0.0596967809466023	0.0895451714199035	0.0895451714199035	0.119393561893205	0.119393561893205	0.119393561893205	0.119393561893205	0.149241952366506	0.149241952366506	0.149241952366506	0.149241952366506	0.328332295206313	0.596967809466023	3.01468743780342	3.58180685679614	8.74557840867724	10.3275431037622	12.4467788273666	14.9540436271239	15.7897985603763	17.2523696935681	119.363713502731	206.998587932343	433.338932891386	509.571722160197	511.571564321909	518.347148959348	549.747655737261	560.284137574336	566.611996354676	566.910480259409	567.447751287928	567.298509335562	567.447751287928	567.059722211775	566.10457371663	464.321562202673	376.656839382587	150.794068671117	74.7105213546728	72.7405275834349	65.8455493841023	34.2361038728764	21.4012959693569	14.566014550971	9.10375909435685	6.98452337075247	5.0742263804612	4.17877466626216	3.79074559010925	3.88029076152915	4.68619730430828	4.68619730430828	4.23847144720876	4.14892627578886	4.11907788531556	4.08922949484226	4.05938110436896	4.02953271389566	3.96983593294905	3.96983593294905	3.93998754247575	3.91013915200245	2.17893250455098	2.14908411407768	1.58196469508496	0.417877466626216	0.417877466626216	0.388029076152915	0.358180685679614	0.388029076152915	0.388029076152915
AT1G72150	PATL1	AT1G72150.1	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0596967809466023	0.119393561893205	0.925300104672336	0.955148495145637	0.984996885618938	1.04469366656554	1.58196469508496	1.64166147603156	2.38787123786409	3.61165524726944	7.16361371359228	22.2072025121361	22.893715493022	28.0276386544298	37.8179107296726	40.6833562151095	584.491182248183	1749.29477207829	1762.84594135317	1764.87563190535	1782.18769837987	1788.39616359831	1788.81404106494	1791.26160908375	1790.21691541718	1786.75450212228	1771.77061010468	1771.20349068569	1766.18896108618	1756.45838579188	1753.59294030644	1209.78511427337	44.2353146814323	30.6841454065536	28.8036968067356	11.4617819417476	4.74589408525488	4.26831983768207	1.13423883798544	1.10439044751214	1.10439044751214	1.19393561893205	1.13423883798544	1.01484527609224	1.04469366656554	1.07454205703884	1.07454205703884	1.19393561893205	1.25363239987865	1.19393561893205	1.19393561893205	1.22378400940535	1.28348079035195	1.28348079035195	1.19393561893205	1.10439044751214	1.01484527609224	0.955148495145637	0.955148495145637	0.865603323725733	0.805906542779131	0.746209761832529
AT3G56940	CRD1	AT3G56940.1	+	0.0298483904733012	0.0298483904733012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0	0.0298483904733012	0.179090342839807	0.984996885618938	1.16408722845874	1.70135825697817	7.96952025637141	20.9535701122574	23.2817445691749	1162.26647663987	1315.71705206311	1335.56623172786	1346.49074264109	1351.38587867871	1354.81844358314	1356.01237920207	1356.72874057343	1356.81828574485	1356.37055988775	1356.46010505917	1356.01237920207	1350.22179145025	1337.77501262288	1335.62592850881	196.909831952368	43.7875888243328	24.1473478929006	13.4616241034588	8.65603323725733	5.31301350424761	4.14892627578886	3.40271651395633	3.16392939016992	2.80574870449031	2.5371131902306	2.44756801881069	2.05953894265778	1.64166147603156	1.55211630461166	1.31332918082525	0.984996885618938	0.865603323725733	0.716361371359228	0.626816199939324	0.537271028519421	0.50742263804612	0.656664590412625	0.716361371359228	0.805906542779131	0.835754933252432	0.895451714199035	0.835754933252432	0.77605815230583	0.716361371359228	0.686512980885926	0.686512980885926
AT3G60750	TKL-1	AT3G60750.1	+	4.17877466626216	4.65634891383498	5.34286189472091	6.11892004702674	6.95467498027917	6.95467498027917	6.98452337075247	6.98452337075247	6.98452337075247	6.95467498027917	6.92482658980587	6.53679751365295	6.17861682797334	4.92498442809469	4.38771339957527	2.83559709496361	2.35802284739079	1.67150986650486	0.895451714199035	0.0596967809466023	0.0596967809466023	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0895451714199035	0.0895451714199035	0.0895451714199035	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0596967809466023	0.0895451714199035	0.0895451714199035	0.26863551425971	0.298483904733012	0.298483904733012	0.26863551425971	0.26863551425971	0.26863551425971	0.328332295206313	0.328332295206313	0.328332295206313	0.328332295206313	0.328332295206313	0.328332295206313	0.388029076152915	0.537271028519421	0.626816199939324	0.477574247572818	0.447725857099517	0.447725857099517	0.746209761832529	0.77605815230583	0.77605815230583	0.686512980885926	0.686512980885926	0.686512980885926	0.686512980885926	0.716361371359228	0.716361371359228	1.22378400940535	1.04469366656554	7.34270405643208	19.4909989790657	29.7289969114079	33.9674683586167	96.5595431811292	102.08149541869	214.371140379249	316.243697064626	360.508860136531	365.254754221786	368.776864297636	370.62746450698	377.820926611046	380.47743336317	381.969852886835	375.701690887442	366.687476964505	362.657944250609	358.59856314624	295.767701199941	290.24574896238	178.045649173241	76.2626376592845	32.0870197587987	27.3411256735439	23.9981059405341	22.2072025121361	15.1331339699637	12.0289013607404	10.7155721799151	10.7155721799151	7.6710363516384	1.46257113319176	1.28348079035195	1.40287435224515	1.46257113319176
AT4G13340	LRX3	AT4G13340.1	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0298483904733012	0.0596967809466023	0.0596967809466023	0.0895451714199035	0.0895451714199035	1.46257113319176	3.70120041868934	3.70120041868934	3.70120041868934	4.11907788531556	4.20862305673546	5.2831651137743	5.52195223756071	5.67119418992722	5.73089097087382	5.82043614229373	5.79058775182042	5.79058775182042	5.79058775182042	5.82043614229373	4.59665213288838	2.41771962833739	2.38787123786409	2.44756801881069	2.11923572360438	2.02969055218448	0.984996885618938	0.746209761832529	0.596967809466023	0.537271028519421	0.477574247572818	0.50742263804612	0.537271028519421	0.50742263804612	0.477574247572818	0.328332295206313	0.26863551425971	0.26863551425971	0.208938733313108	0.119393561893205	0.119393561893205	0.149241952366506	0.26863551425971	0.26863551425971	0.26863551425971	0.328332295206313	0.388029076152915	0.537271028519421	0.567119418992722	0.567119418992722	0.567119418992722	0.567119418992722	0.567119418992722	0.567119418992722	0.567119418992722	0.567119418992722	0.50742263804612	0.417877466626216	0.417877466626216	0.417877466626216	0.328332295206313	0.238787123786409	0.0596967809466023	0.0298483904733012	0.0298483904733012	0.0895451714199035	0.0895451714199035	0.0895451714199035	0.0895451714199035	0.0895451714199035	0.0895451714199035	0.0895451714199035
