CMA601_ATXR3	unbound
2.35171107114636	0.776660681085023
2.3469650154939	0.776300710149615
2.33510797543385	0.776674917223711
2.32775401889387	0.777236227834856
2.32150153602067	0.777968372110262
2.30975788295572	0.77612174154896
2.29798183360646	0.777771099902722
2.28606000097777	0.777610434908952
2.27501286802564	0.777516883140428
2.26294525211752	0.777876854075836
2.2580696113278	0.779088959598453
2.25432784048918	0.779965498994842
2.24673091181682	0.780803397443363
2.24767040406201	0.78129962856336
2.24094817506622	0.782727309900403
2.24308632983115	0.783333362661711
2.24319971682626	0.784230239399084
2.257680855916	0.784502759768263
2.26062891778885	0.785019328229244
2.266978589515	0.787954006533164
2.27945115897708	0.788755297767914
2.29984461995469	0.788309910000375
2.32522710871713	0.789347114390534
2.35107934360217	0.789993841833809
2.38679624706177	0.791391017159376
2.42691904518849	0.792147566243963
2.47901227037037	0.793910813707233
2.53904258520994	0.79550526124034
2.60940731474667	0.797610176032132
2.69642373442238	0.800294705041955
2.79328862453048	0.803727648199971
2.90957508708668	0.808037130754376
3.03768619341862	0.814837937579261
3.19526172033696	0.82162044079726
3.36187581057977	0.825655369248388
3.55362941745263	0.834532618587688
3.7806301816625	0.846220488450909
4.02614542235958	0.858768627837733
4.3033766254031	0.873128824306186
4.60665444103756	0.888835352747748
4.93291742039499	0.906689504397168
5.29664670256515	0.927030912848871
5.69539636808207	0.950557148898591
6.12848609497512	0.975964588989286
6.59170436628306	1.00224246727407
7.08542373927555	1.03151603588573
7.60177191686352	1.06112110315542
8.20175110241607	1.09450688211395
8.8134577428914	1.12917391355443
9.43894900234366	1.16284441528672
10.0848337227735	1.19786938392852
10.7763648078062	1.23261369726474
11.4555853047983	1.26708345649769
12.1246981610836	1.29903341918277
12.7818405903136	1.33029394600852
13.411429979732	1.35965699892051
14.0015930911365	1.38399672860957
14.5437773054673	1.40551973657241
15.0489325668237	1.42335151714675
15.5088626152735	1.43768730880603
15.9109005036486	1.44736788311417
16.2557913464884	1.45462221264299
16.4865824759633	1.45537266052528
16.6734442439043	1.45242171234858
16.8344375788181	1.44951143885384
16.9496063695654	1.44199679136043
16.9615282021941	1.4326680530513
16.9426087721529	1.42164521423824
16.8960877078735	1.40950992287338
16.8193409103263	1.39633742711836
16.7231401440467	1.38058615652663
16.607517805319	1.36727536685293
16.502278475715	1.35208540687235
16.3778119513687	1.33820110418291
16.2413426036829	1.32333654165806
16.0988151508299	1.30909836923551
15.9580047010456	1.29589943493722
15.8163195515848	1.28244425014253
15.6888887672236	1.27048182617603
15.5531321377928	1.2578218314138
15.4003026665269	1.24705931056533
15.2493521797514	1.23624798009849
15.1114573955557	1.22523327622183
14.973157657806	1.2163946678304
14.833902229669	1.20596974684225
14.6914395693846	1.19819478138426
14.5648510884156	1.18909585502823
14.4277500131856	1.18132495703844
14.2913292599264	1.17321035798602
14.1669761225752	1.16665563298703
14.0614452264123	1.16059510537395
13.9499210176507	1.15381260215595
13.8412962763355	1.14761378062418
13.7358949653098	1.14192339261699
13.6265899020239	1.1374715486757
13.5179813588509	1.13275328556753
13.4189135214092	1.12852515237706
13.3291110212823	1.12437430108232
13.2325700940173	1.11845613485612
13.1510610426755	1.11400835838303
13.0678835826914	1.10937347837289
