CMA603_ATX5	unbound
0.0401738984886525	0.0189358547865397
0.0401135451069882	0.0187296001484693
0.0394377355820036	0.0185722670048241
0.0386089386701283	0.0183254954419804
0.0379447543753166	0.0181489851147765
0.0376191066411359	0.0178885988262468
0.0373025132874834	0.0176637906423374
0.0370303057227828	0.0174491404332374
0.0368424528321669	0.0172370147628069
0.0367361831213306	0.0169789637290334
0.0366884996638884	0.0168662574741953
0.0363898498986875	0.0167552285583023
0.0358898921093678	0.0165893146150697
0.035527604196224	0.0165177082991112
0.0349665682338216	0.0164463864348342
0.0346779555007628	0.0163871983818616
0.0344038514820357	0.016271155397382
0.0343747817260196	0.0161709180017496
0.0344504598070426	0.0161619951296728
0.0342721075666977	0.0162146149533048
0.0339920884182056	0.0160457326014078
0.0336923495041376	0.0158707646936889
0.0329949820458048	0.0157285463431413
0.0325159518874787	0.0155923557484022
0.0321439552125886	0.0155179191630837
0.0317568004417898	0.0152910216315192
0.0314049761499738	0.0150904688019126
0.0312050657979413	0.0149727607896767
0.0310897378840072	0.014783804287017
0.0311434858660587	0.0146153164065837
0.0311409851395199	0.0144578825620356
0.031021571802464	0.0142850910586498
0.0311033379690507	0.0141417713227952
0.0314127235156769	0.0139060956381351
0.0321987589666077	0.0136035889827094
0.0332542962137504	0.0134939566992418
0.0343731971764583	0.0135212614681849
0.0359395763411289	0.0135511081910924
0.0375385558496145	0.0136303515161206
0.0390866096869832	0.0137713878548814
0.0407772880385445	0.0140692366197965
0.042828637048149	0.0144283907470272
0.0454564376812699	0.0149121343762491
0.0483331599699397	0.0155099500025874
0.051088310989207	0.016255900398233
0.0546798111012697	0.0171745395072231
0.0585407774938923	0.0182123177892241
0.0637163468888134	0.019552058232123
0.0692096765653099	0.021095199053977
0.074909314096927	0.0227569450317447
0.0812173636753441	0.0246189547149443
0.0890601319065388	0.0267711172473263
0.0965269888058042	0.0289943231302159
0.104374185458803	0.0312744024144152
0.112587263631395	0.0334736538854918
0.120874289987568	0.035679973564641
0.129016617733366	0.0378613789651056
0.137084509859138	0.0400600521795792
0.144102943196306	0.0422387039570672
0.151456147032519	0.044340316480586
0.15731450844259	0.0461786907952754
0.163537600934671	0.0481280102784704
0.168393927952848	0.0496799440989714
0.173452227637655	0.0511497189731461
0.17786461567376	0.0525347800489783
0.181249694438241	0.0537278177267126
0.182684456961511	0.0546200243868151
0.184558348879379	0.0552944082554042
0.186181202308777	0.0560896801329563
0.186799415411971	0.0567853694591953
0.187552438101776	0.0574499105210371
0.18789126731217	0.0580378431046808
0.187953375774601	0.0585658762208937
0.188182956083546	0.0591172088752927
0.188259846612701	0.059521899108515
0.188323676000027	0.0600707159915696
0.187243048366674	0.060364221908219
0.186476838476136	0.0607677428086269
0.186221253850829	0.0610493724617601
0.185402772643698	0.0612410206955886
0.184981089554067	0.0613396861236745
0.183666863019125	0.0614768241686545
0.182859784405836	0.0616732345535462
0.18225873091511	0.0617763726068876
0.181217696289563	0.0618036352065846
0.18033185295553	0.0617782237790661
0.179068970677851	0.061716409625097
0.178151447149349	0.0616033696599768
0.178047207784576	0.0614209690482207
0.177017752938316	0.061243588034023
0.176555148573878	0.0610907990117172
0.176715166158997	0.0609948564729706
0.176237813502271	0.0607437242004985
0.174250718942611	0.06049620700042
0.173707584256165	0.0603234892082051
0.172536439267016	0.0601429507666684
0.171884581660962	0.0599347145699499
0.171581517248648	0.0596601921163619
0.170765412029618	0.0593198882496563
0.170617925465522	0.059103935845148
0.169585951592962	0.0587919876359792
