CMA602_ATX5	unbound
1.12619042191997	0.92429264909743
1.12819801595077	0.923710062940773
1.13179422786681	0.923639977388093
1.13401130997038	0.924005736366144
1.13526823840706	0.925751304662593
1.13694414298929	0.92363559704105
1.14232100352395	0.924748205189853
1.14387470673039	0.926217811622622
1.1477851507556	0.926778496044066
1.15192254019298	0.926787256738151
1.1557456975212	0.929794364982849
1.16033697778293	0.931940735033689
1.16206525438336	0.935545760649692
1.16941479427002	0.938081981587318
1.17346489701041	0.940865692132846
1.17981936855137	0.943945076103745
1.1864357001833	0.946409021315169
1.18758788458359	0.949825692008343
1.19249339695449	0.952926977714455
1.19800991620434	0.958124259480418
1.20373592352696	0.963334682287509
1.20668621388526	0.96733393913734
1.21077123130445	0.971026571694194
1.21379135102035	0.97463816783076
1.21901109550042	0.979307617778098
1.22599403125972	0.981824127154033
1.22939821244238	0.985687593245545
1.23770790599594	0.988679370275594
1.2479902789015	0.992836319618956
1.25532236144877	0.996631890331309
1.25675386327942	0.999882107836867
1.25968669629833	1.00432377973799
1.2659189664635	1.00862528053376
1.27038804534945	1.01311075590531
1.27548558845374	1.0130888541701
1.28011178339427	1.01438324672117
1.28501729576518	1.01610034276184
1.29179074345169	1.01846134981776
1.29790081224108	1.02163272107655
1.30217786039365	1.0234396142316
1.30629779249163	1.02558817445596
1.31090653009277	1.02741039882565
1.31198888513546	1.02920415093957
1.31589932916067	1.03130452734646
1.32518663372053	1.03515485239685
1.33424699286822	1.03915410924668
1.34704322264713	1.04431415806278
1.36624629598519	1.05219221221877
1.38689832849331	1.06090253231285
1.40775984907421	1.07228048375582
1.43349196734722	1.08636110932404
1.46442637276091	1.10393068131163
1.49738582954479	1.12100527408341
1.53652518447564	1.13992180278658
1.57227781556324	1.16004511709997
1.61073633425757	1.1805845643824
1.65280852220733	1.2018007752829
1.69454902070853	1.22439241515475
1.7345263279305	1.24734981400466
1.77378788423715	1.2696523509717
1.81421908228348	1.29228779431398
1.85115881245016	1.31493418852387
1.88600366188905	1.33284542758078
1.91960904023066	1.35033834349513
1.9520098621538	1.36829557619598
1.9798194038152	1.38415243248994
2.00195531017217	1.39657071635552
2.02014585782513	1.40957158637775
2.03571780456837	1.42006470771813
2.05340208937879	1.43077027589008
2.0681709985097	1.44249208457589
2.07885489022142	1.453059671816
2.09233195623686	1.46303810237888
2.10299839060919	1.47218864735073
2.11364736764212	1.48032733215576
2.12410431394166	1.48997723669045
2.13356619189551	1.49636378267846
2.14032218224263	1.50475214726491
2.14536735332872	1.51286235981415
2.15514346339174	1.52069223015268
2.16488465877596	1.52844544441796
2.17371807251147	1.53731345700556
2.18394807339884	1.54467682038406
2.19353215272847	1.55397629715535
2.20411130040381	1.56307646813621
2.21257811001195	1.57082749222797
2.22125440769288	1.57864641169889
2.23473147370832	1.58687270344476
2.24649772046274	1.59441128070495
2.25662297731372	1.60272955973872
2.26587536719479	1.60950157626647
2.27601808138516	1.61858203568564
2.28273915705349	1.6263330597774
2.29302152995905	1.63432719313002
2.29639079646291	1.64230599526799
2.30562572900458	1.65109516160883
2.3163270780557	1.65740505152359
2.32343221519079	1.66643732712529
2.3313054752594	1.67460448418609
2.33767740413975	1.68255262389476
2.34846603988787	1.68923922365519
