H2Bub_ATX2	unbound
1.22258571664801	0.372996459616277
1.19173242547761	0.362496691524584
1.15602022202831	0.352085512080262
1.12078909900266	0.341475008179357
1.08905382705556	0.330941012655726
1.0549131529902	0.321268743065603
1.02062815479773	0.31109312888815
0.985701716040395	0.301426899433075
0.953709867867352	0.292332469429206
0.92242360431567	0.283111196589331
0.888571578504495	0.273670465509379
0.853741355831889	0.26484180144762
0.819424285611182	0.255980923332272
0.787721085692332	0.247236821161185
0.757797883341005	0.239515515191551
0.725180630617211	0.231842530302301
0.694728239799864	0.224342695951092
0.662784499669187	0.217036145921417
0.631770848357575	0.2105933352036
0.602328726429903	0.203494163143905
0.574714710112119	0.197236583234225
0.548864655347735	0.19126087629345
0.521619467354753	0.185142219489873
0.49559301643503	0.179186646332591
0.471827643506484	0.174106892757262
0.445817228600882	0.169458002148687
0.424473293804732	0.165036623293585
0.403610439432236	0.161293752942203
0.383950286118878	0.157977718800876
0.363985448537204	0.154810674657399
0.34725988580814	0.151949664023019
0.329475946147035	0.14964434581305
0.315749118058752	0.148144378942808
0.303144810958997	0.147248425577362
0.290492395816876	0.147149770038245
0.281464119866288	0.147385335305115
0.275145930302289	0.148539001099274
0.271297286913051	0.150981229036997
0.269757829557355	0.154528801688495
0.270094585853914	0.159290441484632
0.27577133485304	0.164960114916311
0.284863754860115	0.172367333863451
0.29939238365449	0.181091302251045
0.315765154072874	0.19149644156032
0.337718457405654	0.204265287051694
0.364306168819641	0.219095831972769
0.394149191100359	0.235901501054525
0.433645893882416	0.256516481973191
0.477841148802168	0.280298507035333
0.531144859743118	0.306760338680418
0.589163158835884	0.336522097440035
0.648688843256102	0.367812010366784
0.715751454313577	0.402850833779962
0.78682306890151	0.439323182577855
0.859578464972234	0.477239123652209
0.934851515260085	0.517226831048011
1.0123054634685	0.558237334645266
1.08619941654188	0.60058270808812
1.16662002736283	0.643441493010049
1.24301559863921	0.686100953475396
1.32531242311242	0.729787236898894
1.40844312031997	0.77292185465468
1.48522355593527	0.815239040800643
1.56609317515164	0.856841477632598
1.64438099609439	0.898439887707854
1.71806648098418	0.939049729013595
1.7964024099693	0.981495771373914
1.87270176516095	1.02292908442453
1.94714094271447	1.06517781570661
2.0257815559679	1.10730171753104
2.10766144407394	1.14892630152484
2.18548422060717	1.18991868471695
2.27246356120395	1.23133790411912
2.35248327167186	1.27267054825226
2.43561396887941	1.31383004184737
2.50928341775507	1.35331037789914
2.58107665297849	1.39234173057902
2.65458574171294	1.43218246135532
2.72431033111464	1.47167890443389
2.78986555684466	1.5100136282049
2.85862798539905	1.54762957590521
2.92378231077603	1.5835059647117
2.98778204313624	1.61823472785908
3.05053096639494	1.6518259322391
3.11416187043035	1.68599900296208
3.17031999188498	1.72035126435814
3.22821000286477	1.75351361914975
3.2792205637863	1.78522231477316
3.32878788343687	1.81480488285969
3.37872403141223	1.8435458587962
3.42668774965061	1.87253850702637
3.47753795043092	1.90218348984173
3.52822779107001	1.92994999065717
3.57434736768439	1.95766011687884
3.62447594782921	1.98602861782072
3.67487714021411	2.01434879768223
3.72591977316388	2.04165020809898
3.77619267743581	2.0688851770302
3.83034629712521	2.09740669472664
3.87864677166015	2.12325041921848
3.92558418499474	2.148129735481
