ATX2-TAG_ATX2	unbound
0.018260363234478	0.00705548544783543
0.01807845459845	0.00705921012786742
0.0180699212676657	0.0070500306498114
0.0181150253457795	0.00704714558738128
0.0180177782208571	0.00706422300879434
0.0179718044400245	0.00705618383219535
0.0177984898881891	0.00704679145861979
0.0180336379179795	0.00702515271725711
0.0178868039846909	0.00701734106297521
0.0180144624130537	0.00700109280204053
0.0180103200856971	0.00696383484488511
0.0178536221534254	0.00696926533321663
0.0179765487909612	0.00695043431946324
0.018131728181724	0.0069366278658553
0.0181282616743915	0.00689133199670268
0.0179940457318682	0.00688518555426375
0.018025918531468	0.00688045380528348
0.0180523924722931	0.00685519681262171
0.0176381983113107	0.00679623556301755
0.0175412124857226	0.00680710826814056
0.0174079205546282	0.00677266657214533
0.0173404603413712	0.00674722038987564
0.0173302450566005	0.00671420898558378
0.0171749136989567	0.00667344703891476
0.0171418147471849	0.00668212894489644
0.0168636736644951	0.00664754219132557
0.0168235666832425	0.00661452378427567
0.0167373208865469	0.00659942680845491
0.0167310124131794	0.00657272584871462
0.0164730090787548	0.00656204813190835
0.0162485513486049	0.00652900343176084
0.0160122005986501	0.00650610051350898
0.0157127455532747	0.00649118335740883
0.0154529041144435	0.00645667104194798
0.0153862578954658	0.00642955231166836
0.0154877190386589	0.00638272468757918
0.0153992473360019	0.00636747813132614
0.0151908108653858	0.00635257326784321
0.0152946123392707	0.00634502774650967
0.0150938796275811	0.00633794753287565
0.0150986809835873	0.00629948668341834
0.0149244148759569	0.0063022687115383
0.0148888158221995	0.00629387459882993
0.0146863947145478	0.00630986685975786
0.0145185559195939	0.00632687304558154
0.0144190204990684	0.00631413594093547
0.0143374452954429	0.00632896876641511
0.0143556338087265	0.00634799906510044
0.0144986250348059	0.00635426842641036
0.0145628977054686	0.0063565888628852
0.0144783580651693	0.00636330377785233
0.0144079872737745	0.00636275752968763
0.0144563501397401	0.00638585849712884
0.0144944778146103	0.00637762275305249
0.0144713063826252	0.00637987794078898
0.0144370980605053	0.00637628515569884
0.0146630234716372	0.00637419330966728
0.0147178938962044	0.00637265180493782
0.0148197933393499	0.00635368768734326
0.0148232708880912	0.00633665564428706
0.0148824320412171	0.00634747717805841
0.0148506683773463	0.00631270911227483
0.0148263410014088	0.00630852992956231
0.0148305123707648	0.00630617366384993
0.0148436086829344	0.00630008377177216
0.0150203964384954	0.00630871155237523
0.0149381952730731	0.0063181425975384
0.0150070529610151	0.00632779127413121
0.0152720602620874	0.00631218823085617
0.0152989775807527	0.00630678797622333
0.015433858380778	0.00631022523162925
0.0157918348242964	0.00633049071912365
0.0156880620165506	0.00633783503707037
0.0159698882655774	0.0063277687371263
0.01607813291933	0.00635129845017069
0.015869720658449	0.00638528549735644
0.0159010910514363	0.00638875829792443
0.01606816960481	0.00640394555526243
0.0163019497513905	0.00640861792634052
0.0162105127381859	0.00641221711230393
0.0163899666088229	0.00645938916206719
0.0164902216113097	0.00645394932271735
0.0166157185150522	0.00647911589600512
0.0164673630141753	0.00650263307435969
0.0163827710909186	0.00650370908874569
0.0163867639048802	0.00651274739931342
0.01618344502619	0.00654314210465179
0.0160696673668255	0.0065543767824447
0.0162018479071813	0.0065465272409908
0.0157543246314879	0.00655027300802103
0.0157918397583846	0.00658186998955615
0.0157993959336016	0.0066025495673474
0.015902032131543	0.00658889292073295
0.0160866215753221	0.00659391011677853
0.0162006445354585	0.00660521041794014
0.0162149717163183	0.00662350284444407
0.0162399308529313	0.00660426766844052
0.0160715346796713	0.00661024826075954
0.0159444487361755	0.00660225944431746
0.0158974784428102	0.00663032192527289
0.0158652785974662	0.00659896486540478
