CMA602_ATXR3	unbound
2.00357611594318	0.814116738901625
1.99827265012129	0.814451863715449
1.99499287520512	0.815244773405674
1.9879099570351	0.816778024187878
1.98121084231271	0.819522543088024
1.97344754530369	0.8185916408274
1.97179021223435	0.820587057202525
1.96639951835618	0.822928550182777
1.95867111256967	0.824950250857026
1.95287916963261	0.826205326140173
1.95340253797029	0.829626665742748
1.95322808185773	0.832371184642893
1.95488541492707	0.835985275772374
1.9553913376535	0.839380331075825
1.94979129644026	0.843375544542597
1.95123928217452	0.847070678927708
1.9521638995711	0.850248888763391
1.95062868578055	0.854003162821531
1.95178009612346	0.857575637144066
1.95526921837471	0.863027438853931
1.96699266913889	0.867484817913624
1.97114472461787	0.871333277376956
1.97892546723814	0.874561865452626
1.98797973948012	0.877415902265785
2.00275617221414	0.880885429750087
2.01353755997049	0.882924653290418
2.02383047061166	0.885923253748757
2.0392349453509	0.888023807320377
2.0602743525259	0.89082965625181
2.08506456612099	0.892432998498343
2.10631332063107	0.893195243172925
2.13106864300364	0.894897151541171
2.16173802759208	0.896130323241715
2.19837381123014	0.896577156326814
2.233020795185	0.892844785851278
2.26334126754831	0.890912889865701
2.29762189366678	0.888941567431439
2.33757234344353	0.887136712224958
2.38530353584055	0.885082156176805
2.43127272150069	0.881654245499449
2.47926559806655	0.878294235928162
2.53531834703279	0.873657247491125
2.59452875163641	0.868152877183013
2.66225261453305	0.862241100238487
2.73568119231049	0.858037802736987
2.81877463872387	0.852741516463603
2.91111425910304	0.847913966857921
3.02784284401842	0.8435463924869
3.1473976179573	0.839838115952226
3.27841415849151	0.8373849147007
3.42743456984215	0.835985275772374
3.60656610622103	0.834947045956996
3.7889250806823	0.833262660454831
3.98408913380564	0.832588030110662
4.18509746669982	0.831961587648218
4.38729210115942	0.831941874423876
4.59562759078121	0.832281379954221
4.80989458823011	0.833210091856584
5.02615038536222	0.834033666562454
5.24278998594197	0.834064331578098
5.45808627445499	0.834743342638788
5.6737838120269	0.834944855598735
5.85987614729701	0.833865008976412
6.0398799642387	0.832975723522733
6.2233031209866	0.83197034908126
6.39109501004893	0.830250917846931
6.53153218066151	0.827815239461487
6.66488643310406	0.826356460860133
6.7837782738152	0.823876975309483
6.89853550465862	0.822394102767266
7.0106410025911	0.821894701083919
7.1122965793811	0.821040461362405
7.21062004442116	0.820365831018236
7.29947054254909	0.819699962107107
7.38069730855805	0.818977143881211
7.46133092378431	0.819816051094903
7.52879310251211	0.818920194566443
7.60004097888252	0.819211512215062
7.67184711481312	0.818939907790786
7.73428495749914	0.820157746983508
7.79543182495219	0.821456629431861
7.85636934507017	0.82378278990429
7.90877596128386	0.825850488102005
7.97158016180625	0.828467966223054
8.03417501499357	0.831037256462375
8.09197232508543	0.832594601185443
8.1377321634105	0.835757478513303
8.18706835204309	0.839481087555799
8.22823999460777	0.84332735666087
8.28041981787513	0.846365383567895
8.32150423238352	0.849140567483684
8.36302478717333	0.854281338320588
8.40187616344094	0.857998376288302
8.44100666948864	0.862370331375844
8.47474648165817	0.866536392786918
8.51537731027391	0.871383655616943
8.54400555834536	0.875442389473263
8.5875846952634	0.879895387816435
8.6210977144866	0.884843407126433
8.65002253794942	0.889960084022474
8.67446383931938	0.894932197273336
