CMA601_ATX5	unbound
1.15301325852068	0.927180484287549
1.15497455135225	0.925978648809089
1.15505559651058	0.924854088708261
1.1545693255606	0.924553121448004
1.15541219520723	0.924394503567598
1.15949687118703	0.920561238124453
1.16200927109524	0.920416855182032
1.16395435489515	0.91851547417973
1.16205789819024	0.917272967449883
1.16452167100345	0.915808802399981
1.1662560373917	0.916191112163011
1.17022725014984	0.916099601847392
1.16935196243988	0.916093501159684
1.17111874689146	0.916485978735561
1.17147534558811	0.917024872816427
1.17637047315121	0.917285168825299
1.17826692985612	0.917958278035739
1.18598242892908	0.919080804573997
1.19000226878221	0.919463114337027
1.19222290612044	0.922916103579711
1.19207702483545	0.925301472473509
1.19578889308693	0.926950691717218
1.20026258582672	0.930613137904541
1.2068272436514	0.933681783821626
1.21436444337603	0.938617240177335
1.22204752438566	0.943446951279441
1.2335721459001	0.950304124263146
1.24807922924106	0.957614781699807
1.26774078465177	0.966086603363543
1.28394981631765	0.977661641508042
1.30294680143006	0.990871663958264
1.32520180190732	1.00698764732003
1.35082828097107	1.02665626449037
1.38502933778608	1.048929875312
1.42179142160429	1.06926956813021
1.46808441604204	1.09641152774276
1.52488086299929	1.12947115443199
1.5795539268083	1.16598173680134
1.64169935421528	1.2073484665862
1.70810775695039	1.25279655644766
1.78474405866667	1.30199453568692
1.87125166066747	1.35714475256654
1.96870035904273	1.41850343597026
2.07243816170436	1.48526529512063
2.18737640524712	1.55527475369418
2.30946283175452	1.63121204715727
2.430041818317	1.71051081954742
2.57634453813323	1.80086200450175
2.71979446837626	1.89432454018713
2.86274191863765	1.98858423239968
3.013453495067	2.08578445608745
3.16946542485109	2.18776965250079
3.32555839979351	2.28792464260176
3.480289816076	2.38446192489193
3.631212109917	2.47928491393618
3.76607125337712	2.57076675967905
3.89157778556603	2.65344938018453
4.00513826141718	2.72879083981481
4.10550458549231	2.79744797927977
4.19170421589145	2.85870905168016
4.26845398082939	2.90923291371461
4.33774759120103	2.95109176564124
4.37167309447772	2.97656010325925
4.40068726115964	2.99342850477166
4.42644341247672	3.0074987241887
4.42874509497328	3.01415457447804
4.4117256117241	3.00845856572141
4.39173987568007	2.99756883816277
4.3554802718435	2.9841432580802
4.31552500878711	2.96634958559876
4.28232891193539	2.94268705154229
4.24448082299556	2.91961018350579
4.20352059997588	2.89634826127548
4.16089084669462	2.87218750438954
4.11910396305998	2.84543395522772
4.06472266182095	2.82012626905269
4.01462054494172	2.79553643046462
3.96904074789727	2.77001318665724
3.92391480373946	2.74771517308479
3.87958310213328	2.72357475182453
3.83739099270699	2.69891983923425
3.79874866121554	2.67400666419766
3.76021979294574	2.65051494939702
3.73290757458873	2.62774108218334
3.69467046888892	2.60463167714573
3.65413168069256	2.58405812463205
3.61902291810426	2.56347237074295
3.58942522628237	2.54220333983056
3.55687749069728	2.52104615485948
3.52486465315717	2.50289660892841
3.5036146126432	2.4862539328612
3.47717768199615	2.46878766395341
3.452783089339	2.45201280631919
3.42705935608525	2.43631777040928
3.39984439191824	2.42155817328124
3.38173890354745	2.40547676048316
3.36248257392839	2.39122758756002
3.34397185976595	2.37812534392597
3.3162057885223	2.36357113661744
3.3044704495962	2.35036314772978
3.2901740836669	2.33707991702707
