CMA603_ATXR3	unbound
0.129419934063317	0.010693341804124
0.127060989215815	0.0107770756244926
0.125205239861322	0.0108123427063345
0.122426385375619	0.0108500468574191
0.120286727224039	0.010899515437794
0.118955186461155	0.0106812312198243
0.116181636453219	0.0107758576142689
0.113750185798157	0.0108254069022927
0.111288596922465	0.0108817132740663
0.108430872670601	0.0109315823157608
0.106560585139412	0.0110461075932511
0.104154108699837	0.0112274727922162
0.101965043132581	0.0112751705799213
0.100136437627669	0.0114117499737713
0.0978399200157155	0.0115971492693128
0.0964219243734767	0.0116894100902732
0.0943172503746867	0.0117857910351385
0.0922553098224766	0.0119055871909868
0.0907124179063758	0.0120852391823667
0.0886086174953313	0.0123920989778881
0.0862478976148822	0.0124236304038065
0.0846634991415875	0.0123565081696739
0.0826488940674027	0.012357738672461
0.0808957911267673	0.0123453716461351
0.0798134813985741	0.012341277742416
0.0783118119830514	0.0121884300946862
0.0774835625151883	0.0119970120771349
0.0766551415378768	0.0119169789800858
0.0756513054677095	0.0117654197141253
0.0750288773200628	0.0116034531535471
0.074618327888741	0.0114290718836921
0.0746657973573118	0.0111742731366945
0.0745943774955638	0.0109681892299032
0.0742406624387004	0.0106783970092667
0.0757137775447962	0.0100952226872654
0.0768358596296596	0.00980384217387965
0.0785545537647493	0.0096098037806973
0.0807991918561271	0.00935558666069356
0.0833072591804888	0.00911091362333985
0.0863961511870603	0.00883196240855406
0.090389198900153	0.00862700660495903
0.0946826753966975	0.00844987394525784
0.10023322615073	0.00824532526006128
0.106957634200568	0.00798377789360864
0.114246451338966	0.00780037053990895
0.122946368555934	0.00764391762659127
0.132381285858952	0.00753978084259672
0.144285155127797	0.00751157957563471
0.157570608912142	0.00752605471673616
0.171662675064472	0.00757345290508087
0.187283634332511	0.00768457699253729
0.205463766127137	0.00786940529056288
0.22386019766	0.00809603502467186
0.242693365563969	0.00834858311801075
0.260966634952868	0.00865513808182461
0.279278166570557	0.0089735185889301
0.297298909032385	0.00933630975767455
0.315454276184561	0.00971028409144894
0.332946628962242	0.0101034926096167
0.350255178733048	0.010388555769196
0.36516923013812	0.0106295931291395
0.381136138706433	0.0108717668011469
0.393665360767659	0.011091516581651
0.405737611047635	0.0113245598892982
0.416913797094171	0.01159775178489
0.426368348168953	0.0117904154065492
0.432992474016825	0.0119439876148084
0.438084122572874	0.0121439136011342
0.444155143222031	0.0123461254581818
0.449232274562971	0.0124850995112415
0.454173611460806	0.0126100883303836
0.458431911952939	0.0127468269060842
0.462277762217979	0.0128384273771391
0.466471365534183	0.0129022530742528
0.469517047952095	0.012960253163029
0.473738914756071	0.0129499532589821
0.475535326355367	0.0129903140176597
0.478384092318704	0.013002909275337
0.4805099626068	0.0129984832443034
0.481829404882507	0.0129494588798207
0.482624997105186	0.0129251120939735
0.483392725548063	0.012881892687558
0.484925747866378	0.0128204588968993
0.485760058665055	0.0127590082285387
0.485865791232911	0.0126856668043366
0.485557923864254	0.0126741090520398
0.484827517243746	0.0126440260561986
0.483855613922777	0.0125873672367747
0.4825929762389	0.0125755028735784
0.481059048694576	0.0125464691193894
0.479881812214053	0.0125430909823799
0.479285672350845	0.0125626284267324
0.477424661416582	0.0125185124931625
0.475120234622328	0.0124260367838736
0.473801880816736	0.0123733009354466
0.472095304976438	0.0123964440480732
0.470336968006025	0.0124352821642986
0.46825515448865	0.012393215286335
0.465415288948921	0.0124284229543135
0.463850092475404	0.0124221898625676
0.461260986244744	0.0123980767076039
