H1_ATX4	unbound
0.910278290574097	1.01128875243882
0.904522166720271	1.00616782726894
0.895314684901776	1.00119404674832
0.888458295924985	0.997621782589983
0.87846325591321	0.994543399977193
0.873054584203478	0.99168791965487
0.865653853534273	0.988363324708165
0.857233929909059	0.984115069289851
0.849474165357623	0.980969670302149
0.842849411143561	0.977624679067427
0.834742194448031	0.974409349949383
0.826669722966911	0.97075258688355
0.820068132229122	0.967484810167749
0.811601881651362	0.965263071651655
0.802950323263418	0.964254912272549
0.795746482142533	0.963016566214399
0.787338140255454	0.962072509454774
0.782022122450814	0.962513943402561
0.776277580335124	0.961438767648544
0.771807029414446	0.960115922682896
0.766108814251303	0.957945174886844
0.759565132204196	0.956090569555049
0.75141158855612	0.954340859418769
0.746582003753212	0.952643596880245
0.741057514662115	0.95163835125657
0.73625109333548	0.950163991008513
0.732452283226717	0.94976917714762
0.726001255084702	0.949409328351899
0.721600194592843	0.949141262852252
0.71704857150521	0.947205072368391
0.712890727514217	0.946478090388371
0.708176960092673	0.945094056558674
0.705767958560287	0.943573076223722
0.702814615335487	0.942968471971801
0.699502238228456	0.94220652492661
0.696479404574837	0.943321036378945
0.694614744734865	0.945471387886981
0.696815274980795	0.949007230102429
0.696317260240927	0.953259856153889
0.695726591595967	0.958444883943251
0.696884765409614	0.964702173731199
0.698344064414809	0.971494137640725
0.701702768474386	0.978409936156066
0.705605814226376	0.985724919165447
0.710794432911516	0.995925976929175
0.715705089881379	1.00725611492239
0.722190863237803	1.02111684950739
0.728329184450133	1.03576866869188
0.734513832615009	1.04893447260659
0.741578692878256	1.06161513624205
0.750774592958614	1.07378734955481
0.758603847938869	1.08567255795762
0.764556861341015	1.0968570081793
0.772953621489957	1.10715130611681
0.780979766018532	1.11803855328453
0.78879743926065	1.12933809684572
0.797587978506231	1.14049632326852
0.807119748992547	1.15117815067835
0.816118759524585	1.16098876521433
0.823218365002242	1.16813620728643
0.830758076529085	1.17539874269806
0.838865293224615	1.18096547244887
0.845339484842903	1.18490486979151
0.851778931246781	1.18977812574976
0.859353387988033	1.19522684840562
0.865225329223224	1.20179736690239
0.872116463414424	1.20759428333225
0.880652204421003	1.21354708567767
0.887323285587611	1.2196994802701
0.894527126708496	1.22370298023222
0.901916275639565	1.22745735410499
0.908784246354492	1.2307644665191
0.91404235546845	1.23400164880288
0.920412311443509	1.23793084800151
0.926805430894842	1.24149145713812
0.93226042955712	1.24457566726177
0.937032105669346	1.24776477258094
0.943170426881675	1.25085189646002
0.949841508048283	1.25373214370351
0.955354415401243	1.25659782216984
0.962361366973808	1.25877731123218
0.968499688186138	1.26116513380784
0.972229007866082	1.26309112614769
0.978147276053819	1.26499817907724
0.985061573721292	1.26833005841253
0.989369980308059	1.27069020031159
0.992404395699815	1.27182656492966
0.99783623088582	1.27407889787778
1.00310592173791	1.27488018062128
1.00966118552316	1.27761328321551
1.01607746845076	1.27919545241451
1.02368667040642	1.2806071669208
1.03049673243067	1.28279976788259
1.03541897113867	1.28472576022244
1.04086238806281	1.28702762701288
1.04579620850895	1.28865787317649
1.05130911586191	1.2903536788373
1.06027338117954	1.29237728198409
1.06670124584528	1.29490350794272
1.07140343152869	1.29614768151173
1.07799344052834	1.29792361544689
