H1_ATX4	unbound
0.0109720164749128	0.00447973809892603
0.0109186078965267	0.00446236431090697
0.0108723969618338	0.00444723307432329
0.0109185054257555	0.00465146168759281
0.0108127012177356	0.00543458291115532
0.0108363945849221	0.00646151737737484
0.010774507465221	0.00744702964842125
0.0106896622793368	0.00857248170383372
0.0106071724232752	0.00961516797172645
0.0106287592328056	0.0107529118891113
0.0107263264539173	0.0118118436258369
0.0106666186739643	0.0132035356636901
0.010577497556461	0.0145166526191875
0.0104897471054873	0.0166765475530573
0.0103852840189554	0.019895373743558
0.0102159137400374	0.0226147952444789
0.0100729694420921	0.0255154785926477
0.0100368856037481	0.0285689652135041
0.0099667181996062	0.0307852826144838
0.00998099334644714	0.0323817355350543
0.00980590381515372	0.0330590997617248
0.00968447551792074	0.0336267252079008
0.00947117832211641	0.0338909477467565
0.00938036878723794	0.0341805715008048
0.00929211928388302	0.0344988134337259
0.00917789144440299	0.0347048676879141
0.00920727808346332	0.034856824620624
0.00921217764911699	0.0350310715905349
0.00923805098774069	0.0345942943237815
0.00915800358828022	0.0328104811145272
0.00907421338144178	0.0310221341730547
0.00892194165986478	0.0280959855296036
0.00877554601046633	0.0250297873820646
0.00865018041561315	0.0218531853008598
0.0086278502592615	0.0186773421766316
0.00865871792633176	0.0165677544132654
0.00857980445877449	0.0148921860919211
0.0086628163848675	0.0134688156978645
0.0086869270641961	0.0122889327510305
0.00863249813132021	0.0110023205793442
0.00854280888611571	0.00969550660267977
0.00850829221791777	0.00835592037588027
0.00845396228378547	0.00707706344846955
0.00844687142339755	0.00579681149806601
0.00852201564338981	0.0051431049066189
0.00851942655875611	0.00535123094692623
0.00864352380436493	0.00646464160773184
0.00861745357871062	0.00783575920708211
0.00868592576761123	0.00888396456952986
0.00857262166245311	0.00890959081930038
0.00854547496552857	0.00893775037123447
0.0086078389750574	0.00894536081070931
0.00853320010450596	0.00893465168005215
0.00850657896326842	0.00889555636082398
0.00848152799905321	0.00985142796550005
0.00846511138172014	0.0112147506967452
0.00855559471365088	0.0127157877174755
0.0085162429819601	0.0140479285006991
0.00854282702390875	0.0151129207245604
0.00856341017520993	0.0139421498865251
0.00859831569033412	0.0125907634997088
0.00854752264517749	0.0109560779654755
0.00864223199470388	0.00937030477517813
0.00850210820839322	0.0083219008704368
0.00851047962046794	0.00831515291293637
0.00843816738297553	0.00831684531846991
0.0084293215769136	0.0083131512161249
0.00851222805465659	0.00830919316045864
0.00847177684310377	0.00832430031983538
0.00849224120065962	0.00741876300237566
0.00862189130664521	0.00632381668762041
0.00866966975558041	0.0054084314347436
0.00867994186891781	0.00491557524825875
0.00863406393918386	0.00480244741684676
0.0085541395194149	0.00480888520416401
0.00853559178410146	0.00480581668143685
0.008636257070367	0.00478838551269291
0.00856759373727159	0.00476673177672062
0.0086546101986466	0.00476951762363776
0.00875744076330663	0.00477560444870383
0.00883975654790933	0.00477243115612079
0.00886870967059914	0.00477137536734132
0.00882262415749576	0.004759017756379
0.00884837731103852	0.00472124045155661
0.00893737850727066	0.00471012353288342
0.00894271517762923	0.00469485790052124
0.00889312269426559	0.00466955626364349
0.00903768549409052	0.00465619800333887
0.00913814430417866	0.0046377646826897
0.00926160826910246	0.00462239966233278
0.00940973184730067	0.00463224939828681
0.00948956312514544	0.00461073152460341
0.00964445197830702	0.00460488865150393
0.00980049089571343	0.00458750187384036
0.00976371904532405	0.00458193616672034
0.009810181166479	0.00456580056918662
0.0100262418157506	0.00456256449678142
0.0102147728713573	0.00455347222374531
0.0103566606003543	0.00455330985390681
0.0103497352405119	0.00455321436664192
0.0103486671571044	0.00456475227200494
