H4K16ac_ATX4	unbound
0.0324762951302451	0.00868140158065187
0.0326671405605135	0.0086877803319432
0.0327209844504931	0.00867103366260787
0.0328561029930981	0.00866709409446111
0.0327063503426199	0.00865156501009345
0.032619152770906	0.00861056826874722
0.0325036634938192	0.00858131898482602
0.0324507714049148	0.00851771574726417
0.0323045119236736	0.00848433740054083
0.0322364531389329	0.00842758798725113
0.0319794710653587	0.00837747966214975
0.0317130679390483	0.00832208596365433
0.0314713223245113	0.0082365086275189
0.0311671236396624	0.00817418266988041
0.0309373535385975	0.00811394427223633
0.030665459755745	0.00803675522306404
0.0302856039323955	0.00794823931633011
0.029967924073446	0.00787168463131948
0.029536758411644	0.00781040382684802
0.0291590977325028	0.00767936178969994
0.0287751452689796	0.00756023032550156
0.028405093288196	0.00744647165203122
0.0278780251978431	0.00735274140010487
0.0274908557968481	0.00722909500404842
0.026984442893965	0.00709357670392637
0.0264093020825418	0.00697475142896653
0.0260432404725099	0.0068588397459829
0.0256631083039614	0.00674738967205586
0.0251845354308454	0.00663338087682964
0.0245445360958574	0.00651157493162937
0.0239378160062594	0.00641145585981812
0.0233577863227695	0.00633131185183624
0.0228561865518121	0.00626941847192824
0.0223435329285126	0.0062282214009386
0.021831981432785	0.00622224942471966
0.0214460165501818	0.00622419148828775
0.0212270892874077	0.00625375231589709
0.021084663598415	0.00630552224548939
0.0211419607203778	0.00640117347409741
0.0213702958481069	0.00653940498642178
0.0217675930642401	0.00671163796126312
0.0223469112165014	0.00693390584198052
0.0230448617576683	0.0071904783303693
0.0236462387172684	0.00747209184452038
0.024358882124256	0.00778096334635223
0.0251398907284664	0.00810796672097952
0.0258313224876603	0.00843925620148145
0.0265137380948517	0.00875610664679331
0.0271225794790656	0.00905737651360615
0.027690560780369	0.00935578045195271
0.0283823598686902	0.00968008991028099
0.0288419455057219	0.00999865026735916
0.0293050725047787	0.0103000482735214
0.0298374458428323	0.0106216164055285
0.0305194529888526	0.0109571714350378
0.0310048943904128	0.0113147223407462
0.0315384162441823	0.011628771304705
0.0319659212612991	0.0119371090087664
0.0325770974559503	0.0122447168904024
0.0332135557934583	0.0125411327604158
0.033805484751583	0.0128217332293761
0.0342249378630547	0.0130848577894004
0.0345922667074605	0.0133294794375988
0.0350240155140593	0.0135584016650437
0.0353438004069802	0.0138075189806983
0.03562685864629	0.0140301739149088
0.036098506162904	0.0142406625702668
0.0364155686688528	0.0144373239854274
0.0367964645949789	0.0146145321307312
0.0369476454081491	0.0147691858428166
0.0372278050749711	0.0148821091989446
0.0374098061710613	0.01500686221649
0.0375634552655889	0.0151150482873535
0.0376978974501415	0.0151870796723567
0.0375683324024687	0.0152508600845093
0.0376096509486428	0.0152880749933627
0.0376622340971811	0.0153069061393771
0.0378161473898077	0.0153103621294946
0.0377103096118084	0.0153308797588475
0.0378011284280488	0.0153184908391514
0.0378034537955395	0.0152693803118629
0.0377728314805975	0.0152191995077493
0.0376442453623184	0.0151565139444101
0.0373600917449834	0.0150748679727228
0.0372513262415269	0.0149452855618833
0.0370104753162646	0.0148115107139471
0.0367214231140501	0.0146592796517153
0.0363305333549079	0.0145097550821669
0.0360027298752395	0.0143449064512988
0.0358232520064517	0.0141793249111309
0.0355151613509401	0.0140184310868885
0.0350830716323814	0.013860886679462
0.0347150817939665	0.0136921273008638
0.0344912270309565	0.0134983252356569
0.0341710519847394	0.0133089501290004
0.033898146782643	0.0131228487259113
0.033492199411285	0.0129152994418679
0.0332237476857654	0.0127026748765775
0.0329563563646082	0.0124763261722792
0.0326274330223636	0.0122852415405352
0.0322615540125098	0.0120800088488924
