H4K16ac_ATX5	unbound
0.0304587286324285	0.00884479842241982
0.0306946474703067	0.00884938888910905
0.0308857663809492	0.00882632443134775
0.0310171075872501	0.00882422208468591
0.0310664696057263	0.00879628491844926
0.0309265100903882	0.0087589434790541
0.0308941592773743	0.0087258714330707
0.0308366307789488	0.00866390678937218
0.0307087810491788	0.00862787798777018
0.0305200107264536	0.00857975553134157
0.0302381299739424	0.00853095589194608
0.0300557760395283	0.00847010448975152
0.0298371218308868	0.00838398188454544
0.0296125009366577	0.00831466714852281
0.029471401517023	0.00824712695282919
0.0291572756415056	0.00817254861571949
0.0287845492065986	0.00808357056794356
0.0283929797393834	0.00801126877570027
0.0279609507645125	0.00794688843325518
0.0275258379142303	0.00781899725014109
0.027261363708006	0.00769306563064462
0.0269055620623401	0.00757744278657512
0.0264869523809883	0.00747520526652187
0.0261806306721117	0.00734715880247634
0.0257907946848321	0.00720451874384372
0.0254211470396777	0.00707307761323286
0.0250087453846801	0.00695986253084914
0.0246420647217905	0.00684654805556446
0.0243271149746856	0.00672474958071998
0.0236970867351886	0.00660376558766117
0.0230730235733945	0.00650399166683937
0.0225307807447723	0.0064212297362453
0.0221372803182864	0.00635193217600713
0.0217434080295139	0.00630528930260264
0.0214113264632189	0.00628808298200862
0.0212363074029783	0.00627711093174078
0.0210893013901197	0.00630259158859256
0.0210057514430713	0.00635355535627263
0.0211279334503182	0.00644657888080513
0.0213038904616123	0.00658793838648421
0.0216782018614953	0.00676385865559193
0.0221258807270894	0.00699361104836469
0.0226790630958452	0.00726258460354564
0.0232127382975182	0.0075496046019651
0.0239634491706042	0.00785646307516221
0.0247873533614642	0.00818340612532289
0.0255970343098426	0.00851031370308478
0.0263821242012484	0.00882578866906548
0.0270619085266267	0.00912520849586402
0.0279233913879017	0.00941332453380322
0.028619732863033	0.00974168564461077
0.029179901618614	0.0100608534960347
0.0298257388599633	0.0103580151235489
0.0304388412774256	0.0106829348641378
0.0312122214246021	0.0110195470572446
0.0318500806425607	0.0113745001418459
0.0325672086015597	0.0116845867582854
0.0331202525027456	0.0119870274739962
0.0336861490107075	0.0123011102854115
0.0343466766970535	0.012601194367986
0.0349673433607081	0.0128826605791332
0.035524246388852	0.0131397363999591
0.0359957695203007	0.0133817403167724
0.0364871380947713	0.013611841119792
0.0368888304448321	0.013857915140923
0.037314820225612	0.0140793226642634
0.0377629594487643	0.0142942798688339
0.0381329299150672	0.0144919135703843
0.0385183577889125	0.0146678141733853
0.0387671898233929	0.0148189442353836
0.0390048056537711	0.0149354487440262
0.0391475211254491	0.0150646058510728
0.0392895351969631	0.0151763745196214
0.0394755590822407	0.015243918424814
0.0396000888504739	0.0152968412102267
0.0396344362521769	0.0153352334443342
0.0396523459349291	0.0153596360675053
0.0397702892934852	0.0153626157035564
0.0397207003490648	0.015377130946207
0.0397086050774314	0.0153690827065432
0.0395432199426212	0.0153266767941491
0.0396066214352475	0.0152679607864333
0.0396440460247279	0.0151947717689731
0.0395857819965182	0.0151011071408597
0.0394448298736672	0.0149706961041059
0.0392199459657471	0.0148332019720074
0.0389385196483629	0.0146770497638163
0.0387726782763141	0.0145122047030721
0.0385093818168841	0.0143405203902303
0.0383170209962258	0.0141698190192717
0.0378978541960988	0.0140080040519144
0.0375014863660118	0.0138454931738841
0.0370759981541418	0.0136760788234868
0.0366175242376439	0.013492160653001
0.0362214089368651	0.0133053103485662
0.0359053571516353	0.0131162476065938
0.0353263646771618	0.0129145252413191
0.0347586840171845	0.0127143518604074
0.0343182079154548	0.0124953875771039
0.0339481533968529	0.0123037952575354
0.0335243811871809	0.0120988303690277
