H4K16ac_ATX5	unbound
1.807125178547	1.35392792951216
1.80542692451537	1.34998139183508
1.80608009914292	1.34533994885273
1.807125178547	1.34125246340146
1.80412057526027	1.33612917570272
1.80020152749498	1.33189418676685
1.79293822563664	1.32803287332531
1.7897507334542	1.32326687184485
1.78721641589931	1.3176322387328
1.78230454270014	1.31268267736038
1.77543314561833	1.30773311598795
1.76694187546019	1.30301300448048
1.75680460524063	1.29581155657636
1.75197111299677	1.28964263306451
1.75325133526677	1.28296891984977
1.74395012857047	1.27600675537624
1.73195784240867	1.27061140569478
1.71986104830647	1.2646063749436
1.71050758763997	1.25979120563494
1.69668641252103	1.25433685455963
1.68654914230147	1.24901033983765
1.67954711029415	1.24394933138797
1.66904406228316	1.23978317741158
1.65901130000401	1.23635126300302
1.64743704560384	1.23258172950746
1.63810971192244	1.23055601498551
1.63327621967858	1.22897281091737
1.63149958469165	1.22863519183038
1.62708412420942	1.22953987986931
1.6201343461723	1.23291279288403
1.61903701279802	1.23827864186857
1.62306056850372	1.24513919283048
1.63006260051104	1.25597906002161
1.63724752141408	1.26982799829875
1.65561479194076	1.28634183286449
1.68119311035557	1.30668748017484
1.71450501636056	1.33201218955453
1.75296393843064	1.36494480088482
1.79586444796806	1.39981134679109
1.84809229118687	1.44052886425349
1.90358600754342	1.48363266031135
1.97047108940443	1.53176796412196
2.03793096493768	1.58540678683609
2.11824531714109	1.64339204556335
2.20083271704838	1.70204270889895
2.28477872018096	1.76483985907966
2.37928002529474	1.83194411101095
2.48080948940094	1.90133958373649
2.57894244544388	1.9681127722912
2.68530540179395	2.03762296994922
2.78683486590015	2.10803785564616
2.88990582212737	2.17794795164022
2.99428312760968	2.2449047000869
3.1013515125575	2.31568014985733
3.21064069123898	2.38688172080552
3.32113171123515	2.45835207588122
3.42365400077523	2.52533504716961
3.52824032213836	2.5874012356377
3.61380619834726	2.6486905724202
3.7050677573084	2.7054499132976
3.79369049077423	2.75941979938829
3.87353455724581	2.80696508926047
3.94240528997457	2.85080312488615
4.01143278461393	2.8959162461899
4.07821335853454	2.93845625115102
4.14337405937881	2.97897381944541
4.20367514099413	3.01814746710224
4.26097161932272	3.05364008335429
4.31191924027153	3.08451420161049
4.35231155923916	3.11083865683031
4.38962089396475	3.13505217329262
4.4237427365079	3.15682696547606
4.45326622967312	3.17505839617369
4.48143111961302	3.18433472642796
4.49365854864074	3.19361105668224
4.50544181892172	3.19778704422427
4.50494540620478	3.19951775177701
4.51476915260312	3.19708886106379
4.51406372400537	3.19153945218729
4.49825689801868	3.18120109684383
4.47390654790366	3.16866657850731
4.45514737260046	3.15225763530841
4.43090153042584	3.13262000472418
4.3983211800037	3.11033386712742
4.36929409955543	3.0842257503517
4.32649809795842	3.05252889043691
4.27591625480104	3.01946516489808
4.22444609415018	2.98561147625279
4.17736526699646	2.95233141226988
4.13323678915925	2.91782215258188
4.07816110456433	2.88334239359081
4.03045322976816	2.84857090548574
3.9695773544806	2.8131766248901
3.90898887602917	2.7765826492863
3.85527179465954	2.74068357898778
3.80137182439421	2.70189344039092
3.73239658372504	2.66148076346337
3.66475381929608	2.62268079130087
3.60259772173853	2.58297285324423
3.53921365588118	2.54425810531729
3.47875581235525	2.50614648274963
