H2Bub_ATXR7	unbound
3.20878337635112	1.21102267372853
3.1676794824043	1.2012350771128
3.12628848326112	1.19063151165612
3.08116511656514	1.18124081840254
3.04200715783815	1.17278496352477
2.9973463495141	1.16307191221057
2.95333950302622	1.1535361578297
2.90770572709225	1.14205819613358
2.85937635237015	1.1303364511541
2.81492289779903	1.11904988955647
2.76565245604439	1.10660686841635
2.71796109286977	1.09537269000357
2.66302829863119	1.08255694235585
2.61437991813534	1.07003333170057
2.56069124641435	1.05743316100589
2.51003312954393	1.04459928071726
2.45773213293872	1.02978894256942
2.39898721970391	1.0160564891868
2.3397318972311	0.999394606928249
2.27658470431863	0.981517837728717
2.20935423750224	0.963395270507958
2.13891776265973	0.944204892211379
2.06988491322169	0.923314075145004
1.99882637712039	0.901982030483148
1.92872485834031	0.879219521927269
1.85806507945618	0.855596720297097
1.77915900132079	0.830350039936527
1.70685634270189	0.80493210685625
1.62689754551314	0.779091078821403
1.54679519572622	0.75185988165011
1.46721920546597	0.724042395756056
1.38847263021745	0.696648004816573
1.31648897737229	0.66987818261955
1.24736042620213	0.643515337474066
1.17708345424649	0.617235096581617
1.11390436075664	0.592649250245328
1.05396317587029	0.568712149506047
0.998823027878769	0.546967083579015
0.946888887913369	0.526632334167218
0.895528958340708	0.50826799840099
0.850916000882716	0.491223315945446
0.816463377318446	0.475528507868769
0.782696616167724	0.460778611857299
0.75186470813544	0.447177116436805
0.725132024295757	0.435265986096713
0.700472877985404	0.424140603529395
0.680901873766257	0.414844602956123
0.664712330748787	0.405693663510132
0.653148371450595	0.39879318627488
0.644327861806594	0.394247937620068
0.638793111632149	0.390242638716803
0.635427600719158	0.386876011721151
0.631487879413429	0.384309235663425
0.627707660994571	0.381718282751152
0.628234020521248	0.380054109263176
0.626463538476973	0.379165609858578
0.628074517634376	0.37899637187675
0.633864472427816	0.380334157828344
0.640818798295419	0.382298527260277
0.649782860537604	0.384516753664952
0.659464685770711	0.387818909048479
0.67144335257477	0.391810104786592
0.683278466780644	0.396496385092927
0.693678055004673	0.400459374500735
0.706725391150772	0.404702412473711
0.721591060207207	0.408979700990628
0.736935237924257	0.414943325112189
0.754432704614073	0.421011715603454
0.776890711085597	0.427751013808394
0.799428469000557	0.435048394405792
0.82486917945658	0.442510983509259
0.845429101574332	0.450805659356715
0.867089593611498	0.458812227687487
0.896230771042943	0.46687117920311
0.923234609790308	0.476193371368808
0.952854295882368	0.485400723475408
0.983797855935462	0.494851858865356
1.01352919404833	0.503938326699222
1.04357953793495	0.513963662384657
1.07404458932742	0.523926541195847
1.10479674591627	0.534094923270685
1.13674517415666	0.544968463603141
1.16941136538797	0.555952814518936
1.19829733820042	0.567497262565067
1.22955990402725	0.578356699732369
1.26099792302965	0.589502229678477
1.29970927367339	0.600724319663983
1.33685749602579	0.611773142191903
1.36788080752232	0.623936114766858
1.4056829917109	0.634829802478102
1.43721671244541	0.645866536578749
1.4702816608939	0.657155112914259
1.50744583353499	0.668822459971003
1.54800741766644	0.680856489321708
1.58218888632303	0.692983196614843
1.61970396531523	0.705299289268595
1.6528008143411	0.717063343743526
1.6873331893488	0.744183730331479
1.72130730425246	0.754545527242692
1.75729115553069	0.765503686566061
1.78782000807792	0.776669363890958
