gid	gname	tid	strand	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
AT4G32020	F10N7.170	AT4G32020.1	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0	0.0546677990919023	0.0546677990919023	0.191337296821658	0.300672895005462	1.06602208229209	1.09335598183805	1.88603906867063	44.2262494653489	76.1249102354739	78.2296205005121	78.7762984914311	83.7510682087943	83.7784021083402	83.9970733047078	84.0517411037997	84.0790750033457	84.8170902910863	84.6804207933566	84.6530868938107	83.9970733047078	83.9970733047078	83.313725816059	41.1375188166564	9.29352584562338	7.24348337967705	6.72413928830398	1.83137126957873	1.83137126957873	1.64003397275707	1.66736787230302	1.64003397275707	0.902018685016387	0.929352584562338	0.847350885924485	0.73801528774068	0.765349187286632	0.656013589102827	0.519344091373071	0.464676292281169	0.410008493189267	0.382674593643316	0.300672895005462	0.300672895005462	0.273338995459511	0.24600509591356	0.24600509591356	0.24600509591356	0.24600509591356	0.24600509591356	0.24600509591356	0.218671196367609	0.273338995459511	0.24600509591356	0.273338995459511	0.273338995459511	0.273338995459511	0.273338995459511	0.24600509591356
AT4G24570	DIC2	AT4G24570.1	+	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273338995459511	0.0820016986378534	0.164003397275707	0.191337296821658	0.464676292281169	0.546677990919023	0.546677990919023	0.574011890464974	0.628679689556876	0.656013589102827	0.656013589102827	0.656013589102827	6.0407917996552	7.13414778149324	7.13414778149324	7.1614816810392	7.10681388194729	7.02481218330944	6.99747828376349	6.72413928830398	6.64213758966612	6.64213758966612	6.61480369012017	6.56013589102827	6.53280199148232	6.53280199148232	6.56013589102827	1.1753576804759	0.136669497729756	0.136669497729756	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0546677990919023	0.0546677990919023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G32920		AT1G32920.1	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0546677990919023	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0273338995459511	0	0	0	0	0	0.0820016986378534	0.0820016986378534	0.136669497729756	1.20269158002185	1.20269158002185	10.1408767315479	11.20689881384	11.2342327133859	11.3709022111157	11.4255700102076	11.4255700102076	11.4255700102076	11.4255700102076	11.4255700102076	11.4255700102076	11.3435683115697	11.3435683115697	11.2889005124778	10.2502123297317	10.2502123297317	1.31202717820565	0.24600509591356	0.218671196367609	0.0820016986378534	0.0273338995459511	0.0273338995459511	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0546677990919023	0.0820016986378534	0.109335598183805	0.109335598183805	0.109335598183805	0.109335598183805	0.109335598183805	0.109335598183805	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0273338995459511	0	0	0	0	0	0
AT5G06320	NHL3	AT5G06320.1	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0820016986378534	0.0820016986378534	0.136669497729756	0.164003397275707	0.164003397275707	0.164003397275707	0.164003397275707	0.191337296821658	0.24600509591356	0.49201019182712	0.546677990919023	2.4600509591356	10.5508852247371	10.8242242201966	11.3709022111157	12.300254795678	12.4095903938618	12.4915920924997	12.5462598915916	12.6555954897754	13.1202717820565	13.1476056816025	13.3116090788782	13.3116090788782	13.0656039829646	13.0109361838727	11.0975632156562	2.97939505050867	2.70605605504916	2.26871366231394	1.2846932786597	1.20269158002185	1.09335598183805	1.06602208229209	0.984020383654241	0.628679689556876	0.628679689556876	0.437342392735218	0.437342392735218	0.437342392735218	0.49201019182712	0.49201019182712	0.49201019182712	0.519344091373071	0.437342392735218	0.437342392735218	0.437342392735218	0.410008493189267	0.355340694097365	0.355340694097365	0.24600509591356	0.218671196367609	0.218671196367609	0.164003397275707	0.164003397275707	0.164003397275707	0.218671196367609	0.300672895005462	0.328006794551414	0.355340694097365	0.382674593643316	0.410008493189267	0.49201019182712	0.765349187286632	0.820016986378534
AT2G41100	TCH3	AT2G41100.4	+	0.300672895005462	0.300672895005462	0.328006794551414	0.355340694097365	0.355340694097365	0.355340694097365	0.355340694097365	0.355340694097365	0.355340694097365	0.382674593643316	0.355340694097365	0.355340694097365	0.24600509591356	0.24600509591356	0.136669497729756	0.109335598183805	0.109335598183805	0.0820016986378534	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0273338995459511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0	0	0	0	0	0	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0820016986378534	0.0820016986378534	0.109335598183805	27.3065656464052	82.4390410305886	85.3911021815513	86.3751225652056	86.703129359757	86.703129359757	86.703129359757	86.703129359757	86.703129359757	86.675795460211	86.675795460211	86.703129359757	86.6484615606651	86.6484615606651	86.6211276611191	59.4238976128977	4.29142222871433	1.33936107775161	0.355340694097365	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0546677990919023	0.0546677990919023	0.0546677990919023
AT3G15450	MJK13.11	AT3G15450.2	+	0.136669497729756	0.136669497729756	0.136669497729756	0.136669497729756	0.136669497729756	0.136669497729756	0.109335598183805	0.0820016986378534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273338995459511	0.0273338995459511	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0273338995459511	0.0273338995459511	0	0	0	0	0	0	0	0	0	0	0.0546677990919023	0.273338995459511	29.4112759114434	47.1509767167657	47.6976547076847	48.4630038949714	48.5176716940633	48.654341191793	48.681675091339	48.7090089908849	48.7363428904309	48.7636767899768	48.8730123881606	48.8730123881606	48.8730123881606	48.8456784886147	48.6270072922471	19.4890703762632	1.74936957094087	1.20269158002185	0.464676292281169	0.410008493189267	0.273338995459511	0.24600509591356	0.24600509591356	0.218671196367609	0.191337296821658	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0273338995459511	0.0273338995459511	0.0546677990919023	0.0546677990919023	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0546677990919023	0.0546677990919023	0.0820016986378534	0.109335598183805	0.109335598183805	0.109335598183805	0.109335598183805	0.109335598183805
AT1G07135	F10K1.16	AT1G07135.1	-	0	0	0	0	0	0	0	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273338995459511	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0820016986378534	0.628679689556876	8.74684785470436	8.91085125198007	8.96551905107197	9.02018685016387	9.02018685016387	9.15685634789363	9.32085974516933	9.29352584562338	9.26619194607743	9.26619194607743	9.26619194607743	9.26619194607743	9.26619194607743	9.23885804653148	8.69218005561246	0.574011890464974	0.410008493189267	0.355340694097365	0.328006794551414	0.328006794551414	0.191337296821658	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0820016986378534	0.136669497729756	0.136669497729756	0.164003397275707	0.164003397275707	0.164003397275707	0.136669497729756	0.136669497729756	0.136669497729756	0.136669497729756	0.136669497729756	0.136669497729756	0.136669497729756	0.136669497729756	0.136669497729756	0.0820016986378534	0.0273338995459511	0.0273338995459511	0	0	0	0	0
AT3G15210	ATERF-4	AT3G15210.1	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0	0	0	0	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	1.91337296821658	7.18881558058515	11.6169073070292	11.6442412065752	11.6442412065752	11.6442412065752	11.6715751061211	11.6442412065752	11.6442412065752	11.6442412065752	11.6442412065752	11.6442412065752	11.6442412065752	11.6442412065752	11.6442412065752	9.75820213790455	4.48275952553599	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.109335598183805	0.109335598183805	0.109335598183805	0.109335598183805	0.109335598183805	0.136669497729756	0.136669497729756	0.164003397275707	0.164003397275707	0.164003397275707	0.164003397275707	0.164003397275707	0.136669497729756	0.136669497729756	0.136669497729756	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0546677990919023	0.0546677990919023	0.0273338995459511
AT1G59870	PEN3	AT1G59870.1	+	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0273338995459511	0.0273338995459511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0546677990919023	0.0546677990919023	0.109335598183805	0.300672895005462	0.710681388194729	0.929352584562338	2.24137976276799	2.81539165323297	4.23675442962243	17.2750245130411	260.902071166104	261.886091549758	262.378101741585	263.170784828417	263.416789924331	263.389456024785	263.498791622969	263.471457723423	263.416789924331	263.198118727963	263.061449230234	261.886091549758	261.448749157023	260.109388079271	247.15311969449	3.5807408405196	2.67872215550321	2.18671196367609	1.39402887684351	1.1753576804759	1.64003397275707	2.05004246594633	2.10471026503824	1.96804076730848	1.80403737003277	1.72203567139492	1.61270007321112	1.47603057548136	1.42136277638946	1.33936107775161	1.2846932786597	1.2300254795678	1.25735937911375	1.25735937911375	1.2846932786597	0.820016986378534	0.300672895005462	0.218671196367609	0.24600509591356	0.24600509591356	0.273338995459511	0.24600509591356	0.273338995459511	0.273338995459511	0.273338995459511	0.273338995459511	0.328006794551414	0.300672895005462	0.300672895005462	0.24600509591356
AT2G41430	ERD15	AT2G41430.1	+	0	0	0	0	0	0	0	0	0	0.0273338995459511	0.0273338995459511	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0546677990919023	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0546677990919023	0.0546677990919023	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0273338995459511	0	0	0	0.0273338995459511	0.0273338995459511	0.0273338995459511	0.0546677990919023	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.0820016986378534	0.109335598183805	0.24600509591356	0.355340694097365	0.765349187286632	0.874684785470436	0.902018685016387	2.24137976276799	5.08410531554691	5.13877311463881	5.27544261236857	5.41211211009832	5.41211211009832	532.983707246501	584.699445187441	588.854197918425	589.42820980889	589.346208110252	589.756216603442	589.70154880435	591.314248877561	592.079598064847	593.555628640329	590.986242083009	591.177579379831	591.122911580739	591.45091837529	591.532920073928	66.558045394391	15.8536617366517	12.300254795678	11.753576804759	13.2569412797863	12.7922649875051	12.4915920924997	10.7968903206507	10.0042072338181	7.2161494801311	6.97014438421754	6.69680538875803	6.61480369012017	6.150127397839	6.06812569920115	3.47140524233579	2.48738485868155	1.88603906867063	1.83137126957873	0.273338995459511	0.24600509591356	0.191337296821658	0.136669497729756	0.164003397275707	0.136669497729756	0.0820016986378534	0.109335598183805	0.136669497729756	0.164003397275707	0.164003397275707
