ATAC_ATX4	unbound
0.76521960688569	0.619270570633857
0.768549931836586	0.620644253961504
0.771802807370018	0.62228341864148
0.78065140331513	0.623808109710818
0.786827994357779	0.626669949976749
0.79608319974457	0.624317151936843
0.802937473190018	0.627383583336679
0.813915928115353	0.630313620647245
0.823558380589457	0.633969469361426
0.833045934228636	0.637635060510554
0.84439227388692	0.641873019712869
0.859262562039755	0.644734859978799
0.873881139585837	0.648707337828785
0.881780980167031	0.654340900837379
0.895121642324978	0.660030482846923
0.912547761254082	0.666721100047359
0.934214235789268	0.675126385798617
0.958572077581282	0.684220948822434
0.977895707238222	0.694733036131164
1.00364763854456	0.708594085453217
1.03046449934102	0.718696990494138
1.05981782855938	0.730950538049796
1.08899689658844	0.744207556405082
1.12022837418027	0.758419333385258
1.14931063043751	0.772694436192595
1.18187811048057	0.787517550965748
1.21580095532922	0.802272468694266
1.24718733175598	0.817404905777014
1.28589267813295	0.832649380861662
1.3173371416228	0.849201777838059
1.35311877249056	0.866740596352925
1.38272381231568	0.882421045401489
1.40324790794329	0.896174927939116
1.43395660196724	0.914422508596439
1.4575012248759	0.921590505109319
1.48602197285653	0.937451189204419
1.50379661416422	0.949185952099104
1.52263618496201	0.959639584798146
1.52774784651455	0.965996523601618
1.53233672449922	0.968303045075522
1.53390507520284	0.968359064076472
1.52463050746168	0.967703885326229
1.51190944064343	0.963470797341388
1.49417352404448	0.955730432775322
1.46975759518937	0.945330383468492
1.43569921386015	0.931888258849196
1.39862030524989	0.914139977982951
1.36665305819217	0.901525960334223
1.32107407601538	0.876059235380543
1.28672525937068	0.859713865146788
1.23754487928187	0.836154221834151
1.19343743603687	0.813585871277457
1.14681288672434	0.789051984470034
1.10466104127027	0.766240073039644
1.06502630188374	0.746170657047074
1.01898262320218	0.725382736477099
0.978282954325536	0.704809149475978
0.93715731365285	0.683716777813883
0.894424597567814	0.664485211226828
0.860869637452106	0.643736260396645
0.831303322335726	0.623118832438258
0.802027442534831	0.60617430245521
0.769847209579086	0.584407267172977
0.744463163005691	0.569153049653381
0.708875155681587	0.551597181877356
0.682135744302595	0.536418468228606
0.658358773141551	0.52239910433865
0.63452371491741	0.509967757345194
0.615606694702149	0.499005082420126
0.596128166210284	0.488366343457074
0.582729416989239	0.479968364532028
0.570608583156329	0.472120833181535
0.560888681264762	0.466803899308746
0.553782697212561	0.461645280003859
0.545360073063494	0.457624089979134
0.536840637142599	0.453904915437793
0.532251759157935	0.450327006203195
0.530625321391218	0.448105731035085
0.527333721149054	0.446620009705538
0.524932789207711	0.445107496679885
0.521679913674278	0.443297839388321
0.515793757947114	0.440769677519354
0.512908767146629	0.43957866484698
0.510682096394577	0.438675054005567
0.509210557462786	0.437554673986564
0.506306204307935	0.436614529014097
0.506790263167077	0.435934994176484
0.505609159550771	0.434666042024527
0.504292519453906	0.434439530411989
0.505279999526555	0.433489643004574
0.507603482050435	0.43315596460761
0.506209392536107	0.433263131392036
0.505357448944017	0.432931888603809
0.502859705230846	0.432279145462303
0.501891587512562	0.431738440322698
0.5018141380951	0.431192863965618
0.505783420740062	0.430732533914332
0.506364291371032	0.429595104634171
0.50601576899245	0.429256555019733
0.503169502900697	0.429144517017833
0.502782255813383	0.428350508569583
