ATAC_ATX4	unbound
0.011313222172833	0.00657773081862672
0.0113804974692394	0.00655090794055191
0.0114897750689778	0.00648536003100892
0.011662116694099	0.00642818069573448
0.0117938116522455	0.00644104445859765
0.0118896693346565	0.00450757617283286
0.011907701996709	0.00444921570290199
0.0121249420389933	0.00440890169471635
0.0121839160701	0.00451627248836115
0.0122613471872235	0.00458833253661128
0.0124314092497745	0.00455310622594869
0.0125890778056726	0.00453970924008087
0.0128400881757965	0.00451516925026785
0.0129210573945437	0.00455886088086415
0.013051201171396	0.00464131687944133
0.0132317152801651	0.00472988360688256
0.0133432550869238	0.00502150134566839
0.0135859945611354	0.00515959569011243
0.013615147684331	0.00529773773776989
0.0137396783840329	0.00716949747763258
0.0139571623818682	0.00724744857890943
0.0141799215884563	0.00730598982967398
0.0143283369684208	0.00728192652975477
0.01448638540561	0.007223600967804
0.0147204731131759	0.00724924058946908
0.0149214534059196	0.00727964249240594
0.0150747783288984	0.00731716048693723
0.0151147909683608	0.00738609405171286
0.0153627095702836	0.00748084947208866
0.0155793895737294	0.00745295983733068
0.0157587815582568	0.00749145339769635
0.0159046769371025	0.00737018382845093
0.0158803406419297	0.00737473710830709
0.0159729726948755	0.00738573334590218
0.0160162159036739	0.00568126414250418
0.0160633420485296	0.00572048472769981
0.0161010506270592	0.0057470675874213
0.0160333154589322	0.00580419626646921
0.0158495196286377	0.00578054277400573
0.0155931328342756	0.00573924126858152
0.015411592545338	0.00570992382778911
0.015118682235697	0.0056642430332225
0.0149056326725851	0.00557779109185292
0.014715038984484	0.00551134320957674
0.0142883704625221	0.00542121136587644
0.0139373561018452	0.00519075155364008
0.0135465291687816	0.00506208060586382
0.0133149692636932	0.00502789438417676
0.0128841992771365	0.00489751206059477
0.0125277953385503	0.00474229777451003
0.0119949285371991	0.00452690256765625
0.0114775077364488	0.00432069234814101
0.0111349743382763	0.00411023951249622
0.010776325604961	0.00398781445161814
0.0103673581814903	0.0039607708569323
0.00995994539157528	0.0039880181819195
0.00966029942787697	0.00409647917249698
0.00933574272638495	0.00415619560429213
0.00900088618021977	0.00422019059846742
0.0087280819391315	0.00399727264058327
0.00853248289832076	0.00382736389541475
0.0083393677845327	0.00366560166924127
0.00805834001151815	0.00350530534732917
0.00774109018235413	0.00342236168163948
0.00755396614515775	0.00340741014500954
0.00733670305728507	0.00339449394712966
0.00707550033570765	0.00338619142355316
0.00689156106610121	0.00333597936340949
0.00664116672133241	0.00325814598545512
0.00649887704093314	0.00308059798395955
0.0064573888144061	0.00289894274012242
0.00625988156134532	0.00270945633539506
0.00609221551403254	0.00259071993320231
0.00605603857077717	0.0024990294190886
0.00601589823237033	0.00250836392378803
0.0059853672665867	0.00255052635978788
0.00591760571022946	0.00265404174875046
0.00585838068081388	0.00281063809072331
0.0058181354066394	0.00299582524415813
0.00578347809300257	0.00303328275122913
0.00581649652821321	0.00295062517381273
0.00583440683044119	0.00287803676587981
0.00588979835249412	0.00287351783721188
0.00587767905285262	0.00280582824928979
0.00591077932197382	0.00274792713110478
0.00591592363989903	0.00280409498954454
0.0059824398991892	0.00288989698113594
0.00603817890511944	0.00296156807133685
0.00605521578311511	0.00299633571568647
0.00608799113240817	0.00294020098156053
0.0061271325554543	0.00283390325793502
0.00614486397347672	0.00277964863253187
0.00621570524199899	0.00268455758910659
0.00621146730520949	0.0025693413500355
0.0063333811642392	0.00237518759243332
0.00637585920602987	0.0023306381729646
0.00654494549248812	0.00230219318900598
0.00662003932548168	0.00223343014309737
0.00682636217551345	0.00225423568528796
0.00676506031105202	0.00231351383600376
0.00686855587762772	0.00228412224069662
