H2Bub_ATX5	unbound
0.0303199158226772	0.00805285612713537
0.0296574604705526	0.00786437420741002
0.0288499194232572	0.00767020590045945
0.0280728723485523	0.00747396913695306
0.0272608819698428	0.00728853593151178
0.0265548762558649	0.00710309910886739
0.0257692817695854	0.00690519600361502
0.0248919378675474	0.00670731369838341
0.0239754611695181	0.00655329348876681
0.0232030554110625	0.00638192782665534
0.0223195609332244	0.00620441601085415
0.0216250939233292	0.00602153990639027
0.020837216712711	0.00585187703866385
0.0201942952895615	0.00572442277652918
0.0196046934146018	0.00559734342688358
0.0188270053119387	0.00548152874014177
0.0182403133180703	0.00537132673040861
0.0175860448331515	0.0052703379498025
0.0169128614209874	0.00518076988552929
0.0164122352990158	0.00505029908818388
0.0158780810893888	0.0049465193039487
0.0154213860957495	0.00481864848884439
0.0149138697130322	0.00470257446710167
0.0144111189157669	0.00458025689257874
0.0139773251904899	0.00447814306878269
0.0135581807451353	0.00437249326150561
0.0131328427520495	0.00429858127264398
0.0126438340483237	0.00423465624894873
0.0122153645512153	0.0041221954929174
0.0118313071278114	0.00399283577630704
0.0115515093580812	0.00386293157506317
0.0112615860193138	0.00374669491298053
0.0110317874398583	0.00362804410784297
0.0108715944018616	0.00351798742732665
0.0107095996855979	0.00343941998982942
0.0104596782209788	0.00338225202933802
0.0102189414474509	0.00334234772812915
0.0101134374335913	0.00332635558826183
0.0101303602906248	0.00332082999462648
0.0102423769659989	0.00332870844416198
0.010235074328849	0.0033566708138093
0.010448923620337	0.00338878743306461
0.01057868920252	0.0034250903936106
0.010911573750272	0.00347999756692124
0.0112873314039057	0.003569408696968
0.0116670760356138	0.00367684946103309
0.0121074514469415	0.00378926862054593
0.0127298579811491	0.00392996323077716
0.0133260911611369	0.00410015076298467
0.0138887088294763	0.00428826380501031
0.0145731446996033	0.00450599242600189
0.0152382246310513	0.00474555670803632
0.0160604633269317	0.00501822914394432
0.016813784907924	0.00531829364628799
0.017653575950009	0.00562486755999921
0.018779599305217	0.00596599951118848
0.0199087799460607	0.00632881650704502
0.0211755297517705	0.00670046788609512
0.0223742995510326	0.00709509730330083
0.0233536003695006	0.00750251436951521
0.0242580192474463	0.00791566099694856
0.0253217509806547	0.00832818513976277
0.0263916871987615	0.00873096969658865
0.0275792203196747	0.00913230835008037
0.0287912006893109	0.00953245834727947
0.0298730393818674	0.00993973060181862
0.0311150067968434	0.0103472923858594
0.0322803190148441	0.010759980678303
0.0335440782897614	0.0111778384730422
0.034726763671572	0.0116047375533465
0.0360154384188204	0.0120183348290947
0.0372301490872582	0.0124216188627689
0.038530452673168	0.0128405533649656
0.0399263832691442	0.0132512825929553
0.0411392274274212	0.0136805041491035
0.0423638608689914	0.0140953284974193
0.0434586303180903	0.01448783474153
0.0446014088410827	0.0149136737457955
0.0458076585943829	0.0153283004046583
0.0470027082966828	0.0157146623040594
0.0481575256281175	0.0160961077738866
0.0493142141823283	0.0164774064205841
0.05052366463865	0.0168156704375235
0.0516868495598514	0.0171647468525107
0.0528944662165106	0.017514740516579
0.0539812565595735	0.0178689052061704
0.0550007111547827	0.0182203969740038
0.0559103802430561	0.0185533381473257
0.0568665045207045	0.0188500246087195
0.0578043509565796	0.0191346253001385
0.0586710382039202	0.019422952584976
0.0595698730144192	0.0197347728529001
0.060467410097396	0.0200181833973016
0.0613207359387714	0.0203074517516528
0.0622233502570193	0.0206193481731368
0.0632612504377357	0.0209030962806552
0.064007595235868	0.0211985577533283
0.0647251920085852	0.0214988491994493
0.0654667876639276	0.0217938765037867
0.0661764549619019	0.0220682574868164
0.0668971004553927	0.0223161470336674
