H2Bub_ATX5	unbound
0.72298833230341	0.435746908607937
0.704614752445738	0.423679736636453
0.683160188018046	0.411477679692981
0.664112642785682	0.398834730079881
0.641438521965691	0.387162146981672
0.622214461992336	0.375616396021301
0.602204109081842	0.363647871268135
0.582787487572861	0.352033671217503
0.561300829555898	0.341619343454992
0.542911202903591	0.330778215482612
0.52256386730575	0.319641145855276
0.503339807332395	0.308852361304862
0.484452730046387	0.298053510711761
0.466063103394079	0.287637169740714
0.448331395321828	0.27838446330412
0.429685019955353	0.268956607724797
0.414280097105252	0.259567003107679
0.39698165248816	0.250420996723553
0.380726249522377	0.24212456434209
0.366059479225511	0.23316981276899
0.351152007009112	0.225316286265693
0.337945495024078	0.217752661791742
0.325059918931754	0.209830686198183
0.312062015276982	0.202238876804711
0.299577609050546	0.195742252855432
0.287751121404167	0.189312064787878
0.277144190150088	0.183542209120498
0.26567073198569	0.178619914247245
0.255272409061872	0.174140525252157
0.246222016887438	0.169602753209494
0.237444420221808	0.165743432443839
0.229388929314776	0.162216291086808
0.223002305049839	0.159794401216656
0.217450114105948	0.158012711661306
0.212812590456283	0.156907460174429
0.208977406538393	0.156490726007245
0.206586434137701	0.15715105840742
0.204981754674148	0.159311231167747
0.206971557208953	0.162415598731983
0.211432566117628	0.166659442328227
0.215925668615574	0.172477615000498
0.224943967200737	0.17989427525124
0.236802548436387	0.188953713668271
0.250185575162412	0.199734445384537
0.266585399279915	0.213200797289318
0.287943682939793	0.228688410565366
0.311275722339841	0.246312038099295
0.341652304584883	0.268072809177002
0.375222198962393	0.293189598886085
0.412611230463158	0.32165032797532
0.456354792639589	0.353205358586105
0.499905793280394	0.386501814581497
0.551496238033594	0.423484455408352
0.605044391732329	0.462158191406386
0.658977668502316	0.50243846781704
0.717355907386342	0.544548750787935
0.779184207117005	0.587522700221252
0.840643430571052	0.631430778415793
0.904156643738445	0.676413909969154
0.968424056253707	0.72059779773328
1.03540337706237	0.766209050350222
1.10366644144188	0.811212313988955
1.16706732704683	0.855210986567665
1.23305174658809	0.898684211718188
1.2996459443255	0.94175278195275
1.36108912098491	0.98390131588585
1.42940032574833	1.02760807322668
1.49270493058546	1.0706746302527
1.55700443668999	1.11419818561665
1.6238232895523	1.1578083089477
1.69296892763676	1.20103390944816
1.75969149973126	1.24342201519718
1.83198230956428	1.28668787986838
1.90074282457749	1.32943634994554
1.9687330934482	1.37249888055449
2.02932578999192	1.41362269134219
2.09128246407967	1.45389088850162
2.15548568941639	1.49490195961125
2.21718561478997	1.53540771537806
2.2814369805106	1.57390831544191
2.34259131486657	1.61248139101308
2.39843416019818	1.64952845451313
2.45963663493806	1.68461062648094
2.51825557574162	1.71872243193387
2.57804593255357	1.75337981690035
2.63106454202934	1.78812779625101
2.68352151369285	1.82197385817703
2.72943139314508	1.85432410615998
2.78222534749595	1.88350355069696
2.8312643519021	1.91235886865947
2.87929240824621	1.9413450451769
2.92560345756433	1.9715612921105
2.97656807732674	1.99929525291783
3.02254214395751	2.0270251873081
3.06598081703587	2.05623482997314
3.10876157153417	2.08551292172844
3.15321119267456	2.11364348461759
3.19395400425415	2.14207602878731
3.23647801003828	2.1720587435306
3.27649871585927	2.19894313033528
3.31862155177751	2.22442833720665
