CMA602_ATXR7	unbound
6.520735638014	1.5592423660833
6.57001631311448	1.57058731592326
6.61178342049718	1.5821207637706
6.65644837039459	1.59566851009223
6.70826248865164	1.60838774191628
6.76790251693346	1.62164616571495
6.8333382302447	1.63660545525469
6.89539023523038	1.65068800987635
6.95976745516798	1.66373163362009
7.02277383942497	1.67833146184342
7.09532401639508	1.69305841662987
7.17316666023338	1.70790811430485
7.251113418174	1.72420223275737
7.33154156222003	1.74107718809311
7.42836767738225	1.75893189469981
7.52691167523283	1.77855979767833
7.62538626368186	1.7981635904466
7.72320146281616	1.81890275493379
7.82599678651167	1.83870381305862
7.93401516767382	1.85905502234456
8.04153033067473	1.88156299952897
8.15220362144617	1.90245120895223
8.27809492350744	1.92463041054236
8.41490085396244	1.94770607358623
8.55415346582208	1.97167819808383
8.68702041273912	1.9981314823996
8.81416108402829	2.02479079942112
8.94853768542904	2.05135805927624
9.09606736842351	2.07872753158141
9.24167094052497	2.10714470211368
9.39357341581709	2.13393333753562
9.55432558980684	2.16183323446622
9.73543207080111	2.1925759443687
9.92722759963408	2.22596639372378
10.1159864671492	2.2618051253376
10.3045891635109	2.29569969727057
10.4991610684059	2.33371053964394
10.6878505265195	2.36949666716267
10.8813986427416	2.4098966121878
11.0926461563589	2.45166426368514
11.3038069082244	2.4948785277973
11.5296477485176	2.53915364116035
11.7523131086899	2.58518222435955
11.9825093889304	2.63430129814499
12.2076734875585	2.68234856349307
12.4320740827696	2.73286822131014
12.6494296237233	2.78518080203469
12.8584733888415	2.8362286926399
13.0721675838635	2.88897525714889
13.2611520319337	2.93901490259831
13.4490779866302	2.98984360947401
13.6058391200308	3.03635658871545
13.7476425273974	3.08331451092782
13.8693172083146	3.12426899078864
13.9676356256101	3.16160036360049
14.0578851999754	3.19396284126412
14.0985417569333	3.22145067278322
14.1327779442479	3.24297670685939
14.1241711784557	3.25779352697494
14.0806341313335	3.27015548931987
14.0077889644068	3.2742958699705
13.9065206475453	3.27012699543503
13.7779744358748	3.2605508582923
13.6022992405518	3.24188078821179
13.4224941858366	3.21831853728838
13.2062839000084	3.18763719883017
12.9838614727415	3.15157270797495
12.7411367955212	3.11162428143263
12.4747955694236	3.06794973148847
12.1919696104578	3.01977972325185
11.8938735831511	2.96734878331337
11.5988662742133	2.91159720987266
11.2714447747517	2.85439902381711
10.9512939101024	2.79469118405856
10.6366784452268	2.72971416744235
10.3224447320596	2.66642267370615
10.0066840120584	2.60388736383679
9.69250235594245	2.5393136452829
9.38599043869776	2.47478376347491
9.07489750095077	2.41142651461985
8.7829268533308	2.34857558017998
8.49024475934494	2.28852362196609
8.21019517644118	2.22982183552604
7.94010584265983	2.17308831897707
7.67841504646604	2.11706276587446
7.42309256286445	2.06405537272734
7.18338719461161	2.01161785727697
6.95372883723313	1.96044284010864
6.73717150439721	1.91225968084825
6.52448374569769	1.86822128591309
6.31953513527101	1.82471769927795
6.12912779446903	1.78281634570561
5.94789984702205	1.74275175178664
5.77408135319052	1.70561326065677
5.6191248642302	1.67008576993887
5.45986499237378	1.63708985129693
5.31493816193743	1.60551424322227
5.18323382249636	1.5747255047366
5.06062211465832	1.54525406046533
4.9418799809567	1.51766321259335
4.82544570985662	1.48991893611071
