CMA601_ATXR7	unbound
5.34897016001083	1.58796172152471
5.34536117280664	1.5926709599861
5.33846542939864	1.59679205241666
5.33703150144697	1.60088058312925
5.34296055185386	1.60501388620405
5.33627425859609	1.6100975844221
5.33226248264143	1.61498998254707
5.33823986769838	1.61822580327032
5.34326667130421	1.62137614948391
5.3442011412053	1.62352725797729
5.33862654489882	1.62632349550795
5.3386909910989	1.62739803220096
5.3409304965515	1.63050971137446
5.34326667130421	1.63279920716921
5.36135994197522	1.63679412294264
5.3795982165964	1.63951709660787
5.39735314471701	1.64253719594957
5.41178909353378	1.64369110183013
5.42253549739625	1.64579133263919
5.43362024380912	1.64862420210256
5.45356634273228	1.64979031862736
5.47824923736094	1.65251532739996
5.49247573602746	1.65494728071084
5.51495134830356	1.65742400638392
5.5408264976336	1.6604685270141
5.57023007641775	1.66411950964147
5.59041784859119	1.66708059086936
5.61461739671928	1.67120168329992
5.6378019171962	1.67346675780619
5.65755467751914	1.67474073502177
5.67777467279262	1.67685317647506
5.69552960091323	1.67921593613525
5.72781714715072	1.68318846572757
5.76804768754744	1.6886140619843
5.80402477873921	1.69335179194891
5.8336378076736	1.69814854002735
5.86231636670689	1.70336655533202
5.89434612814409	1.70829965560445
5.93209548983792	1.7132775282391
5.96613919502745	1.71860950955666
6.00508081142266	1.72517476594233
6.04666472202095	1.73436124062458
6.08430130286465	1.74044214145545
6.13321596872144	1.75012518233674
6.17663659602186	1.76106998978936
6.21668990936837	1.77101555952178
6.25445538261222	1.782127245779
6.29101248960467	1.79345872363251
6.3244600674435	1.80476781530491
6.3521880450257	1.81589985263586
6.37948101075739	1.82741652526033
6.3990404324801	1.8366009648352
6.42309497665803	1.84705938162565
6.43411527687083	1.85599960831575
6.44685951293562	1.86567450876754
6.44159103607951	1.87258573340664
6.43210133311849	1.87889863647805
6.42356221160857	1.88472921910203
6.39718760422795	1.88834764001143
6.3586487765832	1.88769030032991
6.32349337444238	1.88683962544795
6.27712433348854	1.88402507195093
6.21425706531554	1.87899225141721
6.14587964703615	1.87041020362478
6.07241097895084	1.85975234631177
6.00010234246688	1.84948115939965
5.92163909387578	1.83859129984611
5.82869156181785	1.82510464328447
5.7286549477517	1.81305884274299
5.63097061998827	1.79853835163581
5.53307684207461	1.78399140413277
5.43374913620927	1.76641214664379
5.32928184588797	1.74845842939816
5.22299395041456	1.72865886976511
5.1252773995511	1.71126684215446
5.02646526328637	1.69475601603636
4.92950595527378	1.67593737815716
4.83928127516902	1.65868984317
4.74206418235614	1.64094777709117
4.65245174115209	1.62420291362517
4.55699080729125	1.60617186229936
4.46563831868517	1.58837688342883
4.37745980543279	1.57142036879602
4.30315333674651	1.55328349188681
4.2267523665578	1.53680319237931
4.15423427992359	1.51977951920319
4.08566352304397	1.50438393192557
4.01464381056151	1.49107636481276
3.95419327489132	1.47764262104282
3.88810369671458	1.46291454898358
3.82497864374129	1.44706920297649
3.76451199652108	1.43325285902041
3.71074775410865	1.41917602132056
3.66735934990827	1.40648102152706
3.62534042745948	1.39472624133994
3.58675326516468	1.38214927777408
3.550856731723	1.37098874893991
3.52375710459153	1.35882898238554
3.4902289690026	1.34770712059146
3.45520245926193	1.3366971897029
3.4201276148712	1.32701618392899
