CMA601_ATX3	unbound
0.0707956547524948	0.0249596186651155
0.0703216674642971	0.0248203823160145
0.0697776160404787	0.0246328921833895
0.069645614576268	0.0244581182572
0.0693174189089802	0.0242370629879903
0.0686029336922494	0.0238543163795762
0.0670168633009547	0.0236020261929426
0.0654545295220104	0.0233968020997728
0.063883374094069	0.0231585186843776
0.0626336937352384	0.0228654978507297
0.0612013042652337	0.0227652502857374
0.0605235192985687	0.0226307498684085
0.0594415211337723	0.0224857730425826
0.0584898790534261	0.0224098011479589
0.0573832929055584	0.0222395984905516
0.0563546169516163	0.0221161071161004
0.0552329707371875	0.021949133952115
0.0543683805471831	0.0218579868410433
0.0533418284347999	0.0217929239016746
0.0531809407608319	0.0218581107972423
0.0528041424598135	0.0217597602485743
0.052695132515949	0.0216093812791035
0.0524886461407092	0.0214848839023158
0.0517401466017728	0.0212881501546316
0.0508816410471228	0.0212292208529227
0.0502543291658293	0.0210063867625014
0.0494930171422259	0.0208108317490646
0.048479618818099	0.0206743929242865
0.0479540497694006	0.0206424170428721
0.047640943730579	0.020734591845536
0.0468964141325396	0.0208709375902232
0.0463985731205526	0.0210205801735872
0.0460640103478727	0.0212891406899591
0.0460957703287391	0.0216245799397698
0.0456146655845691	0.0217501824101624
0.0457590618816468	0.022139006389952
0.0454639715173436	0.0227802756993829
0.0450488655293018	0.0234893377370232
0.0448697316028376	0.024348002966896
0.0449935997074807	0.0253187096009692
0.0444516520389691	0.0264388928809802
0.0439679479967469	0.0278252721038114
0.0430735766730877	0.0293955852803105
0.0420197195508481	0.0311884729525709
0.0414861765390067	0.0332594255288141
0.0414254689933863	0.0355118958136782
0.0414823049319793	0.0379799925586939
0.0412639983845497	0.0412183429291249
0.0408295256126294	0.0445365110418904
0.0409226388334607	0.0480767374433907
0.0408726051932302	0.051885674987224
0.0413096719350264	0.0562111108767793
0.0421298294168471	0.0604048184962448
0.0430143030381548	0.064553562547926
0.043758878023621	0.0686421678841767
0.0451682212267383	0.0725033874039208
0.0466760717566112	0.0761965430546121
0.048507997098574	0.0796400901250465
0.0510457950409433	0.0829688855702189
0.0523743572330582	0.0860191351647486
0.0541399150077003	0.0886734514018312
0.0553689940107689	0.0911256278653284
0.0569837583555698	0.0926911537510509
0.0584021816691126	0.0941901463602711
0.0598336658339678	0.0955271874149297
0.0613968850627235	0.0964369967772045
0.0628406162181124	0.0966302242392579
0.0642472128935807	0.0966194701196345
0.0650685442536443	0.0965561047060893
0.0661254753282851	0.0963673980902576
0.0663686536494488	0.0961527159770805
0.0662891150139074	0.0958554771337447
0.0664827669690026	0.0956027353259116
0.0656884977528854	0.0953266538127556
0.065661042403094	0.0948570070108511
0.0648308736306569	0.0944419384862235
0.064225161603827	0.0939104487985098
0.063388350941981	0.0934450402751774
0.0623897558121373	0.0929498538185937
0.0612171181216581	0.0923906677115419
0.0606281260076484	0.0916537683472908
0.0596276369675268	0.0909234525426703
0.058670694544843	0.0903541826843902
0.05790394416367	0.0897484625718704
0.0571919577001736	0.0891289075927016
0.0562657286670339	0.0885430687870673
0.0557655855698122	0.0878587653463991
0.0549333826115936	0.0870903401217842
0.0544494520390136	0.0862918060247552
0.0538334847029158	0.0855815484120857
0.0533081943500847	0.0850704707535345
0.0530643321209523	0.0845683215325264
0.0523470548697941	0.0839560371442889
0.0520462424358412	0.0833910758494998
0.0518201320928935	0.0828186678584852
0.0506264696194963	0.0823282232283717
0.0493035253017977	0.0818022659762174
0.0481063663396596	0.0813858470092595
0.0477552102447029	0.0809038156611543
0.0469644018216505	0.0804532795292687
0.0468496912587678	0.0799845229728244
