CMA602_ATX4	unbound
1.18257082555108	0.917140888022693
1.18082918957825	0.917029156190237
1.17799032294254	0.917767462612543
1.17799032294254	0.918411563764347
1.18110785133391	0.919923229732867
1.18192642024113	0.917914247568906
1.18276240550809	0.919596797516477
1.18699458092207	0.920729451582745
1.18807439522522	0.921645214444834
1.19239365243784	0.921629878703124
1.1977230585147	0.924447273537207
1.20502051324085	0.926252509418454
1.21118590458467	0.929299940378181
1.2146517601706	0.932323272315222
1.21886651922484	0.935085896643199
1.22750503365008	0.937877001634351
1.2331827669215	0.940457787882056
1.24002739629472	0.943159069243194
1.2438938281544	0.946390529103437
1.24824791808647	0.951733939679119
1.25629427628095	0.956652331127421
1.26209392407047	0.960293474373335
1.26987903686901	0.963520552593089
1.27686299712006	0.966633708160143
1.28247106495257	0.971254148055229
1.28795721826698	0.973957620236611
1.29302537894791	0.97761190840399
1.29807612326912	0.981012061423039
1.30601798330522	0.985461617339075
1.31361151614676	0.989223255698421
1.31375084702458	0.992636553638935
1.31787852428019	0.996928370497386
1.32190170337742	1.00150718480783
1.32756202028912	1.00584281807117
1.33163744846554	1.00594797744289
1.33400607338859	1.00752536801874
1.33640953103109	1.00955625838514
1.33896973591115	1.01244595028728
1.34255750601518	1.0159337361161
1.34471713462149	1.01800625206714
1.34403789659208	1.0207579222939
1.34356765487942	1.02321821342817
1.34288841685002	1.02523376805287
1.34266200417355	1.02785398906497
1.34778241393367	1.03222686627246
1.35467929238607	1.03649677492846
1.3623947397457	1.0422936852947
1.37209565211436	1.05136368110582
1.38259771703052	1.06134724895879
1.39607797946022	1.0736508954504
1.41487023160705	1.08860105279704
1.43768566285111	1.10718797174911
1.45886395628072	1.12573983757726
1.48300303086413	1.14653729415576
1.51046863015565	1.1676984268948
1.54234056845843	1.18906111509631
1.57564064825892	1.21137461928381
1.60944580249154	1.23495879921297
1.64440043646622	1.25854297914213
1.67736960543188	1.2816320336961
1.71119217602422	1.30509352769158
1.74315119612564	1.32836222950557
1.772550011347	1.34695353009812
1.80104317586249	1.36508475843939
1.82930992770151	1.38355775473876
1.84909491235285	1.40042049815861
1.86515279602233	1.41360047274791
1.8860001786171	1.42626560457982
1.90721330476616	1.43604761697032
1.92231328865059	1.44707620607978
1.93520139484953	1.4590337029728
1.94676585770911	1.46949048799852
1.96162201255735	1.47929440859146
1.97215891019296	1.48846080049333
1.97933445040102	1.49703567092925
1.98891344825158	1.50679577511731
1.99493950871757	1.51361360771736
2.00101781826275	1.52208770042205
2.00669555153417	1.5301192474374
2.01404525533951	1.53825376300424
2.02463440205431	1.54589972565661
2.04222492537989	1.55366618342241
2.0501145363368	1.561323100176
2.05608834772361	1.57107663190333
2.06970794103113	1.57979390565513
2.07852061905365	1.58750121127433
2.08470342675719	1.59563353602092
2.09234920867791	1.60459179999959
2.10272935907598	1.61230348725929
2.11640120146269	1.62017510439681
2.12510938132683	1.62701484519931
2.13996553617507	1.63550208282546
2.15006702481748	1.64282818572218
2.15945444271102	1.65093422062583
2.16659515019963	1.65843997078257
2.18091139789628	1.66658982209112
2.18214795943699	1.67408899978712
2.18939316508396	1.68310422509214
2.20094021158382	1.69080933989111
2.21072820575112	1.69832823496931
2.22100385799081	1.70507815214179
