K36me3_ATX2	unbound
1.76837208157812	0.693747955444287
1.75283862584634	0.686395833625413
1.73929017561376	0.678822178945707
1.72542664514321	0.672304761298898
1.71167339275595	0.665225599612121
1.6959036268457	0.657657878848329
1.68074826739949	0.650487730450853
1.66549838388188	0.643705264559834
1.64856282109115	0.636115786104354
1.62644418838587	0.6290979415487
1.60563313866814	0.621615273579693
1.58275831339174	0.614664680071077
1.55961566991306	0.608076055433286
1.53538599961339	0.60193049651716
1.51347216906278	0.594615956165749
1.48646979266901	0.587780085031493
1.4588215017874	0.581130143262579
1.43122047294149	0.574620637503656
1.4052893693568	0.569100117730593
1.37356078939352	0.562867528047711
1.34340761062007	0.556235388026542
1.31363252813219	0.550459709869127
1.2838889536681	0.545229951975906
1.25383029896604	0.540771603151654
1.22262160139541	0.536396329150215
1.18756892492157	0.532262367729326
1.15976309392098	0.528745533563612
1.13077571202802	0.525865606372791
1.10296988102742	0.52321512393069
1.07462841362229	0.522493164161013
1.05134398403652	0.522129217318217
1.03161996113979	0.523039084425207
1.01279391692126	0.526188015804181
0.997449509332262	0.528992780060077
0.988217658359828	0.533300803014477
0.983743518980696	0.540405678336887
0.982546214076421	0.548208777765312
0.986610749146196	0.558233139717977
0.992865091869842	0.570427336923615
1.01095069752915	0.583677771162151
1.03787430386343	0.600492510893721
1.06298619882941	0.619087425399838
1.10059102523077	0.641398949240811
1.14575777734335	0.667025554106384
1.20108586713036	0.696018667267819
1.26041547593955	0.728906407241566
1.3297331282923	0.76583316598156
1.4148047925434	0.807859136464642
1.50587873532778	0.854462134090279
1.6060269889656	0.903867917999839
1.71567491177813	0.958493569942762
1.83313682449225	1.01625035151691
1.96012991440486	1.07741517879833
2.09583497289727	1.14236782240559
2.23384011712683	1.21212495993216
2.37509058780745	1.28218077122645
2.51667189273794	1.35274689928944
2.65640997827633	1.42351675846552
2.78984645905537	1.49241545615636
2.92112464020434	1.56011154688839
3.05142607261561	1.62467848596117
3.17394502314909	1.68772634255966
3.28343540584264	1.74646815417573
3.3879790288001	1.80170697742988
3.48707176364074	1.85655614020561
3.57627097900921	1.90539424615929
3.66093303895095	1.95295853816318
3.73849003952654	1.99811366030552
3.80761864373651	2.03981326541327
3.86370292609464	2.07583411299021
3.91983447048847	2.10920447812506
3.9740440254307	2.1398828234064
4.02704052145675	2.1669553257833
4.06968663166559	2.19201425269299
4.11132448511294	2.21345942481035
4.1384056315662	2.23276443125431
4.16118593277122	2.2498719108377
4.18020102513253	2.26397287302407
4.19532487655495	2.27711649677613
4.21038571192977	2.28681449335346
4.22090939187787	2.29592898819914
4.2254623013165	2.30214575410625
4.22722675064911	2.30678212040795
4.2264232960423	2.30915173083007
4.2340797458249	2.31186550837527
4.23267763876594	2.31517663345592
4.23179541409963	2.31667000229457
4.22297316743656	2.31817721693702
4.21994839715207	2.31818117288096
4.20767602188326	2.31834534455461
4.2034854547183	2.31876467461262
4.20211485568314	2.31635154880712
4.19784551845869	2.31529135583028
4.19532487655495	2.31272197023902
4.18472242654736	2.3111079451101
4.17708173077666	2.30820428225562
4.17912975232344	2.30655267565923
4.17648307832452	2.30311496037239
4.17248155930234	2.29972273844089
4.16301339815143	2.29557690918817
4.15590833878527	2.29226578410752
