K36me3_ATX4	unbound
0.0307282009175632	0.00741033505457974
0.0305255753999061	0.00734943033039407
0.0304751034339837	0.00727664345706046
0.0302827625582403	0.00720738744451583
0.0300888729852883	0.0071412856998244
0.0298400123066737	0.00708026815665952
0.0295040302855989	0.00700405151806817
0.0292898634139809	0.00692831375000481
0.0289776427130335	0.00685980331366215
0.0286514113647751	0.00676449033724717
0.0282244499942986	0.00667217246497866
0.0278561672970192	0.0065820662112699
0.0274371930049903	0.00648326867162701
0.0270166183922197	0.00641284412668881
0.0266104125905001	0.00634221854659254
0.0259862294583202	0.00627921646659906
0.0253745399910905	0.00621864342067009
0.0246212307451909	0.00617288844085003
0.0239464861645764	0.00608041665456846
0.0231923493377546	0.00597243406248685
0.0224399249728973	0.0058608816593789
0.0217574315878275	0.0057405211088354
0.0210300882254338	0.00562744043865369
0.0202494598167278	0.00551266032296972
0.0194858492720219	0.00540195485199428
0.0186705746467796	0.00525294010715663
0.017835173999519	0.00514496500185983
0.0171322881050338	0.00503209412556716
0.0163618060365527	0.00487959870579772
0.0156937820741103	0.00473059417720926
0.0151139976714282	0.00455665467457593
0.0145872218232294	0.0043709220787163
0.0140798634875721	0.00418901472819127
0.0136084593864538	0.00406828971893609
0.0132195964134658	0.00393438873862752
0.0128495844696801	0.00385053492236768
0.0125495580497361	0.00380336223028238
0.0123599363680927	0.00378332629577704
0.0123138532534132	0.00376723091452599
0.0122484687111303	0.00378432966266541
0.0123996027128315	0.00382766609916913
0.0125951744186897	0.00387192621284753
0.0128637060436342	0.0039493025138621
0.0131570243878073	0.00405320069025391
0.0136103825114569	0.00419465841658388
0.0139254349780697	0.00436337971814463
0.0143872248744257	0.00455941804201763
0.0149024661579372	0.00480015747095897
0.0154654493665424	0.00506811848121822
0.0161126920251453	0.00533376512267881
0.0169141145828783	0.0056443412691142
0.0176354230191241	0.00597072633359015
0.0185260659386389	0.00632203143720174
0.0194428121631975	0.00672075042493345
0.020429524496844	0.00715880635280633
0.0213899139828505	0.00760465077962309
0.022364725536501	0.00806288228782599
0.0234163704838514	0.00851960938737547
0.0244205840945699	0.008961926393553
0.0253536464832234	0.00934096371926117
0.0263320123451088	0.00972050873822396
0.0271466161373836	0.0100926303438161
0.0279770075064174	0.0104416547963287
0.0286598132053841	0.0107666929535688
0.0294950525270843	0.0111024780084495
0.0300706653887831	0.0114180297471463
0.0307728627082765	0.0117272743094686
0.0314049547323558	0.0120103098744421
0.0319852381278038	0.0122661135714785
0.0324159826652297	0.0124755445221046
0.0328210169227419	0.0126748810336891
0.0330977232603234	0.0128672187758372
0.0334253579654033	0.0130392693915702
0.0336284338758802	0.0132021936269861
0.033840135863668	0.0133483323049568
0.0339732448862589	0.0134653320748148
0.0341786009415816	0.0135726957392694
0.0343503376691126	0.0136526015295362
0.034621489254535	0.0137353026880762
0.0347089699792472	0.0138007609743156
0.0347349315702209	0.0138564267716345
0.0347945581951973	0.0138906455330373
0.0348414697617317	0.0139121644304368
0.0348291086744684	0.013925826770212
0.0348849697315978	0.013945312655712
0.0349315760048598	0.013961410392547
0.0350255202405643	0.0139714766364293
0.0350846799886991	0.0139869412576252
0.0350635258130339	0.013983857011226
0.034966271162765	0.0139827523622548
0.0349316199410218	0.0139948777857412
0.034964190208392	0.0139793802840533
0.0348926836449965	0.0139788804586712
0.0347475632319968	0.0139796455448588
0.034714166875658	0.0139714417601746
0.0346917570979813	0.0139503906905135
0.0347226941642383	0.0139360324938941
0.0346699047345638	0.0139296595179512
0.0346446843083017	0.0139226564963456
0.0345231765608341	0.0139078747319796
0.0345014753640819	0.0139034858849763
